item,lexicon,family,query_type,cond,arm,k,estimand_unchanged,touches_causal_path,strict_unchanged,unchanged_qt
289,KEEP,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
289,KEEP,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
289,KEEP,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
289,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
289,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
289,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
289,PSEUDO,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
289,PSEUDO,frontdoor,marginal,ED_k2,ED,2,False,False,False,False
289,PSEUDO,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
289,PSEUDO,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
289,PSEUDO,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
290,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
290,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
290,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
290,KEEP,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
290,KEEP,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
290,KEEP,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
290,KEEP,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
290,KEEP,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
290,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
290,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
290,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
290,PSEUDO,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
290,PSEUDO,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
290,PSEUDO,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
290,PSEUDO,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
290,PSEUDO,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
291,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
291,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
291,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
291,KEEP,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
291,KEEP,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
291,KEEP,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
291,KEEP,frontdoor,correlation,FE_k1,FE,1,True,False,True,True
291,KEEP,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
291,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
291,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
291,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
291,PSEUDO,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
291,PSEUDO,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
291,PSEUDO,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
291,PSEUDO,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
291,PSEUDO,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
292,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
292,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
292,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
292,KEEP,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
292,KEEP,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
292,KEEP,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
292,KEEP,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
292,KEEP,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
292,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
292,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
292,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
292,PSEUDO,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
292,PSEUDO,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
292,PSEUDO,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
292,PSEUDO,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
292,PSEUDO,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
293,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
293,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
293,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
293,KEEP,frontdoor,correlation,ED_k1,ED,1,False,False,False,False
293,KEEP,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
293,KEEP,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
293,KEEP,frontdoor,correlation,FE_k1,FE,1,True,False,True,True
293,KEEP,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
293,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
293,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
293,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
293,PSEUDO,frontdoor,correlation,ED_k1,ED,1,False,False,False,False
293,PSEUDO,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
293,PSEUDO,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
293,PSEUDO,frontdoor,correlation,FE_k1,FE,1,True,False,True,True
293,PSEUDO,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
294,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
294,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
294,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
294,KEEP,frontdoor,marginal,ED_k1,ED,1,False,False,False,False
294,KEEP,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
294,KEEP,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
294,KEEP,frontdoor,marginal,FE_k1,FE,1,True,False,True,True
294,KEEP,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
294,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
294,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
294,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
294,PSEUDO,frontdoor,marginal,ED_k1,ED,1,False,False,False,False
294,PSEUDO,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
294,PSEUDO,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
294,PSEUDO,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
294,PSEUDO,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
295,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
295,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
295,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
295,KEEP,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
295,KEEP,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
295,KEEP,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
295,KEEP,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
295,KEEP,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
295,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
295,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
295,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
295,PSEUDO,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
295,PSEUDO,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
295,PSEUDO,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
295,PSEUDO,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
295,PSEUDO,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
296,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
296,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
296,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
296,KEEP,frontdoor,marginal,ED_k1,ED,1,False,False,False,False
296,KEEP,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
296,KEEP,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
296,KEEP,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
296,KEEP,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
296,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
296,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
296,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
296,PSEUDO,frontdoor,marginal,ED_k1,ED,1,False,False,False,False
296,PSEUDO,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
296,PSEUDO,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
296,PSEUDO,frontdoor,marginal,FE_k1,FE,1,True,False,True,True
296,PSEUDO,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
297,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
297,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
297,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
297,KEEP,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
297,KEEP,frontdoor,marginal,ED_k2,ED,2,False,False,False,False
297,KEEP,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
297,KEEP,frontdoor,marginal,FE_k1,FE,1,True,False,True,True
297,KEEP,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
297,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
297,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
297,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
297,PSEUDO,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
297,PSEUDO,frontdoor,marginal,ED_k2,ED,2,False,False,False,False
297,PSEUDO,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
297,PSEUDO,frontdoor,marginal,FE_k1,FE,1,True,False,True,True
297,PSEUDO,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
298,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
298,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
298,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
298,KEEP,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
298,KEEP,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
298,KEEP,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
298,KEEP,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
298,KEEP,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
298,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
298,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
298,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
298,PSEUDO,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
298,PSEUDO,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
298,PSEUDO,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
298,PSEUDO,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
298,PSEUDO,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
299,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
299,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
299,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
299,KEEP,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
299,KEEP,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
299,KEEP,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
299,KEEP,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
299,KEEP,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
299,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
299,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
299,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
299,PSEUDO,frontdoor,correlation,ED_k1,ED,1,False,True,False,False
299,PSEUDO,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
299,PSEUDO,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
299,PSEUDO,frontdoor,correlation,FE_k1,FE,1,True,False,True,True
299,PSEUDO,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
300,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
300,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
300,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
300,KEEP,frontdoor,correlation,ED_k1,ED,1,False,False,False,False
300,KEEP,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
300,KEEP,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
300,KEEP,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
300,KEEP,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
300,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
300,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
300,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
300,PSEUDO,frontdoor,correlation,ED_k1,ED,1,False,False,False,False
300,PSEUDO,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
300,PSEUDO,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
300,PSEUDO,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
300,PSEUDO,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
301,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
301,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
301,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
301,KEEP,frontdoor,marginal,ED_k1,ED,1,False,False,False,False
301,KEEP,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
301,KEEP,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
301,KEEP,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
301,KEEP,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
301,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
301,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
301,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
301,PSEUDO,frontdoor,marginal,ED_k1,ED,1,False,False,False,False
301,PSEUDO,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
301,PSEUDO,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
301,PSEUDO,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
301,PSEUDO,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
302,KEEP,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
302,KEEP,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
302,KEEP,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
302,KEEP,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
302,KEEP,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
302,KEEP,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
302,KEEP,frontdoor,marginal,FE_k1,FE,1,True,True,False,True
302,KEEP,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
302,PSEUDO,frontdoor,marginal,DR_k1,DR,1,False,True,False,False
302,PSEUDO,frontdoor,marginal,DR_k2,DR,2,False,True,False,False
302,PSEUDO,frontdoor,marginal,DR_k3,DR,3,False,True,False,False
302,PSEUDO,frontdoor,marginal,ED_k1,ED,1,False,True,False,False
302,PSEUDO,frontdoor,marginal,ED_k2,ED,2,False,True,False,False
302,PSEUDO,frontdoor,marginal,ED_k3,ED,3,False,True,False,False
302,PSEUDO,frontdoor,marginal,FE_k1,FE,1,True,False,True,True
302,PSEUDO,frontdoor,marginal,FE_k2,FE,2,True,True,False,True
303,KEEP,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
303,KEEP,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
303,KEEP,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
303,KEEP,frontdoor,correlation,ED_k1,ED,1,False,False,False,False
303,KEEP,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
303,KEEP,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
303,KEEP,frontdoor,correlation,FE_k1,FE,1,True,True,False,True
303,KEEP,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
303,PSEUDO,frontdoor,correlation,DR_k1,DR,1,False,True,False,False
303,PSEUDO,frontdoor,correlation,DR_k2,DR,2,False,True,False,False
303,PSEUDO,frontdoor,correlation,DR_k3,DR,3,False,True,False,False
303,PSEUDO,frontdoor,correlation,ED_k1,ED,1,False,False,False,False
303,PSEUDO,frontdoor,correlation,ED_k2,ED,2,False,True,False,False
303,PSEUDO,frontdoor,correlation,ED_k3,ED,3,False,True,False,False
303,PSEUDO,frontdoor,correlation,FE_k1,FE,1,True,False,True,True
303,PSEUDO,frontdoor,correlation,FE_k2,FE,2,True,True,False,True
304,KEEP,frontdoor,ate,DR_k1,DR,1,False,True,False,False
304,KEEP,frontdoor,ate,DR_k2,DR,2,False,True,False,False
304,KEEP,frontdoor,ate,DR_k3,DR,3,False,True,False,False
304,KEEP,frontdoor,ate,ED_k1,ED,1,False,True,False,False
304,KEEP,frontdoor,ate,ED_k2,ED,2,False,True,False,False
304,KEEP,frontdoor,ate,ED_k3,ED,3,False,True,False,False
304,KEEP,frontdoor,ate,FE_k1,FE,1,True,True,False,True
304,KEEP,frontdoor,ate,FE_k2,FE,2,True,True,False,True
304,PSEUDO,frontdoor,ate,DR_k1,DR,1,False,True,False,False
304,PSEUDO,frontdoor,ate,DR_k2,DR,2,False,True,False,False
304,PSEUDO,frontdoor,ate,DR_k3,DR,3,False,True,False,False
304,PSEUDO,frontdoor,ate,ED_k1,ED,1,False,True,False,False
304,PSEUDO,frontdoor,ate,ED_k2,ED,2,False,True,False,False
304,PSEUDO,frontdoor,ate,ED_k3,ED,3,False,True,False,False
304,PSEUDO,frontdoor,ate,FE_k1,FE,1,True,True,False,True
304,PSEUDO,frontdoor,ate,FE_k2,FE,2,True,True,False,True
305,KEEP,frontdoor,ate,DR_k1,DR,1,False,True,False,False
305,KEEP,frontdoor,ate,DR_k2,DR,2,False,True,False,False
305,KEEP,frontdoor,ate,DR_k3,DR,3,False,True,False,False
305,KEEP,frontdoor,ate,ED_k1,ED,1,False,False,False,False
305,KEEP,frontdoor,ate,ED_k2,ED,2,False,True,False,False
305,KEEP,frontdoor,ate,ED_k3,ED,3,False,True,False,False
305,KEEP,frontdoor,ate,FE_k1,FE,1,True,False,True,True
305,KEEP,frontdoor,ate,FE_k2,FE,2,True,True,False,True
305,PSEUDO,frontdoor,ate,DR_k1,DR,1,False,True,False,False
305,PSEUDO,frontdoor,ate,DR_k2,DR,2,False,True,False,False
305,PSEUDO,frontdoor,ate,DR_k3,DR,3,False,True,False,False
305,PSEUDO,frontdoor,ate,ED_k1,ED,1,False,False,False,False
305,PSEUDO,frontdoor,ate,ED_k2,ED,2,False,True,False,False
305,PSEUDO,frontdoor,ate,ED_k3,ED,3,False,True,False,False
305,PSEUDO,frontdoor,ate,FE_k1,FE,1,True,False,True,True
305,PSEUDO,frontdoor,ate,FE_k2,FE,2,True,True,False,True
306,KEEP,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
306,KEEP,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
306,KEEP,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
306,KEEP,frontdoor,backadj,ED_k1,ED,1,False,False,False,False
306,KEEP,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
306,KEEP,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
306,KEEP,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
306,KEEP,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
306,PSEUDO,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
306,PSEUDO,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
306,PSEUDO,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
306,PSEUDO,frontdoor,backadj,ED_k1,ED,1,False,False,False,False
306,PSEUDO,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
306,PSEUDO,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
306,PSEUDO,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
306,PSEUDO,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
307,KEEP,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
307,KEEP,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
307,KEEP,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
307,KEEP,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
307,KEEP,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
307,KEEP,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
307,KEEP,frontdoor,backadj,FE_k1,FE,1,True,True,False,True
307,KEEP,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
307,PSEUDO,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
307,PSEUDO,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
307,PSEUDO,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
307,PSEUDO,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
307,PSEUDO,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
307,PSEUDO,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
307,PSEUDO,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
307,PSEUDO,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
308,KEEP,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
308,KEEP,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
308,KEEP,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
308,KEEP,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
308,KEEP,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
308,KEEP,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
308,KEEP,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
308,KEEP,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
308,PSEUDO,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
308,PSEUDO,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
308,PSEUDO,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
308,PSEUDO,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
308,PSEUDO,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
308,PSEUDO,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
308,PSEUDO,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
308,PSEUDO,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
309,KEEP,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
309,KEEP,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
309,KEEP,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
309,KEEP,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
309,KEEP,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
309,KEEP,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
309,KEEP,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
309,KEEP,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
309,PSEUDO,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
309,PSEUDO,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
309,PSEUDO,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
309,PSEUDO,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
309,PSEUDO,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
309,PSEUDO,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
309,PSEUDO,frontdoor,backadj,FE_k1,FE,1,True,True,False,True
309,PSEUDO,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
310,KEEP,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
310,KEEP,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
310,KEEP,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
310,KEEP,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
310,KEEP,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
310,KEEP,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
310,KEEP,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
310,KEEP,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
310,PSEUDO,frontdoor,backadj,DR_k1,DR,1,False,True,False,False
310,PSEUDO,frontdoor,backadj,DR_k2,DR,2,False,True,False,False
310,PSEUDO,frontdoor,backadj,DR_k3,DR,3,False,True,False,False
310,PSEUDO,frontdoor,backadj,ED_k1,ED,1,False,True,False,False
310,PSEUDO,frontdoor,backadj,ED_k2,ED,2,False,True,False,False
310,PSEUDO,frontdoor,backadj,ED_k3,ED,3,False,True,False,False
310,PSEUDO,frontdoor,backadj,FE_k1,FE,1,True,False,True,True
310,PSEUDO,frontdoor,backadj,FE_k2,FE,2,True,True,False,True
311,KEEP,frontdoor,ate,DR_k1,DR,1,False,True,False,False
311,KEEP,frontdoor,ate,DR_k2,DR,2,False,True,False,False
311,KEEP,frontdoor,ate,DR_k3,DR,3,False,True,False,False
311,KEEP,frontdoor,ate,ED_k1,ED,1,False,True,False,False
311,KEEP,frontdoor,ate,ED_k2,ED,2,False,True,False,False
311,KEEP,frontdoor,ate,ED_k3,ED,3,False,True,False,False
311,KEEP,frontdoor,ate,FE_k1,FE,1,True,False,True,True
311,KEEP,frontdoor,ate,FE_k2,FE,2,True,True,False,True
311,PSEUDO,frontdoor,ate,DR_k1,DR,1,False,True,False,False
311,PSEUDO,frontdoor,ate,DR_k2,DR,2,False,True,False,False
311,PSEUDO,frontdoor,ate,DR_k3,DR,3,False,True,False,False
311,PSEUDO,frontdoor,ate,ED_k1,ED,1,False,True,False,False
311,PSEUDO,frontdoor,ate,ED_k2,ED,2,False,True,False,False
311,PSEUDO,frontdoor,ate,ED_k3,ED,3,False,True,False,False
311,PSEUDO,frontdoor,ate,FE_k1,FE,1,True,True,False,True
311,PSEUDO,frontdoor,ate,FE_k2,FE,2,True,True,False,True
312,KEEP,frontdoor,ate,DR_k1,DR,1,False,True,False,False
312,KEEP,frontdoor,ate,DR_k2,DR,2,False,True,False,False
312,KEEP,frontdoor,ate,DR_k3,DR,3,False,True,False,False
312,KEEP,frontdoor,ate,ED_k1,ED,1,False,False,False,False
312,KEEP,frontdoor,ate,ED_k2,ED,2,False,True,False,False
312,KEEP,frontdoor,ate,ED_k3,ED,3,False,True,False,False
312,KEEP,frontdoor,ate,FE_k1,FE,1,True,True,False,True
312,KEEP,frontdoor,ate,FE_k2,FE,2,True,True,False,True
312,PSEUDO,frontdoor,ate,DR_k1,DR,1,False,True,False,False
312,PSEUDO,frontdoor,ate,DR_k2,DR,2,False,True,False,False
312,PSEUDO,frontdoor,ate,DR_k3,DR,3,False,True,False,False
312,PSEUDO,frontdoor,ate,ED_k1,ED,1,False,False,False,False
312,PSEUDO,frontdoor,ate,ED_k2,ED,2,False,True,False,False
312,PSEUDO,frontdoor,ate,ED_k3,ED,3,False,True,False,False
312,PSEUDO,frontdoor,ate,FE_k1,FE,1,True,True,False,True
