model,lexicon,cond,item,id,old_pred,new_pred,old_correct,new_correct
gpt-4.1,KEEP,ORACLE,362,15562,no,no,1,1
gpt-4.1,KEEP,DR_k1,362,15562,no,no,1,1
gpt-4.1,KEEP,RAW,364,10722,no,no,1,1
gpt-4.1,KEEP,ORACLE,364,10722,no,no,1,1
gpt-4.1,KEEP,DR_k1,364,10722,no,no,1,1
gpt-4.1,KEEP,RAW,365,10713,no,no,1,1
gpt-4.1,KEEP,ORACLE,365,10713,no,no,1,1
gpt-4.1,KEEP,DR_k1,365,10713,no,no,1,1
gpt-4.1,KEEP,RAW,367,5143,no,no,1,1
gpt-4.1,KEEP,ORACLE,367,5143,no,no,1,1
gpt-4.1,KEEP,DR_k1,367,5143,no,no,1,1
gpt-4.1,KEEP,RAW,368,340,no,no,1,1
gpt-4.1,KEEP,ORACLE,368,340,no,no,1,1
gpt-4.1,KEEP,DR_k1,368,340,no,no,1,1
gpt-4.1,KEEP,RAW,369,286,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,369,286,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,369,286,yes,yes,1,1
gpt-4.1,KEEP,RAW,371,15502,no,no,1,1
gpt-4.1,KEEP,ORACLE,371,15502,no,no,1,1
gpt-4.1,KEEP,DR_k1,371,15502,no,no,1,1
gpt-4.1,KEEP,RAW,372,15505,no,no,0,0
gpt-4.1,KEEP,ORACLE,372,15505,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,372,15505,yes,yes,1,1
gpt-4.1,KEEP,RAW,374,5121,no,no,1,1
gpt-4.1,KEEP,ORACLE,374,5121,no,no,1,1
gpt-4.1,KEEP,DR_k1,374,5121,no,no,1,1
gpt-4.1,KEEP,RAW,377,15520,no,no,1,1
gpt-4.1,KEEP,ORACLE,377,15520,no,no,1,1
gpt-4.1,KEEP,DR_k1,377,15520,no,no,1,1
gpt-4.1,KEEP,RAW,380,351,,no,0,0
gpt-4.1,KEEP,ORACLE,380,351,no,,0,0
gpt-4.1,KEEP,DR_k1,380,351,no,,0,0
gpt-4.1,KEEP,RAW,381,19972,no,no,0,0
gpt-4.1,KEEP,ORACLE,381,19972,no,no,0,0
gpt-4.1,KEEP,DR_k1,381,19972,no,no,0,0
gpt-4.1,KEEP,RAW,382,10719,no,no,0,0
gpt-4.1,KEEP,ORACLE,382,10719,,yes,0,1
gpt-4.1,KEEP,DR_k1,382,10719,no,yes,0,1
gpt-4.1,KEEP,RAW,383,19977,no,no,0,0
gpt-4.1,KEEP,ORACLE,383,19977,no,no,0,0
gpt-4.1,KEEP,DR_k1,383,19977,no,no,0,0
gpt-4.1,KEEP,RAW,384,15575,yes,yes,0,0
gpt-4.1,KEEP,ORACLE,384,15575,yes,yes,0,0
gpt-4.1,KEEP,DR_k1,384,15575,yes,yes,0,0
gpt-4.1,KEEP,RAW,385,19953,no,no,1,1
gpt-4.1,KEEP,ORACLE,385,19953,no,no,1,1
gpt-4.1,KEEP,DR_k1,385,19953,no,no,1,1
gpt-4.1,KEEP,RAW,386,10718,no,no,1,1
gpt-4.1,KEEP,ORACLE,386,10718,,no,0,1
gpt-4.1,KEEP,DR_k1,386,10718,no,no,1,1
gpt-4.1,KEEP,RAW,387,278,no,no,0,0
gpt-4.1,KEEP,ORACLE,387,278,no,,0,0
gpt-4.1,KEEP,DR_k1,387,278,,no,0,0
gpt-4.1,KEEP,RAW,388,10764,no,no,1,1
gpt-4.1,KEEP,ORACLE,388,10764,no,yes,1,0
gpt-4.1,KEEP,DR_k1,388,10764,no,,1,0
gpt-4.1,KEEP,RAW,389,10771,no,no,1,1
gpt-4.1,KEEP,ORACLE,389,10771,no,no,1,1
gpt-4.1,KEEP,DR_k1,389,10771,,no,0,1
gpt-4.1,KEEP,RAW,390,15530,no,no,0,0
gpt-4.1,KEEP,ORACLE,390,15530,no,no,0,0
gpt-4.1,KEEP,DR_k1,390,15530,,no,0,0
gpt-4.1,KEEP,RAW,391,19960,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,391,19960,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,391,19960,yes,yes,1,1
gpt-4.1,KEEP,RAW,392,10689,no,no,1,1
gpt-4.1,KEEP,ORACLE,392,10689,,no,0,1
gpt-4.1,KEEP,DR_k1,392,10689,no,no,1,1
gpt-4.1,KEEP,RAW,393,346,no,,0,0
gpt-4.1,KEEP,ORACLE,393,346,no,no,0,0
gpt-4.1,KEEP,DR_k1,393,346,no,no,0,0
gpt-4.1,KEEP,RAW,394,5122,no,no,0,0
gpt-4.1,KEEP,ORACLE,394,5122,no,,0,0
gpt-4.1,KEEP,DR_k1,394,5122,no,,0,0
gpt-4.1,KEEP,RAW,395,19961,no,no,1,1
gpt-4.1,KEEP,ORACLE,395,19961,no,yes,1,0
gpt-4.1,KEEP,DR_k1,395,19961,no,no,1,1
gpt-4.1,KEEP,RAW,396,19967,no,no,0,0
gpt-4.1,KEEP,ORACLE,396,19967,no,no,0,0
gpt-4.1,KEEP,DR_k1,396,19967,no,no,0,0
gpt-4.1,KEEP,RAW,397,10742,no,no,1,1
gpt-4.1,KEEP,ORACLE,397,10742,no,no,1,1
gpt-4.1,KEEP,DR_k1,397,10742,no,no,1,1
gpt-4.1,KEEP,RAW,398,15514,no,no,0,0
gpt-4.1,KEEP,ORACLE,398,15514,no,no,0,0
gpt-4.1,KEEP,DR_k1,398,15514,no,,0,0
gpt-4.1,KEEP,RAW,399,19968,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,399,19968,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,399,19968,yes,yes,1,1
gpt-4.1,KEEP,RAW,423,15378,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,423,15378,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,423,15378,yes,yes,1,1
gpt-4.1,KEEP,RAW,424,15384,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,424,15384,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,424,15384,no,no,0,0
gpt-4.1,KEEP,RAW,428,213,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,428,213,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,428,213,yes,yes,1,1
gpt-4.1,KEEP,RAW,429,5691,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,429,5691,yes,no,1,0
gpt-4.1,KEEP,DR_k1,429,5691,no,yes,0,1
gpt-4.1,KEEP,RAW,430,5533,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,430,5533,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,430,5533,yes,yes,1,1
gpt-4.1,KEEP,RAW,433,5667,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,433,5667,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,433,5667,yes,yes,1,1
gpt-4.1,KEEP,RAW,434,11391,no,no,0,0
gpt-4.1,KEEP,ORACLE,434,11391,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,434,11391,no,no,0,0
gpt-4.1,KEEP,RAW,436,11089,no,no,1,1
gpt-4.1,KEEP,ORACLE,436,11089,no,no,1,1
gpt-4.1,KEEP,DR_k1,436,11089,no,no,1,1
gpt-4.1,KEEP,RAW,437,962,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,437,962,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,437,962,yes,yes,1,1
gpt-4.1,KEEP,RAW,438,11217,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,438,11217,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,438,11217,yes,yes,1,1
gpt-4.1,KEEP,RAW,439,5789,no,no,1,1
gpt-4.1,KEEP,ORACLE,439,5789,no,no,1,1
gpt-4.1,KEEP,DR_k1,439,5789,no,no,1,1
gpt-4.1,KEEP,RAW,440,940,no,no,1,1
gpt-4.1,KEEP,ORACLE,440,940,no,no,1,1
gpt-4.1,KEEP,DR_k1,440,940,no,no,1,1
gpt-4.1,KEEP,RAW,441,20015,no,no,0,0
gpt-4.1,KEEP,ORACLE,441,20015,yes,no,1,0
gpt-4.1,KEEP,DR_k1,441,20015,no,no,0,0
gpt-4.1,KEEP,RAW,442,5776,no,no,1,1
gpt-4.1,KEEP,ORACLE,442,5776,yes,yes,0,0
gpt-4.1,KEEP,DR_k1,442,5776,no,yes,1,0
gpt-4.1,KEEP,RAW,443,5724,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,443,5724,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,443,5724,yes,yes,1,1
gpt-4.1,KEEP,RAW,444,898,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,444,898,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,444,898,no,no,0,0
gpt-4.1,KEEP,RAW,445,15380,no,no,1,1
gpt-4.1,KEEP,ORACLE,445,15380,no,no,1,1
gpt-4.1,KEEP,DR_k1,445,15380,no,no,1,1
gpt-4.1,KEEP,RAW,446,20031,no,no,1,1
gpt-4.1,KEEP,ORACLE,446,20031,no,no,1,1
gpt-4.1,KEEP,DR_k1,446,20031,no,no,1,1
gpt-4.1,KEEP,RAW,447,20040,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,447,20040,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,447,20040,no,yes,0,1
gpt-4.1,KEEP,RAW,448,20033,no,no,1,1
gpt-4.1,KEEP,ORACLE,448,20033,no,no,1,1
gpt-4.1,KEEP,DR_k1,448,20033,no,no,1,1
gpt-4.1,KEEP,RAW,449,734,no,no,1,1
gpt-4.1,KEEP,ORACLE,449,734,no,no,1,1
gpt-4.1,KEEP,DR_k1,449,734,no,no,1,1
gpt-4.1,KEEP,RAW,450,20055,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,450,20055,no,no,0,0
gpt-4.1,KEEP,DR_k1,450,20055,no,no,0,0
gpt-4.1,KEEP,RAW,451,11126,no,no,1,1
gpt-4.1,KEEP,ORACLE,451,11126,no,no,1,1
gpt-4.1,KEEP,DR_k1,451,11126,no,no,1,1
gpt-4.1,KEEP,RAW,452,16087,no,no,1,1
gpt-4.1,KEEP,ORACLE,452,16087,no,no,1,1
gpt-4.1,KEEP,DR_k1,452,16087,no,no,1,1
gpt-4.1,KEEP,RAW,453,20010,no,no,1,1
gpt-4.1,KEEP,ORACLE,453,20010,no,no,1,1
gpt-4.1,KEEP,DR_k1,453,20010,no,no,1,1
gpt-4.1,KEEP,RAW,454,19938,no,no,1,1
gpt-4.1,KEEP,ORACLE,454,19938,no,no,1,1
gpt-4.1,KEEP,DR_k1,454,19938,no,no,1,1
gpt-4.1,KEEP,RAW,455,9548,no,no,1,1
gpt-4.1,KEEP,ORACLE,455,9548,no,no,1,1
gpt-4.1,KEEP,DR_k1,455,9548,no,no,1,1
gpt-4.1,KEEP,RAW,456,19936,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,456,19936,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,456,19936,yes,yes,1,1
gpt-4.1,KEEP,RAW,457,11115,no,no,1,1
gpt-4.1,KEEP,ORACLE,457,11115,no,no,1,1
gpt-4.1,KEEP,DR_k1,457,11115,no,no,1,1
gpt-4.1,KEEP,RAW,458,5551,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,458,5551,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,458,5551,yes,yes,1,1
gpt-4.1,KEEP,RAW,459,5689,no,no,1,1
gpt-4.1,KEEP,ORACLE,459,5689,no,no,1,1
gpt-4.1,KEEP,DR_k1,459,5689,no,no,1,1
gpt-4.1,KEEP,RAW,486,4302,no,no,1,1
gpt-4.1,KEEP,ORACLE,486,4302,no,no,1,1
gpt-4.1,KEEP,DR_k1,486,4302,no,no,1,1
gpt-4.1,KEEP,RAW,487,8951,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,487,8951,no,,0,0
gpt-4.1,KEEP,DR_k1,487,8951,no,,0,0
gpt-4.1,KEEP,RAW,488,19318,no,no,1,1
gpt-4.1,KEEP,ORACLE,488,19318,no,no,1,1
gpt-4.1,KEEP,DR_k1,488,19318,no,no,1,1
gpt-4.1,KEEP,RAW,489,14570,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,489,14570,,no,0,0
gpt-4.1,KEEP,DR_k1,489,14570,no,no,0,0
gpt-4.1,KEEP,RAW,490,14676,yes,yes,0,0
gpt-4.1,KEEP,ORACLE,490,14676,,yes,0,0
gpt-4.1,KEEP,DR_k1,490,14676,no,no,1,1
gpt-4.1,KEEP,RAW,491,4171,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,491,4171,no,yes,0,1
gpt-4.1,KEEP,DR_k1,491,4171,no,no,0,0
gpt-4.1,KEEP,RAW,492,14638,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,492,14638,no,yes,0,1
gpt-4.1,KEEP,DR_k1,492,14638,no,no,0,0
gpt-4.1,KEEP,RAW,493,14591,no,no,0,0
gpt-4.1,KEEP,ORACLE,493,14591,no,no,0,0
gpt-4.1,KEEP,DR_k1,493,14591,no,,0,0
gpt-4.1,KEEP,RAW,494,8971,no,no,0,0
gpt-4.1,KEEP,ORACLE,494,8971,no,no,0,0
gpt-4.1,KEEP,DR_k1,494,8971,no,no,0,0
gpt-4.1,KEEP,RAW,497,4166,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,497,4166,no,no,0,0
gpt-4.1,KEEP,DR_k1,497,4166,yes,no,1,0
gpt-4.1,KEEP,RAW,498,19368,no,no,1,1
gpt-4.1,KEEP,ORACLE,498,19368,yes,no,0,1
gpt-4.1,KEEP,DR_k1,498,19368,no,no,1,1
gpt-4.1,KEEP,RAW,499,4274,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,499,4274,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,499,4274,no,no,0,0
gpt-4.1,KEEP,RAW,500,10233,no,no,1,1
gpt-4.1,KEEP,ORACLE,500,10233,no,no,1,1
gpt-4.1,KEEP,DR_k1,500,10233,no,no,1,1
gpt-4.1,KEEP,RAW,501,19352,no,no,1,1
gpt-4.1,KEEP,ORACLE,501,19352,no,no,1,1
gpt-4.1,KEEP,DR_k1,501,19352,no,no,1,1
gpt-4.1,KEEP,RAW,502,14577,yes,yes,0,0
gpt-4.1,KEEP,ORACLE,502,14577,no,yes,1,0
gpt-4.1,KEEP,DR_k1,502,14577,yes,yes,0,0
gpt-4.1,KEEP,RAW,503,4208,no,no,1,1
gpt-4.1,KEEP,ORACLE,503,4208,no,no,1,1
gpt-4.1,KEEP,DR_k1,503,4208,no,no,1,1
gpt-4.1,KEEP,RAW,504,14663,no,no,1,1
gpt-4.1,KEEP,ORACLE,504,14663,no,,1,0
gpt-4.1,KEEP,DR_k1,504,14663,no,no,1,1
gpt-4.1,KEEP,RAW,505,10239,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,505,10239,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,505,10239,yes,yes,1,1
gpt-4.1,KEEP,RAW,506,14565,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,506,14565,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,506,14565,no,no,0,0
gpt-4.1,KEEP,RAW,507,4220,no,no,1,1
gpt-4.1,KEEP,ORACLE,507,4220,no,no,1,1
gpt-4.1,KEEP,DR_k1,507,4220,no,yes,1,0
gpt-4.1,KEEP,RAW,508,14593,no,no,1,1
gpt-4.1,KEEP,ORACLE,508,14593,yes,yes,0,0
gpt-4.1,KEEP,DR_k1,508,14593,no,no,1,1
gpt-4.1,KEEP,RAW,509,14660,no,no,1,1
gpt-4.1,KEEP,ORACLE,509,14660,no,no,1,1
gpt-4.1,KEEP,DR_k1,509,14660,no,no,1,1
gpt-4.1,KEEP,RAW,510,8972,yes,no,1,0
gpt-4.1,KEEP,ORACLE,510,8972,no,yes,0,1
gpt-4.1,KEEP,DR_k1,510,8972,no,no,0,0
gpt-4.1,KEEP,RAW,511,10227,no,no,1,1
gpt-4.1,KEEP,ORACLE,511,10227,no,no,1,1
gpt-4.1,KEEP,DR_k1,511,10227,no,no,1,1
gpt-4.1,KEEP,RAW,512,14689,no,no,0,0
gpt-4.1,KEEP,ORACLE,512,14689,no,no,0,0
gpt-4.1,KEEP,DR_k1,512,14689,no,no,0,0
gpt-4.1,KEEP,RAW,513,14619,no,no,1,1
gpt-4.1,KEEP,ORACLE,513,14619,no,no,1,1
gpt-4.1,KEEP,DR_k1,513,14619,no,no,1,1
gpt-4.1,KEEP,RAW,514,9048,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,514,9048,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,514,9048,yes,yes,1,1
gpt-4.1,KEEP,RAW,515,19332,no,no,0,0
gpt-4.1,KEEP,ORACLE,515,19332,yes,no,1,0
gpt-4.1,KEEP,DR_k1,515,19332,no,yes,0,1
gpt-4.1,KEEP,RAW,516,10238,no,no,1,1
gpt-4.1,KEEP,ORACLE,516,10238,no,no,1,1
gpt-4.1,KEEP,DR_k1,516,10238,no,no,1,1
gpt-4.1,KEEP,RAW,517,4270,yes,no,0,1
gpt-4.1,KEEP,ORACLE,517,4270,no,no,1,1
gpt-4.1,KEEP,DR_k1,517,4270,no,no,1,1
gpt-4.1,KEEP,RAW,518,20640,no,no,1,1
gpt-4.1,KEEP,ORACLE,518,20640,no,no,1,1
gpt-4.1,KEEP,DR_k1,518,20640,no,no,1,1
gpt-4.1,KEEP,RAW,519,14623,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,519,14623,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,519,14623,no,no,0,0
gpt-4.1,KEEP,RAW,542,2255,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,542,2255,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,542,2255,yes,yes,1,1
gpt-4.1,KEEP,RAW,543,3030,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,543,3030,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,543,3030,yes,yes,1,1
gpt-4.1,KEEP,RAW,544,12563,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,544,12563,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,544,12563,yes,yes,1,1
gpt-4.1,KEEP,RAW,548,11462,no,no,1,1
gpt-4.1,KEEP,ORACLE,548,11462,no,no,1,1
gpt-4.1,KEEP,DR_k1,548,11462,no,no,1,1
gpt-4.1,KEEP,RAW,551,15255,no,no,1,1
gpt-4.1,KEEP,ORACLE,551,15255,no,no,1,1
gpt-4.1,KEEP,DR_k1,551,15255,no,no,1,1
gpt-4.1,KEEP,RAW,553,12561,no,no,1,1
gpt-4.1,KEEP,ORACLE,553,12561,no,no,1,1
gpt-4.1,KEEP,DR_k1,553,12561,no,no,1,1
gpt-4.1,KEEP,RAW,556,2164,no,no,1,1
gpt-4.1,KEEP,ORACLE,556,2164,no,no,1,1
gpt-4.1,KEEP,DR_k1,556,2164,no,no,1,1
gpt-4.1,KEEP,RAW,558,6947,no,no,1,1
gpt-4.1,KEEP,ORACLE,558,6947,no,no,1,1
gpt-4.1,KEEP,DR_k1,558,6947,no,no,1,1
gpt-4.1,KEEP,RAW,560,17335,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,560,17335,no,no,0,0
gpt-4.1,KEEP,DR_k1,560,17335,no,no,0,0
gpt-4.1,KEEP,RAW,561,1071,no,no,0,0
gpt-4.1,KEEP,ORACLE,561,1071,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,561,1071,yes,yes,1,1
gpt-4.1,KEEP,RAW,562,12465,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,562,12465,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,562,12465,yes,yes,1,1
gpt-4.1,KEEP,RAW,563,9850,no,no,1,1
gpt-4.1,KEEP,ORACLE,563,9850,no,no,1,1
gpt-4.1,KEEP,DR_k1,563,9850,no,no,1,1
gpt-4.1,KEEP,RAW,564,6984,yes,yes,0,0
gpt-4.1,KEEP,ORACLE,564,6984,no,no,1,1
gpt-4.1,KEEP,DR_k1,564,6984,yes,no,0,1
gpt-4.1,KEEP,RAW,565,21,no,no,1,1
gpt-4.1,KEEP,ORACLE,565,21,no,no,1,1
gpt-4.1,KEEP,DR_k1,565,21,no,no,1,1
gpt-4.1,KEEP,RAW,566,9708,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,566,9708,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,566,9708,yes,yes,1,1
gpt-4.1,KEEP,RAW,567,12508,no,no,1,1
gpt-4.1,KEEP,ORACLE,567,12508,no,no,1,1
gpt-4.1,KEEP,DR_k1,567,12508,no,no,1,1
gpt-4.1,KEEP,RAW,568,9525,no,no,1,1
gpt-4.1,KEEP,ORACLE,568,9525,no,no,1,1
gpt-4.1,KEEP,DR_k1,568,9525,no,no,1,1
gpt-4.1,KEEP,RAW,569,1439,no,no,1,1
gpt-4.1,KEEP,ORACLE,569,1439,no,no,1,1
gpt-4.1,KEEP,DR_k1,569,1439,no,no,1,1
gpt-4.1,KEEP,RAW,570,1011,no,no,1,1
gpt-4.1,KEEP,ORACLE,570,1011,no,no,1,1
gpt-4.1,KEEP,DR_k1,570,1011,no,no,1,1
gpt-4.1,KEEP,RAW,571,17408,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,571,17408,no,yes,0,1
gpt-4.1,KEEP,DR_k1,571,17408,yes,no,1,0
gpt-4.1,KEEP,RAW,572,32,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,572,32,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,572,32,yes,yes,1,1
gpt-4.1,KEEP,RAW,573,6200,no,no,0,0
gpt-4.1,KEEP,ORACLE,573,6200,no,yes,0,1
gpt-4.1,KEEP,DR_k1,573,6200,no,no,0,0
gpt-4.1,KEEP,RAW,574,20355,no,no,0,0
gpt-4.1,KEEP,ORACLE,574,20355,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,574,20355,no,no,0,0
gpt-4.1,KEEP,RAW,575,10417,no,no,1,1
gpt-4.1,KEEP,ORACLE,575,10417,no,no,1,1
gpt-4.1,KEEP,DR_k1,575,10417,no,no,1,1
gpt-4.1,KEEP,RAW,576,16215,no,no,0,0
gpt-4.1,KEEP,ORACLE,576,16215,yes,no,1,0
gpt-4.1,KEEP,DR_k1,576,16215,yes,yes,1,1
gpt-4.1,KEEP,RAW,577,20243,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,577,20243,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,577,20243,yes,yes,1,1
gpt-4.1,KEEP,RAW,578,9843,yes,no,0,1
gpt-4.1,KEEP,ORACLE,578,9843,no,yes,1,0
gpt-4.1,KEEP,DR_k1,578,9843,no,no,1,1
gpt-4.1,KEEP,RAW,579,3002,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,579,3002,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,579,3002,no,no,0,0
gpt-4.1,PSEUDO,RAW,20,8239,no,no,0,0
gpt-4.1,PSEUDO,ORACLE,20,8239,no,no,0,0
gpt-4.1,PSEUDO,DR_k1,20,8239,no,no,0,0
gpt-4.1,PSEUDO,RAW,21,19806,no,no,1,1
gpt-4.1,PSEUDO,ORACLE,21,19806,no,no,1,1
gpt-4.1,PSEUDO,DR_k1,21,19806,no,no,1,1
gpt-4.1,PSEUDO,RAW,23,16818,no,no,1,1
gpt-4.1,PSEUDO,ORACLE,23,16818,no,no,1,1
gpt-4.1,PSEUDO,DR_k1,23,16818,no,no,1,1
gpt-4.1,PSEUDO,RAW,24,19796,no,no,0,0
gpt-4.1,PSEUDO,ORACLE,24,19796,yes,yes,1,1
gpt-4.1,PSEUDO,DR_k1,24,19796,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,26,6588,no,no,0,0
gpt-4.1,PSEUDO,ORACLE,26,6588,yes,yes,1,1
gpt-4.1,PSEUDO,DR_k1,26,6588,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,29,1591,no,no,1,1
gpt-4.1,PSEUDO,ORACLE,29,1591,no,no,1,1
gpt-4.1,PSEUDO,DR_k1,29,1591,no,no,1,1
gpt-4.1,PSEUDO,RAW,32,15108,no,no,1,1
gpt-4.1,PSEUDO,ORACLE,32,15108,yes,no,0,1
gpt-4.1,PSEUDO,DR_k1,32,15108,no,yes,1,0
gpt-4.1,PSEUDO,RAW,33,18628,no,no,0,0
gpt-4.1,PSEUDO,ORACLE,33,18628,no,no,0,0
gpt-4.1,PSEUDO,DR_k1,33,18628,no,no,0,0
gpt-4.1,PSEUDO,RAW,34,17061,no,no,0,0
gpt-4.1,PSEUDO,ORACLE,34,17061,yes,yes,1,1
gpt-4.1,PSEUDO,DR_k1,34,17061,no,no,0,0
gpt-4.1,PSEUDO,RAW,35,15152,no,no,0,0
gpt-4.1,PSEUDO,ORACLE,35,15152,yes,yes,1,1
gpt-4.1,PSEUDO,DR_k1,35,15152,no,no,0,0
gpt-4.1,PSEUDO,RAW,37,3443,no,no,1,1
gpt-4.1,PSEUDO,ORACLE,37,3443,no,no,1,1
gpt-4.1,PSEUDO,DR_k1,37,3443,no,no,1,1
gpt-4.1,PSEUDO,RAW,39,1668,no,no,1,1
gpt-4.1,PSEUDO,ORACLE,39,1668,no,no,1,1
gpt-4.1,PSEUDO,DR_k1,39,1668,no,no,1,1
gpt-4.1,PSEUDO,RAW,40,20200,yes,yes,1,1
gpt-4.1,PSEUDO,ORACLE,40,20200,yes,yes,1,1
gpt-4.1,PSEUDO,DR_k1,40,20200,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,41,9719,yes,yes,1,1
gpt-4.1,PSEUDO,ORACLE,41,9719,yes,yes,1,1
gpt-4.1,PSEUDO,DR_k1,41,9719,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,42,10021,no,no,1,1
gpt-4.1,PSEUDO,ORACLE,42,10021,no,no,1,1
gpt-4.1,PSEUDO,DR_k1,42,10021,no,no,1,1
gpt-4.1,PSEUDO,RAW,43,9798,yes,yes,1,1
gpt-4.1,PSEUDO,ORACLE,43,9798,yes,yes,1,1
gpt-4.1,PSEUDO,DR_k1,43,9798,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,44,10379,no,no,1,1
gpt-4.1,PSEUDO,ORACLE,44,10379,no,no,1,1
gpt-4.1,PSEUDO,DR_k1,44,10379,no,no,1,1
gpt-4.1,PSEUDO,RAW,45,10366,no,no,1,1
gpt-4.1,PSEUDO,ORACLE,45,10366,no,no,1,1
gpt-4.1,PSEUDO,DR_k1,45,10366,no,no,1,1
gpt-4.1,PSEUDO,RAW,46,9799,no,no,1,1
gpt-4.1,PSEUDO,ORACLE,46,9799,no,no,1,1
gpt-4.1,PSEUDO,DR_k1,46,9799,no,no,1,1
gpt-4.1,PSEUDO,RAW,47,9728,yes,yes,1,1
gpt-4.1,PSEUDO,ORACLE,47,9728,yes,no,1,0
gpt-4.1,PSEUDO,DR_k1,47,9728,yes,no,1,0
gpt-4.1,PSEUDO,RAW,48,20193,yes,yes,1,1
gpt-4.1,PSEUDO,ORACLE,48,20193,yes,yes,1,1
gpt-4.1,PSEUDO,DR_k1,48,20193,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,49,10313,no,no,1,1
gpt-4.1,PSEUDO,ORACLE,49,10313,no,no,1,1
gpt-4.1,PSEUDO,DR_k1,49,10313,no,no,1,1
gpt-4.1,PSEUDO,RAW,50,20727,yes,yes,1,1
gpt-4.1,PSEUDO,ORACLE,50,20727,yes,yes,1,1
gpt-4.1,PSEUDO,DR_k1,50,20727,yes,yes,1,1
gpt-4.1,PSEUDO,RAW,51,20195,yes,yes,1,1
gpt-4.1,PSEUDO,ORACLE,51,20195,yes,yes,1,1
