item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error,provider,finish,usd,max_tokens
1281,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,301,236,,Novita,stop,0.000135035,700
1281,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,180,188,,Novita,stop,9.95e-05,700
1282,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,137,261,,Novita,stop,0.000122895,700
1282,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,96,210,,Novita,stop,9.696e-05,700
1291,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,201,221,,Novita,stop,0.000115535,700
1291,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,116,244,,Novita,stop,0.00011326,700
1292,"a person's education level | a person's income | a person's job title | a person's social status || AB,AC,AD,BC,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,186,324,,Novita,stop,0.00015471,700
1292,"a person's education level | a person's income | a person's job title | a person's social status || AB,AC,AD,BC,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,107,277,,Novita,stop,0.000125245,700
1295,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",ORACLE,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,222,271,,Novita,stop,0.00013837,700
1295,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",RAW,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,152,147,,Novita,stop,7.932e-05,700
1297,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,183,292,,Novita,stop,0.000141505,700
1297,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,116,304,,Novita,stop,0.00013726,700
1299,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,310,468,,Novita,stop,0.00022905,700
1299,"availability of alternative routes | road construction | traffic congestion | travel time to destination || AB,AC,AD,BD,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,249,596,,Novita,stop,0.000272015,700
1300,"amount of sleep | exam score | number of hours studied || AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,140,197,,Novita,stop,9.77e-05,700
1300,"amount of sleep | exam score | number of hours studied || AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,102,144,,Novita,stop,7.137e-05,700
1302,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,293,601,,Novita,stop,0.000279955,700
1302,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,243,510,,Novita,stop,0.000236805,700
1310,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,151,308,,Novita,stop,0.000143585,700
1310,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,102,188,,Novita,stop,8.897e-05,700
1313,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",ORACLE,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,307,201,,Novita,stop,0.000121845,700
1313,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",RAW,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,180,247,,Novita,stop,0.0001231,700
1316,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,174,234,,Novita,stop,0.00011709,700
1316,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,104,248,,Novita,stop,0.00011324,700
1321,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,203,292,,Novita,stop,0.000144205,700
1321,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,118,193,,Novita,stop,9.313e-05,700
1323,"amount of exercise | overall health status | physical fitness level || AB,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,187,145,,Novita,stop,8.3245e-05,700
1323,"amount of exercise | overall health status | physical fitness level || AB,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,148,159,,Novita,stop,8.358e-05,700
1325,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,160,188,,Novita,stop,9.68e-05,700
1325,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,96,283,,Novita,stop,0.00012616,700
1328,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,166,276,,Novita,stop,0.00013281,700
1328,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,108,284,,Novita,stop,0.00012818,700
1334,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,160,321,,Novita,stop,0.00015,700
1334,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,236,,Novita,stop,0.00010736,700
1336,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,211,228,,Novita,stop,0.000119685,700
1336,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,112,124,,Novita,stop,6.472e-05,700
1337,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,240,330,,Novita,stop,0.0001644,700
1337,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,180,167,,Novita,stop,9.11e-05,700
1341,"amount of rainfall | likelihood of flooding | water level in a river || AB,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,143,125,,Novita,stop,6.9305e-05,700
1341,"amount of rainfall | likelihood of flooding | water level in a river || AB,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,100,217,,Novita,stop,0.0001003,700
1344,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,397,602,,Novita,stop,0.000294395,700
1344,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,,0,0,298,700,,Novita,length,0.00032023,700
1346,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,179,244,,Novita,stop,0.000121765,700
1346,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,112,142,,Novita,stop,7.192e-05,700
1348,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,251,187,,Novita,stop,0.000108685,700
1348,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,172,185,,Novita,stop,9.722e-05,700
1351,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,186,244,,Novita,stop,0.00012271,700
1351,"business owner | number of employees | profit | revenue || AB,AC,AD,BC,BD,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,136,141,,Novita,stop,7.476e-05,700
1356,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,389,656,,Novita,stop,0.000314915,700
1356,"whether a person eats a healthy diet | whether a person exercises regularly | whether a person has good cardiovascular health | whether a person maintains a healthy weight || AB,AD,BC,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,,0,0,310,700,,Novita,length,0.00032185,700
1357,"amount of rainfall | crop yield | humidity | temperature || AD,BD,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,181,157,,Novita,stop,8.7235e-05,700
1357,"amount of rainfall | crop yield | humidity | temperature || AD,BD,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,136,112,,Novita,stop,6.316e-05,700
1360,"grade in the class | number of hours spent studying | test score || AB,AC,BC",ORACLE,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,307,653,,Novita,stop,0.000302645,700
1360,"grade in the class | number of hours spent studying | test score || AB,AC,BC",RAW,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,262,514,,Novita,stop,0.00024097,700
1366,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,157,240,,Novita,stop,0.000117195,700
1366,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,106,275,,Novita,stop,0.00012431,700
1367,"the amount of sleep the night before the exam | the exam score | the number of hours studied for an exam || AC,BC",ORACLE,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,218,239,,Novita,stop,0.00012503,700
1367,"the amount of sleep the night before the exam | the exam score | the number of hours studied for an exam || AC,BC",RAW,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,168,168,,Novita,stop,8.988e-05,700
1368,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,242,160,,Novita,stop,9.667e-05,700
1368,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,186,219,,Novita,stop,0.00011271,700
1369,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,,0,0,397,700,,Novita,length,0.000333595,700
1369,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,,0,0,298,700,,Novita,length,0.00032023,700
1370,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,200,260,,Novita,stop,0.000131,700
1370,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,156,151,,Novita,stop,8.146e-05,700
1374,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,231,163,,Novita,stop,9.6385e-05,700
1374,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,160,143,,Novita,stop,7.88e-05,700
1375,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,385,636,,Novita,stop,0.000306375,700
1375,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,KEEP,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,286,672,,Novita,stop,0.00030741,700
1380,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,135,161,,Novita,stop,8.2625e-05,700
1380,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,94,204,,Novita,stop,9.429e-05,700
1383,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,209,478,,Novita,stop,0.000219415,700
1383,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,156,340,,Novita,stop,0.00015706,700
1386,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,194,256,,Novita,stop,0.00012859,700
1386,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,121,,Novita,stop,6.784e-05,700
1388,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,200,283,,Novita,stop,0.0001402,700
1388,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,116,248,,Novita,stop,0.00011486,700
1389,"employment status | happiness level | income | level of education || AB,AC,AD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,127,208,,Novita,stop,0.000100345,700
1389,"employment status | happiness level | income | level of education || AB,AC,AD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,216,,Novita,stop,9.936e-05,700
1399,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,168,210,,Novita,stop,0.00010668,700
1399,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,96,119,,Novita,stop,6.056e-05,700
1406,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,163,278,,Novita,stop,0.000133205,700
1406,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,KEEP,no,5,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,98,236,,Novita,stop,0.00010763,700
1408,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,305,266,,Novita,stop,0.000147575,700
1408,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,184,161,,Novita,stop,8.924e-05,700
1410,"exam score | grade in the course | number of hours studied || AB,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,195,375,,Novita,stop,0.000176325,700
1410,"exam score | grade in the course | number of hours studied || AB,BC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,156,135,,Novita,stop,7.506e-05,700
1412,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,203,215,,Novita,stop,0.000113405,700
1412,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,118,247,,Novita,stop,0.00011473,700
1415,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,203,195,,Novita,stop,0.000105405,700
1415,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,118,155,,Novita,stop,7.793e-05,700
1416,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,172,254,,Novita,stop,0.00012482,700
1416,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,112,420,,Novita,stop,0.00018312,700
1427,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,140,77,,Novita,stop,4.97e-05,700
1427,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,102,126,,Novita,stop,6.417e-05,700
1432,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,163,168,,Novita,stop,8.9205e-05,700
1432,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,118,195,,Novita,stop,9.393e-05,700
1440,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,192,350,,Novita,stop,0.00016592,700
1440,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,114,103,,Novita,stop,5.659e-05,700
1441,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,192,255,,Novita,stop,0.00012792,700
1441,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,113,417,,Novita,stop,0.000182055,700
1442,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,303,482,,Novita,stop,0.000233705,700
1442,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,KEEP,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,238,491,,Novita,stop,0.00022853,700
1444,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,185,331,,Novita,stop,0.000157375,700
1444,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,114,161,,Novita,stop,7.979e-05,700
1446,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,,0,0,371,700,,Novita,length,0.000330085,700
1446,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,298,547,,Novita,stop,0.00025903,700
1453,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,159,220,,Novita,stop,0.000109465,700
1453,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,108,274,,Novita,stop,0.00012418,700
1457,"amount of rainfall | crop yield | groundwater level || AB,AC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,173,136,,Novita,stop,7.7755e-05,700
1457,"amount of rainfall | crop yield | groundwater level || AB,AC",RAW,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,159,,Novita,stop,8.304e-05,700
1461,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,244,256,,Novita,stop,0.00013534,700
1461,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,KEEP,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,164,165,,Novita,stop,8.814e-05,700
1462,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",ORACLE,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,205,176,,Novita,stop,9.8075e-05,700
1462,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",RAW,KEEP,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,160,175,,Novita,stop,9.16e-05,700
1469,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",ORACLE,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,138,152,,Novita,stop,7.943e-05,700
1469,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",RAW,KEEP,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,101,212,,Novita,stop,9.8435e-05,700
1474,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,203,212,,Novita,stop,0.000112205,700
1474,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,KEEP,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,118,328,,Novita,stop,0.00014713,700
1475,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",ORACLE,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,187,222,,Novita,stop,0.000114045,700
1475,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",RAW,KEEP,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,140,118,,Novita,stop,6.61e-05,700
1476,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",ORACLE,KEEP,no,3,True,True,meta-llama/llama-3.3-70b-instruct,,0,0,300,700,,Novita,length,0.0003205,700
