model,item,cond,graph_id,rung,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-mini,73,DR_k2,diamondcut,3,yes,yes,1,1,163,397,
gpt-4.1-mini,72,DR_k2,diamondcut,3,no,no,1,1,157,700,
gpt-4.1-mini,73,ORACLE,diamondcut,3,yes,yes,1,1,162,470,
gpt-4.1-mini,72,DR_k1,diamondcut,3,no,yes,0,1,164,640,
gpt-4.1-mini,73,DR_k1,diamondcut,3,yes,yes,1,1,162,501,
gpt-4.1-mini,72,DR_k3,diamondcut,3,no,,0,0,163,700,
gpt-4.1-mini,75,RAW,frontdoor,1,no,no,1,1,116,200,
gpt-4.1-mini,74,RAW,diamondcut,3,no,no,1,1,216,505,
gpt-4.1-mini,74,PROSE,diamondcut,3,no,no,1,1,246,597,
gpt-4.1-mini,75,PROSE,frontdoor,1,no,no,1,1,146,344,
gpt-4.1-mini,73,DR_k3,diamondcut,3,yes,yes,1,1,163,655,
gpt-4.1-mini,75,DR_k1,frontdoor,1,no,no,1,1,160,313,
gpt-4.1-mini,74,ORACLE,diamondcut,3,no,no,1,1,260,666,
gpt-4.1-mini,75,DR_k3,frontdoor,1,no,no,1,1,160,271,
gpt-4.1-mini,75,DR_k2,frontdoor,1,no,no,1,1,161,315,
gpt-4.1-mini,76,ORACLE,frontdoor,1,no,no,1,1,155,226,
gpt-4.1-mini,76,RAW,frontdoor,1,no,no,1,1,111,248,
gpt-4.1-mini,76,PROSE,frontdoor,1,no,no,1,1,145,305,
gpt-4.1-mini,75,ORACLE,frontdoor,1,no,no,1,1,160,343,
gpt-4.1-mini,74,DR_k2,diamondcut,3,no,no,1,1,254,581,
gpt-4.1-mini,77,RAW,frontdoor,1,yes,yes,1,1,118,166,
gpt-4.1-mini,74,DR_k1,diamondcut,3,no,no,1,1,260,700,
gpt-4.1-mini,74,DR_k3,diamondcut,3,no,,0,0,261,700,
gpt-4.1-mini,76,DR_k1,frontdoor,1,no,no,1,1,148,323,
gpt-4.1-mini,77,PROSE,frontdoor,1,yes,yes,1,1,154,257,
gpt-4.1-mini,77,ORACLE,frontdoor,1,yes,yes,1,1,162,248,
gpt-4.1-mini,76,DR_k2,frontdoor,1,no,no,1,1,155,352,
gpt-4.1-mini,76,DR_k3,frontdoor,1,no,no,1,1,156,362,
gpt-4.1-mini,77,DR_k1,frontdoor,1,yes,yes,1,1,155,257,
gpt-4.1-mini,77,DR_k2,frontdoor,1,yes,yes,1,1,162,297,
gpt-4.1-mini,77,DR_k3,frontdoor,1,yes,yes,1,1,162,312,
gpt-4.1-mini,80,RAW,frontdoor,2,no,yes,0,1,119,66,
gpt-4.1-mini,80,PROSE,frontdoor,2,no,no,1,1,149,123,
gpt-4.1-mini,78,DR_k1,frontdoor,1,no,no,1,1,156,381,
gpt-4.1-mini,79,PROSE,frontdoor,1,yes,yes,1,1,139,286,
gpt-4.1-mini,78,RAW,frontdoor,1,no,no,1,1,111,409,
gpt-4.1-mini,79,RAW,frontdoor,1,yes,yes,1,1,109,292,
gpt-4.1-mini,78,PROSE,frontdoor,1,no,no,1,1,147,323,
gpt-4.1-mini,78,ORACLE,frontdoor,1,no,no,1,1,155,397,
gpt-4.1-mini,79,DR_k3,frontdoor,1,yes,yes,1,1,153,286,
gpt-4.1-mini,78,DR_k3,frontdoor,1,no,no,1,1,156,453,
gpt-4.1-mini,78,DR_k2,frontdoor,1,no,no,1,1,156,454,
gpt-4.1-mini,79,DR_k1,frontdoor,1,yes,yes,1,1,154,384,
gpt-4.1-mini,80,ORACLE,frontdoor,2,no,no,1,1,163,262,
gpt-4.1-mini,79,ORACLE,frontdoor,1,yes,yes,1,1,153,407,
gpt-4.1-mini,79,DR_k2,frontdoor,1,yes,yes,1,1,154,273,
gpt-4.1-mini,82,RAW,frontdoor,2,yes,no,0,1,124,87,
gpt-4.1-mini,82,PROSE,frontdoor,2,yes,yes,1,1,154,125,
gpt-4.1-mini,83,RAW,frontdoor,2,yes,yes,1,1,129,3,
gpt-4.1-mini,80,DR_k1,frontdoor,2,no,yes,0,1,164,414,
gpt-4.1-mini,82,DR_k1,frontdoor,2,yes,no,0,1,169,270,
gpt-4.1-mini,81,RAW,frontdoor,2,yes,yes,1,1,200,480,
gpt-4.1-mini,81,PROSE,frontdoor,2,yes,yes,1,1,233,511,
gpt-4.1-mini,80,DR_k3,frontdoor,2,no,no,1,1,164,519,
gpt-4.1-mini,81,DR_k3,frontdoor,2,yes,yes,1,1,244,645,
gpt-4.1-mini,81,ORACLE,frontdoor,2,yes,,0,0,244,700,
gpt-4.1-mini,81,DR_k1,frontdoor,2,yes,no,0,1,244,700,
gpt-4.1-mini,82,ORACLE,frontdoor,2,yes,no,0,1,168,554,
gpt-4.1-mini,81,DR_k2,frontdoor,2,yes,,0,0,245,700,
gpt-4.1-mini,84,RAW,frontdoor,2,yes,no,0,1,124,77,
gpt-4.1-mini,80,DR_k2,frontdoor,2,no,yes,0,1,163,685,
gpt-4.1-mini,84,PROSE,frontdoor,2,yes,yes,1,1,154,129,
gpt-4.1-mini,83,DR_k3,frontdoor,2,yes,no,0,1,174,191,
gpt-4.1-mini,83,DR_k1,frontdoor,2,yes,no,0,1,173,322,
gpt-4.1-mini,83,ORACLE,frontdoor,2,yes,no,0,1,173,416,
gpt-4.1-mini,82,DR_k2,frontdoor,2,yes,no,0,1,169,559,
gpt-4.1-mini,83,PROSE,frontdoor,2,yes,yes,1,1,162,559,
gpt-4.1-mini,84,ORACLE,frontdoor,2,yes,yes,1,1,168,318,
gpt-4.1-mini,83,DR_k2,frontdoor,2,yes,no,0,1,174,370,
gpt-4.1-mini,82,DR_k3,frontdoor,2,yes,,0,0,169,700,
gpt-4.1-mini,84,DR_k2,frontdoor,2,yes,no,0,1,169,269,
gpt-4.1-mini,84,DR_k3,frontdoor,2,yes,no,0,1,168,373,
gpt-4.1-mini,86,DR_k1,frontdoor,3,yes,yes,1,1,153,288,
gpt-4.1-mini,84,DR_k1,frontdoor,2,yes,yes,1,1,168,500,
gpt-4.1-mini,86,PROSE,frontdoor,3,yes,yes,1,1,152,471,
gpt-4.1-mini,85,DR_k1,frontdoor,3,yes,no,0,1,248,600,
gpt-4.1-mini,85,RAW,frontdoor,3,yes,yes,1,1,211,669,
gpt-4.1-mini,86,DR_k3,frontdoor,3,yes,yes,1,1,161,399,
gpt-4.1-mini,85,DR_k2,frontdoor,3,yes,no,0,1,255,628,
gpt-4.1-mini,85,PROSE,frontdoor,3,yes,yes,1,1,247,624,
gpt-4.1-mini,86,DR_k2,frontdoor,3,yes,yes,1,1,160,430,
gpt-4.1-mini,86,RAW,frontdoor,3,yes,yes,1,1,116,473,
gpt-4.1-mini,85,ORACLE,frontdoor,3,yes,,0,0,255,700,
gpt-4.1-mini,85,DR_k3,frontdoor,3,yes,no,0,1,256,656,
gpt-4.1-mini,87,ORACLE,frontdoor,3,no,no,1,1,233,396,
gpt-4.1-mini,86,ORACLE,frontdoor,3,yes,,0,0,160,700,
gpt-4.1-mini,87,RAW,frontdoor,3,no,no,1,1,189,504,
gpt-4.1-mini,87,PROSE,frontdoor,3,no,no,1,1,219,439,
gpt-4.1-mini,88,RAW,frontdoor,3,yes,yes,1,1,113,325,
gpt-4.1-mini,87,DR_k2,frontdoor,3,no,no,1,1,233,568,
gpt-4.1-mini,88,PROSE,frontdoor,3,yes,yes,1,1,147,481,
gpt-4.1-mini,88,DR_k1,frontdoor,3,yes,yes,1,1,150,434,
gpt-4.1-mini,90,PROSE,mediation,1,yes,yes,1,1,132,310,
gpt-4.1-mini,88,DR_k3,frontdoor,3,yes,yes,1,1,157,460,
gpt-4.1-mini,88,ORACLE,frontdoor,3,yes,yes,1,1,157,507,
gpt-4.1-mini,90,RAW,mediation,1,yes,yes,1,1,110,184,
gpt-4.1-mini,89,PROSE,frontdoor,3,no,no,1,1,234,597,
gpt-4.1-mini,87,DR_k3,frontdoor,3,no,no,1,1,234,700,
gpt-4.1-mini,89,RAW,frontdoor,3,no,,0,0,201,700,
gpt-4.1-mini,89,ORACLE,frontdoor,3,no,,0,0,245,700,
gpt-4.1-mini,89,DR_k1,frontdoor,3,no,,0,0,245,700,
gpt-4.1-mini,89,DR_k2,frontdoor,3,no,,0,0,245,700,
gpt-4.1-mini,90,ORACLE,mediation,1,yes,yes,1,1,145,275,
gpt-4.1-mini,91,RAW,mediation,1,yes,yes,1,1,110,245,
gpt-4.1-mini,90,DR_k2,mediation,1,yes,yes,1,1,145,331,
gpt-4.1-mini,89,DR_k3,frontdoor,3,no,,0,0,246,700,
gpt-4.1-mini,87,DR_k1,frontdoor,3,no,no,1,1,233,474,
gpt-4.1-mini,90,DR_k1,mediation,1,yes,yes,1,1,145,298,
gpt-4.1-mini,88,DR_k2,frontdoor,3,yes,no,0,1,157,700,
gpt-4.1-mini,91,DR_k2,mediation,1,yes,yes,1,1,145,227,
gpt-4.1-mini,90,DR_k3,mediation,1,yes,yes,1,1,145,393,
gpt-4.1-mini,91,DR_k1,mediation,1,yes,yes,1,1,144,334,
gpt-4.1-mini,91,ORACLE,mediation,1,yes,yes,1,1,145,284,
gpt-4.1-mini,92,PROSE,mediation,1,no,no,1,1,138,185,
gpt-4.1-mini,91,PROSE,mediation,1,yes,yes,1,1,133,262,
gpt-4.1-mini,92,ORACLE,mediation,1,no,no,1,1,151,171,
gpt-4.1-mini,91,DR_k3,mediation,1,yes,yes,1,1,145,304,
gpt-4.1-mini,92,DR_k1,mediation,1,no,no,1,1,150,230,
gpt-4.1-mini,92,DR_k3,mediation,1,no,no,1,1,151,219,
gpt-4.1-mini,92,RAW,mediation,1,no,no,1,1,116,242,
gpt-4.1-mini,93,PROSE,mediation,1,yes,yes,1,1,125,258,
gpt-4.1-mini,93,ORACLE,mediation,1,yes,yes,1,1,138,268,
gpt-4.1-mini,95,RAW,mediation,2,no,yes,0,1,119,3,
gpt-4.1-mini,93,DR_k3,mediation,1,yes,yes,1,1,138,245,
gpt-4.1-mini,92,DR_k2,mediation,1,no,no,1,1,151,305,
gpt-4.1-mini,93,RAW,mediation,1,yes,yes,1,1,103,271,
gpt-4.1-mini,94,PROSE,mediation,1,yes,yes,1,1,129,238,
gpt-4.1-mini,94,DR_k1,mediation,1,yes,yes,1,1,142,217,
gpt-4.1-mini,94,DR_k3,mediation,1,yes,yes,1,1,142,227,
gpt-4.1-mini,94,RAW,mediation,1,yes,yes,1,1,107,253,
gpt-4.1-mini,93,DR_k1,mediation,1,yes,yes,1,1,138,346,
gpt-4.1-mini,95,PROSE,mediation,2,no,no,1,1,141,236,
gpt-4.1-mini,94,DR_k2,mediation,1,yes,yes,1,1,142,275,
gpt-4.1-mini,94,ORACLE,mediation,1,yes,yes,1,1,142,392,
gpt-4.1-mini,93,DR_k2,mediation,1,yes,yes,1,1,137,467,
gpt-4.1-mini,96,RAW,mediation,2,yes,no,0,1,117,109,
gpt-4.1-mini,96,DR_k1,mediation,2,yes,no,0,1,152,158,
gpt-4.1-mini,97,RAW,mediation,2,yes,yes,1,1,103,3,
gpt-4.1-mini,96,ORACLE,mediation,2,yes,yes,1,1,152,183,
gpt-4.1-mini,97,PROSE,mediation,2,yes,yes,1,1,125,85,
gpt-4.1-mini,95,DR_k1,mediation,2,no,yes,0,1,153,279,
gpt-4.1-mini,98,PROSE,mediation,2,no,no,1,1,126,3,
gpt-4.1-mini,96,PROSE,mediation,2,yes,yes,1,1,141,225,
gpt-4.1-mini,98,RAW,mediation,2,no,no,1,1,102,3,
gpt-4.1-mini,98,ORACLE,mediation,2,no,no,1,1,137,74,
gpt-4.1-mini,97,ORACLE,mediation,2,yes,yes,1,1,138,150,
gpt-4.1-mini,98,DR_k1,mediation,2,no,no,1,1,136,74,
gpt-4.1-mini,95,DR_k2,mediation,2,no,yes,0,1,153,329,
gpt-4.1-mini,98,DR_k3,mediation,2,no,no,1,1,137,71,
gpt-4.1-mini,95,ORACLE,mediation,2,no,no,1,1,154,423,
gpt-4.1-mini,97,DR_k2,mediation,2,yes,yes,1,1,138,208,
gpt-4.1-mini,97,DR_k3,mediation,2,yes,yes,1,1,138,221,
gpt-4.1-mini,99,RAW,mediation,2,no,yes,0,1,123,104,
gpt-4.1-mini,96,DR_k2,mediation,2,yes,no,0,1,152,324,
gpt-4.1-mini,100,RAW,mediation,3,yes,yes,1,1,108,3,
gpt-4.1-mini,98,DR_k2,mediation,2,no,no,1,1,137,129,
gpt-4.1-mini,101,RAW,mediation,3,no,yes,0,1,115,3,
gpt-4.1-mini,100,PROSE,mediation,3,yes,yes,1,1,130,129,
gpt-4.1-mini,100,ORACLE,mediation,3,yes,yes,1,1,143,134,
gpt-4.1-mini,96,DR_k3,mediation,2,yes,no,0,1,152,466,
gpt-4.1-mini,95,DR_k3,mediation,2,no,no,1,1,154,642,
gpt-4.1-mini,102,PROSE,mediation,3,yes,no,0,1,139,3,
gpt-4.1-mini,99,PROSE,mediation,2,no,no,1,1,147,276,
gpt-4.1-mini,99,ORACLE,mediation,2,no,no,1,1,158,363,
gpt-4.1-mini,100,DR_k1,mediation,3,yes,yes,1,1,142,224,
gpt-4.1-mini,97,DR_k1,mediation,2,yes,yes,1,1,138,145,
gpt-4.1-mini,101,PROSE,mediation,3,no,no,1,1,139,189,
gpt-4.1-mini,100,DR_k3,mediation,3,yes,yes,1,1,143,236,
gpt-4.1-mini,99,DR_k2,mediation,2,no,no,1,1,157,345,
gpt-4.1-mini,99,DR_k1,mediation,2,no,no,1,1,158,363,
gpt-4.1-mini,101,ORACLE,mediation,3,no,no,1,1,150,209,
gpt-4.1-mini,102,RAW,mediation,3,yes,no,0,1,115,3,
gpt-4.1-mini,100,DR_k2,mediation,3,yes,yes,1,1,142,382,
gpt-4.1-mini,102,DR_k1,mediation,3,yes,yes,1,1,150,178,
gpt-4.1-mini,99,DR_k3,mediation,2,no,no,1,1,158,477,
gpt-4.1-mini,102,DR_k3,mediation,3,yes,yes,1,1,150,254,
gpt-4.1-mini,102,DR_k2,mediation,3,yes,yes,1,1,150,237,
gpt-4.1-mini,102,ORACLE,mediation,3,yes,yes,1,1,150,156,
gpt-4.1-mini,101,DR_k2,mediation,3,no,no,1,1,150,353,
gpt-4.1-mini,103,PROSE,mediation,3,no,no,1,1,126,255,
gpt-4.1-mini,101,DR_k3,mediation,3,no,no,1,1,150,493,
gpt-4.1-mini,103,ORACLE,mediation,3,no,no,1,1,136,345,
gpt-4.1-mini,103,DR_k3,mediation,3,no,no,1,1,136,401,
gpt-4.1-mini,103,DR_k2,mediation,3,no,no,1,1,136,339,
gpt-4.1-mini,103,DR_k1,mediation,3,no,no,1,1,135,322,
gpt-4.1-mini,103,RAW,mediation,3,no,no,1,1,101,522,
gpt-4.1-mini,101,DR_k1,mediation,3,no,no,1,1,149,700,
gpt-4.1-mini,104,PROSE,mediation,3,no,yes,0,1,221,700,
gpt-4.1-mini,104,DR_k3,mediation,3,no,,0,0,236,700,
gpt-4.1-mini,104,DR_k1,mediation,3,no,no,1,1,235,700,
gpt-4.1-mini,104,ORACLE,mediation,3,no,,0,0,236,700,
gpt-4.1-mini,104,RAW,mediation,3,no,,0,0,201,700,
gpt-4.1-mini,104,DR_k2,mediation,3,no,,0,0,235,700,
gpt-4.1,0,PROSE,IV,1,yes,yes,1,1,143,234,
gpt-4.1,0,RAW,IV,1,yes,yes,1,1,111,228,
gpt-4.1,2,RAW,IV,1,no,no,1,1,118,196,
gpt-4.1,2,DR_k1,IV,1,no,no,1,1,155,271,
gpt-4.1,2,PROSE,IV,1,no,no,1,1,149,234,
gpt-4.1,2,ORACLE,IV,1,no,no,1,1,161,312,
gpt-4.1,1,PROSE,IV,1,no,no,1,1,167,253,
gpt-4.1,1,DR_k3,IV,1,no,no,1,1,165,331,
gpt-4.1,1,RAW,IV,1,no,no,1,1,121,271,
gpt-4.1,1,ORACLE,IV,1,no,no,1,1,164,364,
gpt-4.1,0,DR_k3,IV,1,yes,yes,1,1,155,310,
gpt-4.1,0,DR_k2,IV,1,yes,yes,1,1,155,303,
gpt-4.1,1,DR_k2,IV,1,no,no,1,1,165,356,
gpt-4.1,0,ORACLE,IV,1,yes,yes,1,1,154,351,
gpt-4.1,0,DR_k1,IV,1,yes,yes,1,1,155,326,
gpt-4.1,3,RAW,IV,1,yes,yes,1,1,127,191,
gpt-4.1,2,DR_k2,IV,1,no,no,1,1,156,252,
gpt-4.1,5,PROSE,IV,2,no,no,1,1,153,3,
gpt-4.1,1,DR_k1,IV,1,no,no,1,1,165,314,
gpt-4.1,4,RAW,IV,1,yes,yes,1,1,120,212,
gpt-4.1,5,RAW,IV,2,no,yes,0,1,121,3,
gpt-4.1,2,DR_k3,IV,1,no,no,1,1,156,221,
gpt-4.1,4,PROSE,IV,1,yes,yes,1,1,156,246,
gpt-4.1,3,ORACLE,IV,1,yes,yes,1,1,170,297,
gpt-4.1,4,DR_k2,IV,1,yes,yes,1,1,163,218,
gpt-4.1,4,ORACLE,IV,1,yes,yes,1,1,163,220,
gpt-4.1,4,DR_k1,IV,1,yes,yes,1,1,157,249,
gpt-4.1,6,PROSE,IV,2,yes,yes,1,1,191,3,
gpt-4.1,3,DR_k2,IV,1,yes,yes,1,1,170,333,
gpt-4.1,3,DR_k1,IV,1,yes,yes,1,1,171,306,
gpt-4.1,3,DR_k3,IV,1,yes,yes,1,1,171,334,
gpt-4.1,6,RAW,IV,2,yes,yes,1,1,146,3,
gpt-4.1,5,DR_k2,IV,2,no,yes,0,1,164,152,
gpt-4.1,4,DR_k3,IV,1,yes,yes,1,1,158,284,
gpt-4.1,5,ORACLE,IV,2,no,yes,0,1,164,135,
gpt-4.1,6,DR_k1,IV,2,yes,yes,1,1,189,205,
gpt-4.1,3,PROSE,IV,1,yes,yes,1,1,173,256,
gpt-4.1,6,ORACLE,IV,2,yes,yes,1,1,189,216,
gpt-4.1,5,DR_k1,IV,2,no,yes,0,1,165,215,
gpt-4.1,6,DR_k2,IV,2,yes,no,0,1,184,209,
gpt-4.1,6,DR_k3,IV,2,yes,yes,1,1,184,207,
gpt-4.1,7,PROSE,IV,2,yes,yes,1,1,184,176,
gpt-4.1,7,RAW,IV,2,yes,no,0,1,149,171,
gpt-4.1,8,RAW,IV,2,no,no,1,1,144,141,
gpt-4.1,7,ORACLE,IV,2,yes,yes,1,1,192,300,
gpt-4.1,5,DR_k3,IV,2,no,no,1,1,165,328,
gpt-4.1,7,DR_k3,IV,2,yes,no,0,1,193,318,
gpt-4.1,8,DR_k1,IV,2,no,no,1,1,188,231,
gpt-4.1,8,PROSE,IV,2,no,no,1,1,178,341,
gpt-4.1,7,DR_k1,IV,2,yes,no,0,1,193,431,
gpt-4.1,10,PROSE,IV,3,yes,no,0,1,169,3,
gpt-4.1,7,DR_k2,IV,2,yes,no,0,1,187,376,
gpt-4.1,8,ORACLE,IV,2,no,no,1,1,187,350,
gpt-4.1,9,PROSE,IV,2,no,no,1,1,179,238,
gpt-4.1,9,DR_k2,IV,2,no,no,1,1,191,231,
gpt-4.1,11,PROSE,IV,3,no,yes,0,1,149,3,
gpt-4.1,9,RAW,IV,2,no,no,1,1,147,432,
gpt-4.1,8,DR_k2,IV,2,no,no,1,1,188,356,
gpt-4.1,9,DR_k1,IV,2,no,no,1,1,184,367,
gpt-4.1,9,ORACLE,IV,2,no,no,1,1,190,410,
gpt-4.1,10,RAW,IV,3,yes,yes,1,1,134,178,
gpt-4.1,8,DR_k3,IV,2,no,no,1,1,182,484,
gpt-4.1,10,ORACLE,IV,3,yes,yes,1,1,177,272,
gpt-4.1,12,RAW,IV,3,no,no,1,1,114,74,
gpt-4.1,11,ORACLE,IV,3,no,no,1,1,160,263,
gpt-4.1,11,RAW,IV,3,no,no,1,1,117,229,
gpt-4.1,10,DR_k3,IV,3,yes,yes,1,1,178,337,
gpt-4.1,10,DR_k2,IV,3,yes,yes,1,1,177,382,
gpt-4.1,10,DR_k1,IV,3,yes,yes,1,1,178,420,
gpt-4.1,11,DR_k1,IV,3,no,no,1,1,161,285,
gpt-4.1,12,DR_k1,IV,3,no,no,1,1,151,144,
gpt-4.1,12,PROSE,IV,3,no,no,1,1,142,195,
gpt-4.1,14,PROSE,IV,3,no,no,1,1,163,3,
gpt-4.1,11,DR_k3,IV,3,no,no,1,1,155,341,
gpt-4.1,11,DR_k2,IV,3,no,no,1,1,155,363,
gpt-4.1,9,DR_k3,IV,2,no,no,1,1,185,700,
gpt-4.1,12,ORACLE,IV,3,no,no,1,1,157,234,
gpt-4.1,13,ORACLE,IV,3,no,no,1,1,162,323,
gpt-4.1,13,PROSE,IV,3,no,yes,0,1,156,274,
gpt-4.1,13,RAW,IV,3,no,no,1,1,119,285,
gpt-4.1,12,DR_k3,IV,3,no,no,1,1,152,350,
gpt-4.1,13,DR_k3,IV,3,no,no,1,1,163,362,
gpt-4.1,14,ORACLE,IV,3,no,no,1,1,168,157,
gpt-4.1,12,DR_k2,IV,3,no,no,1,1,158,319,
gpt-4.1,13,DR_k2,IV,3,no,no,1,1,157,329,
gpt-4.1,14,RAW,IV,3,no,no,1,1,125,184,
gpt-4.1,14,DR_k3,IV,3,no,no,1,1,163,173,
gpt-4.1,13,DR_k1,IV,3,no,no,1,1,156,353,
gpt-4.1,14,DR_k1,IV,3,no,no,1,1,162,152,
gpt-4.1,15,RAW,arrowhead,1,no,no,1,1,114,192,
gpt-4.1,15,PROSE,arrowhead,1,no,no,1,1,155,315,
gpt-4.1,16,PROSE,arrowhead,1,yes,yes,1,1,149,191,
gpt-4.1,15,DR_k1,arrowhead,1,no,no,1,1,161,264,
gpt-4.1,15,DR_k2,arrowhead,1,no,no,1,1,161,239,
gpt-4.1,15,ORACLE,arrowhead,1,no,no,1,1,161,238,
gpt-4.1,15,DR_k3,arrowhead,1,no,no,1,1,162,252,
gpt-4.1,14,DR_k2,IV,3,no,no,1,1,168,383,
gpt-4.1,16,RAW,arrowhead,1,yes,yes,1,1,117,247,
gpt-4.1,16,DR_k1,arrowhead,1,yes,yes,1,1,163,331,
gpt-4.1,16,DR_k2,arrowhead,1,yes,yes,1,1,163,341,
gpt-4.1,16,ORACLE,arrowhead,1,yes,yes,1,1,164,320,
gpt-4.1,16,DR_k3,arrowhead,1,yes,yes,1,1,163,291,
gpt-4.1,17,PROSE,arrowhead,1,no,no,1,1,146,314,
gpt-4.1,17,RAW,arrowhead,1,no,no,1,1,111,211,
gpt-4.1,17,ORACLE,arrowhead,1,no,no,1,1,158,331,
gpt-4.1,17,DR_k1,arrowhead,1,no,no,1,1,158,354,
gpt-4.1,18,RAW,arrowhead,1,yes,yes,1,1,114,214,
gpt-4.1,20,PROSE,arrowhead,2,no,no,1,1,153,3,
gpt-4.1,18,PROSE,arrowhead,1,yes,yes,1,1,149,221,
gpt-4.1,18,ORACLE,arrowhead,1,yes,yes,1,1,161,319,
gpt-4.1,17,DR_k3,arrowhead,1,no,no,1,1,159,276,
gpt-4.1,17,DR_k2,arrowhead,1,no,no,1,1,157,327,
gpt-4.1,19,PROSE,arrowhead,1,no,no,1,1,145,224,
gpt-4.1,18,DR_k1,arrowhead,1,yes,yes,1,1,161,362,
gpt-4.1,20,RAW,arrowhead,2,no,no,1,1,107,22,
gpt-4.1,19,RAW,arrowhead,1,no,no,1,1,113,287,
gpt-4.1,21,PROSE,arrowhead,2,no,yes,0,1,155,3,
gpt-4.1,21,RAW,arrowhead,2,no,yes,0,1,124,3,
gpt-4.1,18,DR_k3,arrowhead,1,yes,yes,1,1,161,282,
gpt-4.1,20,ORACLE,arrowhead,2,no,no,1,1,154,136,
gpt-4.1,19,DR_k2,arrowhead,1,no,no,1,1,161,346,
gpt-4.1,20,DR_k2,arrowhead,2,no,no,1,1,154,140,
gpt-4.1,18,DR_k2,arrowhead,1,yes,yes,1,1,162,287,
gpt-4.1,19,DR_k3,arrowhead,1,no,no,1,1,159,328,
gpt-4.1,20,DR_k1,arrowhead,2,no,no,1,1,154,140,
gpt-4.1,19,DR_k1,arrowhead,1,no,no,1,1,160,346,
gpt-4.1,19,ORACLE,arrowhead,1,no,no,1,1,160,369,
gpt-4.1,22,PROSE,arrowhead,2,yes,yes,1,1,132,3,
gpt-4.1,20,DR_k3,arrowhead,2,no,no,1,1,153,136,
gpt-4.1,22,RAW,arrowhead,2,yes,yes,1,1,103,3,
gpt-4.1,23,PROSE,arrowhead,2,no,no,1,1,183,3,
gpt-4.1,22,ORACLE,arrowhead,2,yes,yes,1,1,150,138,
gpt-4.1,23,RAW,arrowhead,2,no,yes,0,1,137,3,
gpt-4.1,21,DR_k2,arrowhead,2,no,yes,0,1,170,206,
gpt-4.1,21,DR_k1,arrowhead,2,no,no,1,1,171,293,
gpt-4.1,22,DR_k1,arrowhead,2,yes,yes,1,1,150,113,
gpt-4.1,22,DR_k3,arrowhead,2,yes,yes,1,1,151,140,
gpt-4.1,21,ORACLE,arrowhead,2,no,no,1,1,171,252,
gpt-4.1,24,RAW,arrowhead,2,yes,yes,1,1,106,42,
gpt-4.1,22,DR_k2,arrowhead,2,yes,yes,1,1,149,155,
gpt-4.1,24,PROSE,arrowhead,2,yes,yes,1,1,142,147,
gpt-4.1,21,DR_k3,arrowhead,2,no,no,1,1,170,379,
gpt-4.1,24,DR_k1,arrowhead,2,yes,yes,1,1,153,143,
gpt-4.1,23,DR_k1,arrowhead,2,no,no,1,1,184,219,
gpt-4.1,23,ORACLE,arrowhead,2,no,no,1,1,184,228,
gpt-4.1,24,ORACLE,arrowhead,2,yes,yes,1,1,153,169,
gpt-4.1,23,DR_k3,arrowhead,2,no,no,1,1,183,336,
gpt-4.1,23,DR_k2,arrowhead,2,no,no,1,1,185,339,
gpt-4.1,26,RAW,arrowhead,3,yes,yes,1,1,112,162,
gpt-4.1,24,DR_k2,arrowhead,2,yes,no,0,1,152,270,
gpt-4.1,24,DR_k3,arrowhead,2,yes,yes,1,1,152,312,
gpt-4.1,26,DR_k2,arrowhead,3,yes,yes,1,1,158,277,
gpt-4.1,26,DR_k3,arrowhead,3,yes,yes,1,1,158,299,
gpt-4.1,25,DR_k2,arrowhead,3,yes,yes,1,1,302,437,
gpt-4.1,25,PROSE,arrowhead,3,yes,,0,0,289,700,
gpt-4.1,26,ORACLE,arrowhead,3,yes,yes,1,1,159,304,
gpt-4.1,26,PROSE,arrowhead,3,yes,yes,1,1,147,210,
gpt-4.1,25,ORACLE,arrowhead,3,yes,yes,1,1,301,677,
gpt-4.1,25,DR_k1,arrowhead,3,yes,no,0,1,300,700,
gpt-4.1,26,DR_k1,arrowhead,3,yes,yes,1,1,159,371,
gpt-4.1,25,RAW,arrowhead,3,yes,no,0,1,254,661,
gpt-4.1,27,ORACLE,arrowhead,3,no,no,1,1,300,533,
gpt-4.1,27,DR_k1,arrowhead,3,no,no,1,1,300,458,
gpt-4.1,27,RAW,arrowhead,3,no,no,1,1,253,700,
gpt-4.1,28,RAW,arrowhead,3,yes,no,0,1,278,366,
gpt-4.1,28,ORACLE,arrowhead,3,yes,no,0,1,325,372,
gpt-4.1,25,DR_k3,arrowhead,3,yes,,0,0,301,700,
gpt-4.1,27,DR_k2,arrowhead,3,no,no,1,1,299,583,
gpt-4.1,27,PROSE,arrowhead,3,no,,0,0,282,700,
gpt-4.1,29,PROSE,arrowhead,3,yes,yes,1,1,278,249,
gpt-4.1,28,PROSE,arrowhead,3,yes,no,0,1,321,345,
gpt-4.1,29,RAW,arrowhead,3,yes,yes,1,1,248,316,
gpt-4.1,28,DR_k1,arrowhead,3,yes,no,0,1,324,430,
gpt-4.1,27,DR_k3,arrowhead,3,no,,0,0,301,700,
gpt-4.1,28,DR_k2,arrowhead,3,yes,no,0,1,324,501,
gpt-4.1,28,DR_k3,arrowhead,3,yes,no,0,1,325,408,
