model,lexicon,cond,item,old_pred,new_pred,old_correct,new_correct
gpt-4.1,KEEP,DR_k1,273,no,no,1,1
gpt-4.1,KEEP,RAW,274,no,no,1,1
gpt-4.1,KEEP,ORACLE,274,no,no,1,1
gpt-4.1,KEEP,DR_k1,274,no,no,1,1
gpt-4.1,KEEP,RAW,275,no,no,0,0
gpt-4.1,KEEP,ORACLE,275,no,no,0,0
gpt-4.1,KEEP,DR_k1,275,no,no,0,0
gpt-4.1,KEEP,RAW,276,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,276,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,276,yes,yes,1,1
gpt-4.1,KEEP,RAW,277,no,no,1,1
gpt-4.1,KEEP,ORACLE,277,no,no,1,1
gpt-4.1,KEEP,DR_k1,277,no,,1,0
gpt-4.1,KEEP,RAW,278,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,278,yes,no,1,0
gpt-4.1,KEEP,DR_k1,278,yes,yes,1,1
gpt-4.1,KEEP,RAW,279,no,no,1,1
gpt-4.1,KEEP,ORACLE,279,no,no,1,1
gpt-4.1,KEEP,DR_k1,279,no,yes,1,0
gpt-4.1,KEEP,RAW,300,no,no,1,1
gpt-4.1,KEEP,ORACLE,300,no,no,1,1
gpt-4.1,KEEP,DR_k1,300,no,no,1,1
gpt-4.1,KEEP,RAW,302,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,302,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,302,yes,yes,1,1
gpt-4.1,KEEP,RAW,305,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,305,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,305,yes,yes,1,1
gpt-4.1,KEEP,RAW,307,no,no,1,1
gpt-4.1,KEEP,ORACLE,307,no,no,1,1
gpt-4.1,KEEP,DR_k1,307,no,no,1,1
gpt-4.1,KEEP,RAW,309,no,no,1,1
gpt-4.1,KEEP,ORACLE,309,no,no,1,1
gpt-4.1,KEEP,DR_k1,309,no,no,1,1
gpt-4.1,KEEP,RAW,312,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,312,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,312,yes,yes,1,1
gpt-4.1,KEEP,RAW,313,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,313,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,313,yes,yes,1,1
gpt-4.1,KEEP,RAW,315,no,no,1,1
gpt-4.1,KEEP,ORACLE,315,no,no,1,1
gpt-4.1,KEEP,DR_k1,315,no,no,1,1
gpt-4.1,KEEP,RAW,319,no,no,1,1
gpt-4.1,KEEP,ORACLE,319,no,no,1,1
gpt-4.1,KEEP,DR_k1,319,no,no,1,1
gpt-4.1,KEEP,RAW,320,no,no,1,1
gpt-4.1,KEEP,ORACLE,320,no,no,1,1
gpt-4.1,KEEP,DR_k1,320,no,no,1,1
gpt-4.1,KEEP,RAW,321,no,no,1,1
gpt-4.1,KEEP,ORACLE,321,no,no,1,1
gpt-4.1,KEEP,DR_k1,321,no,no,1,1
gpt-4.1,KEEP,RAW,322,no,no,0,0
gpt-4.1,KEEP,ORACLE,322,no,yes,0,1
gpt-4.1,KEEP,DR_k1,322,no,no,0,0
gpt-4.1,KEEP,RAW,323,no,no,1,1
gpt-4.1,KEEP,ORACLE,323,no,no,1,1
gpt-4.1,KEEP,DR_k1,323,no,no,1,1
gpt-4.1,KEEP,RAW,324,no,no,1,1
gpt-4.1,KEEP,ORACLE,324,no,no,1,1
gpt-4.1,KEEP,DR_k1,324,no,no,1,1
gpt-4.1,KEEP,RAW,325,no,no,1,1
gpt-4.1,KEEP,ORACLE,325,no,no,1,1
gpt-4.1,KEEP,DR_k1,325,no,no,1,1
gpt-4.1,KEEP,RAW,326,no,no,0,0
gpt-4.1,KEEP,ORACLE,326,no,yes,0,1
gpt-4.1,KEEP,DR_k1,326,yes,yes,1,1
gpt-4.1,KEEP,RAW,327,no,no,1,1
gpt-4.1,KEEP,ORACLE,327,no,no,1,1
gpt-4.1,KEEP,DR_k1,327,no,no,1,1
gpt-4.1,KEEP,RAW,328,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,328,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,328,yes,yes,1,1
gpt-4.1,KEEP,RAW,329,no,no,0,0
gpt-4.1,KEEP,ORACLE,329,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,329,no,no,0,0
gpt-4.1,KEEP,RAW,330,no,no,1,1
gpt-4.1,KEEP,ORACLE,330,no,no,1,1
gpt-4.1,KEEP,DR_k1,330,no,no,1,1
gpt-4.1,KEEP,RAW,331,no,no,1,1
gpt-4.1,KEEP,ORACLE,331,no,no,1,1
gpt-4.1,KEEP,DR_k1,331,no,no,1,1
gpt-4.1,KEEP,RAW,332,no,no,1,1
gpt-4.1,KEEP,ORACLE,332,no,no,1,1
gpt-4.1,KEEP,DR_k1,332,no,no,1,1
gpt-4.1,KEEP,RAW,333,no,no,0,0
gpt-4.1,KEEP,ORACLE,333,no,no,0,0
gpt-4.1,KEEP,DR_k1,333,no,no,0,0
gpt-4.1,KEEP,RAW,334,no,no,1,1
gpt-4.1,KEEP,ORACLE,334,yes,yes,0,0
gpt-4.1,KEEP,DR_k1,334,no,no,1,1
gpt-4.1,KEEP,RAW,335,no,no,0,0
gpt-4.1,KEEP,ORACLE,335,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,335,no,no,0,0
gpt-4.1,KEEP,RAW,336,yes,yes,0,0
gpt-4.1,KEEP,ORACLE,336,yes,yes,0,0
gpt-4.1,KEEP,DR_k1,336,yes,yes,0,0
gpt-4.1,KEEP,RAW,337,yes,yes,0,0
gpt-4.1,KEEP,ORACLE,337,yes,yes,0,0
gpt-4.1,KEEP,DR_k1,337,yes,yes,0,0
gpt-4.1,KEEP,RAW,338,no,no,0,0
gpt-4.1,KEEP,ORACLE,338,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,338,no,no,0,0
gpt-4.1,KEEP,RAW,339,no,no,0,0
gpt-4.1,KEEP,ORACLE,339,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,339,no,no,0,0
gpt-4.1,KEEP,RAW,360,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,360,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,360,yes,yes,1,1
gpt-4.1,KEEP,RAW,361,no,no,1,1
gpt-4.1,KEEP,ORACLE,361,no,no,1,1
gpt-4.1,KEEP,DR_k1,361,no,no,1,1
gpt-4.1,KEEP,RAW,362,no,no,1,1
gpt-4.1,KEEP,ORACLE,362,no,no,1,1
gpt-4.1,KEEP,DR_k1,362,no,no,1,1
gpt-4.1,KEEP,RAW,364,no,no,1,1
gpt-4.1,KEEP,ORACLE,364,no,no,1,1
gpt-4.1,KEEP,DR_k1,364,no,no,1,1
gpt-4.1,KEEP,RAW,365,no,no,1,1
gpt-4.1,KEEP,ORACLE,365,no,no,1,1
gpt-4.1,KEEP,DR_k1,365,no,no,1,1
gpt-4.1,KEEP,RAW,367,no,no,1,1
gpt-4.1,KEEP,ORACLE,367,no,no,1,1
gpt-4.1,KEEP,DR_k1,367,no,no,1,1
gpt-4.1,KEEP,RAW,368,no,no,1,1
gpt-4.1,KEEP,ORACLE,368,no,no,1,1
gpt-4.1,KEEP,DR_k1,368,no,no,1,1
gpt-4.1,KEEP,RAW,369,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,369,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,369,yes,yes,1,1
gpt-4.1,KEEP,RAW,371,no,no,1,1
gpt-4.1,KEEP,ORACLE,371,no,no,1,1
gpt-4.1,KEEP,DR_k1,371,no,no,1,1
gpt-4.1,KEEP,RAW,372,no,no,0,0
gpt-4.1,KEEP,ORACLE,372,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,372,yes,yes,1,1
gpt-4.1,KEEP,RAW,374,no,no,1,1
gpt-4.1,KEEP,ORACLE,374,no,no,1,1
gpt-4.1,KEEP,DR_k1,374,no,no,1,1
gpt-4.1,KEEP,RAW,377,no,no,1,1
gpt-4.1,KEEP,ORACLE,377,no,no,1,1
gpt-4.1,KEEP,DR_k1,377,no,no,1,1
gpt-4.1,KEEP,RAW,380,,no,0,0
gpt-4.1,KEEP,ORACLE,380,no,,0,0
gpt-4.1,KEEP,DR_k1,380,no,,0,0
gpt-4.1,KEEP,RAW,381,no,no,0,0
gpt-4.1,KEEP,ORACLE,381,no,no,0,0
gpt-4.1,KEEP,DR_k1,381,no,no,0,0
gpt-4.1,KEEP,RAW,382,no,no,0,0
gpt-4.1,KEEP,ORACLE,382,,yes,0,1
gpt-4.1,KEEP,DR_k1,382,no,yes,0,1
gpt-4.1,KEEP,RAW,383,no,no,0,0
gpt-4.1,KEEP,ORACLE,383,no,no,0,0
gpt-4.1,KEEP,DR_k1,383,no,no,0,0
gpt-4.1,KEEP,RAW,384,yes,yes,0,0
gpt-4.1,KEEP,ORACLE,384,yes,yes,0,0
gpt-4.1,KEEP,DR_k1,384,yes,yes,0,0
gpt-4.1,KEEP,RAW,385,no,no,1,1
gpt-4.1,KEEP,ORACLE,385,no,no,1,1
gpt-4.1,KEEP,DR_k1,385,no,no,1,1
gpt-4.1,KEEP,RAW,386,no,no,1,1
gpt-4.1,KEEP,ORACLE,386,,no,0,1
gpt-4.1,KEEP,DR_k1,386,no,no,1,1
gpt-4.1,KEEP,RAW,387,no,no,0,0
gpt-4.1,KEEP,ORACLE,387,no,,0,0
gpt-4.1,KEEP,DR_k1,387,,no,0,0
gpt-4.1,KEEP,RAW,388,no,no,1,1
gpt-4.1,KEEP,ORACLE,388,no,yes,1,0
gpt-4.1,KEEP,DR_k1,388,no,,1,0
gpt-4.1,KEEP,RAW,389,no,no,1,1
gpt-4.1,KEEP,ORACLE,389,no,no,1,1
gpt-4.1,KEEP,DR_k1,389,,no,0,1
gpt-4.1,KEEP,RAW,390,no,no,0,0
gpt-4.1,KEEP,ORACLE,390,no,no,0,0
gpt-4.1,KEEP,DR_k1,390,,no,0,0
gpt-4.1,KEEP,RAW,391,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,391,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,391,yes,yes,1,1
gpt-4.1,KEEP,RAW,392,no,no,1,1
gpt-4.1,KEEP,ORACLE,392,,no,0,1
gpt-4.1,KEEP,DR_k1,392,no,no,1,1
gpt-4.1,KEEP,RAW,393,no,,0,0
gpt-4.1,KEEP,ORACLE,393,no,no,0,0
gpt-4.1,KEEP,DR_k1,393,no,no,0,0
gpt-4.1,KEEP,RAW,394,no,no,0,0
gpt-4.1,KEEP,ORACLE,394,no,,0,0
gpt-4.1,KEEP,DR_k1,394,no,,0,0
gpt-4.1,KEEP,RAW,395,no,no,1,1
gpt-4.1,KEEP,ORACLE,395,no,yes,1,0
gpt-4.1,KEEP,DR_k1,395,no,no,1,1
gpt-4.1,KEEP,RAW,396,no,no,0,0
gpt-4.1,KEEP,ORACLE,396,no,no,0,0
gpt-4.1,KEEP,DR_k1,396,no,no,0,0
gpt-4.1,KEEP,RAW,397,no,no,1,1
gpt-4.1,KEEP,ORACLE,397,no,no,1,1
gpt-4.1,KEEP,DR_k1,397,no,no,1,1
gpt-4.1,KEEP,RAW,398,no,no,0,0
gpt-4.1,KEEP,ORACLE,398,no,no,0,0
gpt-4.1,KEEP,DR_k1,398,no,,0,0
gpt-4.1,KEEP,RAW,399,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,399,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,399,yes,yes,1,1
gpt-4.1,KEEP,RAW,423,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,423,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,423,yes,yes,1,1
gpt-4.1,KEEP,RAW,424,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,424,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,424,no,no,0,0
gpt-4.1,KEEP,RAW,428,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,428,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,428,yes,yes,1,1
gpt-4.1,KEEP,RAW,429,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,429,yes,no,1,0
gpt-4.1,KEEP,DR_k1,429,no,yes,0,1
gpt-4.1,KEEP,RAW,430,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,430,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,430,yes,yes,1,1
gpt-4.1,KEEP,RAW,433,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,433,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,433,yes,yes,1,1
gpt-4.1,KEEP,RAW,434,no,no,0,0
gpt-4.1,KEEP,ORACLE,434,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,434,no,no,0,0
gpt-4.1,KEEP,RAW,436,no,no,1,1
gpt-4.1,KEEP,ORACLE,436,no,no,1,1
gpt-4.1,KEEP,DR_k1,436,no,no,1,1
gpt-4.1,KEEP,RAW,437,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,437,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,437,yes,yes,1,1
gpt-4.1,KEEP,RAW,438,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,438,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,438,yes,yes,1,1
gpt-4.1,KEEP,RAW,439,no,no,1,1
gpt-4.1,KEEP,ORACLE,439,no,no,1,1
gpt-4.1,KEEP,DR_k1,439,no,no,1,1
gpt-4.1,KEEP,RAW,440,no,no,1,1
gpt-4.1,KEEP,ORACLE,440,no,no,1,1
gpt-4.1,KEEP,DR_k1,440,no,no,1,1
gpt-4.1,KEEP,RAW,441,no,no,0,0
gpt-4.1,KEEP,ORACLE,441,yes,no,1,0
gpt-4.1,KEEP,DR_k1,441,no,no,0,0
gpt-4.1,KEEP,RAW,442,no,no,1,1
gpt-4.1,KEEP,ORACLE,442,yes,yes,0,0
gpt-4.1,KEEP,DR_k1,442,no,yes,1,0
gpt-4.1,KEEP,RAW,443,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,443,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,443,yes,yes,1,1
gpt-4.1,KEEP,RAW,444,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,444,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,444,no,no,0,0
gpt-4.1,KEEP,RAW,445,no,no,1,1
gpt-4.1,KEEP,ORACLE,445,no,no,1,1
gpt-4.1,KEEP,DR_k1,445,no,no,1,1
gpt-4.1,KEEP,RAW,446,no,no,1,1
gpt-4.1,KEEP,ORACLE,446,no,no,1,1
gpt-4.1,KEEP,DR_k1,446,no,no,1,1
gpt-4.1,KEEP,RAW,447,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,447,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,447,no,yes,0,1
gpt-4.1,KEEP,RAW,448,no,no,1,1
gpt-4.1,KEEP,ORACLE,448,no,no,1,1
gpt-4.1,KEEP,DR_k1,448,no,no,1,1
gpt-4.1,KEEP,RAW,449,no,no,1,1
gpt-4.1,KEEP,ORACLE,449,no,no,1,1
gpt-4.1,KEEP,DR_k1,449,no,no,1,1
gpt-4.1,KEEP,RAW,450,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,450,no,no,0,0
gpt-4.1,KEEP,DR_k1,450,no,no,0,0
gpt-4.1,KEEP,RAW,451,no,no,1,1
gpt-4.1,KEEP,ORACLE,451,no,no,1,1
gpt-4.1,KEEP,DR_k1,451,no,no,1,1
gpt-4.1,KEEP,RAW,452,no,no,1,1
gpt-4.1,KEEP,ORACLE,452,no,no,1,1
gpt-4.1,KEEP,DR_k1,452,no,no,1,1
gpt-4.1,KEEP,RAW,453,no,no,1,1
gpt-4.1,KEEP,ORACLE,453,no,no,1,1
gpt-4.1,KEEP,DR_k1,453,no,no,1,1
gpt-4.1,KEEP,RAW,454,no,no,1,1
gpt-4.1,KEEP,ORACLE,454,no,no,1,1
gpt-4.1,KEEP,DR_k1,454,no,no,1,1
gpt-4.1,KEEP,RAW,455,no,no,1,1
gpt-4.1,KEEP,ORACLE,455,no,no,1,1
gpt-4.1,KEEP,DR_k1,455,no,no,1,1
gpt-4.1,KEEP,RAW,456,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,456,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,456,yes,yes,1,1
gpt-4.1,KEEP,RAW,457,no,no,1,1
gpt-4.1,KEEP,ORACLE,457,no,no,1,1
gpt-4.1,KEEP,DR_k1,457,no,no,1,1
gpt-4.1,KEEP,RAW,458,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,458,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,458,yes,yes,1,1
gpt-4.1,KEEP,RAW,459,no,no,1,1
gpt-4.1,KEEP,ORACLE,459,no,no,1,1
gpt-4.1,KEEP,DR_k1,459,no,no,1,1
gpt-4.1,KEEP,RAW,486,no,no,1,1
gpt-4.1,KEEP,ORACLE,486,no,no,1,1
gpt-4.1,KEEP,DR_k1,486,no,no,1,1
gpt-4.1,KEEP,RAW,487,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,487,no,,0,0
gpt-4.1,KEEP,DR_k1,487,no,,0,0
gpt-4.1,KEEP,RAW,488,no,no,1,1
gpt-4.1,KEEP,ORACLE,488,no,no,1,1
gpt-4.1,KEEP,DR_k1,488,no,no,1,1
gpt-4.1,KEEP,RAW,489,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,489,,no,0,0
gpt-4.1,KEEP,DR_k1,489,no,no,0,0
gpt-4.1,KEEP,RAW,490,yes,yes,0,0
gpt-4.1,KEEP,ORACLE,490,,yes,0,0
gpt-4.1,KEEP,DR_k1,490,no,no,1,1
gpt-4.1,KEEP,RAW,491,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,491,no,yes,0,1
gpt-4.1,KEEP,DR_k1,491,no,no,0,0
gpt-4.1,KEEP,RAW,492,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,492,no,yes,0,1
gpt-4.1,KEEP,DR_k1,492,no,no,0,0
gpt-4.1,KEEP,RAW,493,no,no,0,0
gpt-4.1,KEEP,ORACLE,493,no,no,0,0
gpt-4.1,KEEP,DR_k1,493,no,,0,0
gpt-4.1,KEEP,RAW,494,no,no,0,0
gpt-4.1,KEEP,ORACLE,494,no,no,0,0
gpt-4.1,KEEP,DR_k1,494,no,no,0,0
gpt-4.1,KEEP,RAW,497,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,497,no,no,0,0
gpt-4.1,KEEP,DR_k1,497,yes,no,1,0
gpt-4.1,KEEP,RAW,498,no,no,1,1
gpt-4.1,KEEP,ORACLE,498,yes,no,0,1
gpt-4.1,KEEP,DR_k1,498,no,no,1,1
gpt-4.1,KEEP,RAW,499,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,499,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,499,no,no,0,0
gpt-4.1,KEEP,RAW,500,no,no,1,1
gpt-4.1,KEEP,ORACLE,500,no,no,1,1
gpt-4.1,KEEP,DR_k1,500,no,no,1,1
gpt-4.1,KEEP,RAW,501,no,no,1,1
gpt-4.1,KEEP,ORACLE,501,no,no,1,1
gpt-4.1,KEEP,DR_k1,501,no,no,1,1
gpt-4.1,KEEP,RAW,502,yes,yes,0,0
gpt-4.1,KEEP,ORACLE,502,no,yes,1,0
gpt-4.1,KEEP,DR_k1,502,yes,yes,0,0
gpt-4.1,KEEP,RAW,503,no,no,1,1
gpt-4.1,KEEP,ORACLE,503,no,no,1,1
gpt-4.1,KEEP,DR_k1,503,no,no,1,1
gpt-4.1,KEEP,RAW,504,no,no,1,1
gpt-4.1,KEEP,ORACLE,504,no,,1,0
gpt-4.1,KEEP,DR_k1,504,no,no,1,1
gpt-4.1,KEEP,RAW,505,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,505,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,505,yes,yes,1,1
gpt-4.1,KEEP,RAW,506,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,506,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,506,no,no,0,0
gpt-4.1,KEEP,RAW,507,no,no,1,1
gpt-4.1,KEEP,ORACLE,507,no,no,1,1
gpt-4.1,KEEP,DR_k1,507,no,yes,1,0
gpt-4.1,KEEP,RAW,508,no,no,1,1
gpt-4.1,KEEP,ORACLE,508,yes,yes,0,0
gpt-4.1,KEEP,DR_k1,508,no,no,1,1
gpt-4.1,KEEP,RAW,509,no,no,1,1
gpt-4.1,KEEP,ORACLE,509,no,no,1,1
gpt-4.1,KEEP,DR_k1,509,no,no,1,1
gpt-4.1,KEEP,RAW,510,yes,no,1,0
gpt-4.1,KEEP,ORACLE,510,no,yes,0,1
gpt-4.1,KEEP,DR_k1,510,no,no,0,0
gpt-4.1,KEEP,RAW,511,no,no,1,1
gpt-4.1,KEEP,ORACLE,511,no,no,1,1
gpt-4.1,KEEP,DR_k1,511,no,no,1,1
gpt-4.1,KEEP,RAW,512,no,no,0,0
gpt-4.1,KEEP,ORACLE,512,no,no,0,0
gpt-4.1,KEEP,DR_k1,512,no,no,0,0
gpt-4.1,KEEP,RAW,513,no,no,1,1
gpt-4.1,KEEP,ORACLE,513,no,no,1,1
gpt-4.1,KEEP,DR_k1,513,no,no,1,1
gpt-4.1,KEEP,RAW,514,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,514,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,514,yes,yes,1,1
gpt-4.1,KEEP,RAW,515,no,no,0,0
gpt-4.1,KEEP,ORACLE,515,yes,no,1,0
gpt-4.1,KEEP,DR_k1,515,no,yes,0,1
gpt-4.1,KEEP,RAW,516,no,no,1,1
gpt-4.1,KEEP,ORACLE,516,no,no,1,1
gpt-4.1,KEEP,DR_k1,516,no,no,1,1
gpt-4.1,KEEP,RAW,517,yes,no,0,1
gpt-4.1,KEEP,ORACLE,517,no,no,1,1
gpt-4.1,KEEP,DR_k1,517,no,no,1,1
gpt-4.1,KEEP,RAW,518,no,no,1,1
gpt-4.1,KEEP,ORACLE,518,no,no,1,1
gpt-4.1,KEEP,DR_k1,518,no,no,1,1
gpt-4.1,KEEP,RAW,519,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,519,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,519,no,no,0,0
gpt-4.1,KEEP,RAW,542,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,542,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,542,yes,yes,1,1
gpt-4.1,KEEP,RAW,543,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,543,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,543,yes,yes,1,1
gpt-4.1,KEEP,RAW,544,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,544,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,544,yes,yes,1,1
gpt-4.1,KEEP,RAW,548,no,no,1,1
gpt-4.1,KEEP,ORACLE,548,no,no,1,1
gpt-4.1,KEEP,DR_k1,548,no,no,1,1
gpt-4.1,KEEP,RAW,551,no,no,1,1
gpt-4.1,KEEP,ORACLE,551,no,no,1,1
gpt-4.1,KEEP,DR_k1,551,no,no,1,1
gpt-4.1,KEEP,RAW,553,no,no,1,1
gpt-4.1,KEEP,ORACLE,553,no,no,1,1
gpt-4.1,KEEP,DR_k1,553,no,no,1,1
gpt-4.1,KEEP,RAW,556,no,no,1,1
gpt-4.1,KEEP,ORACLE,556,no,no,1,1
gpt-4.1,KEEP,DR_k1,556,no,no,1,1
gpt-4.1,KEEP,RAW,558,no,no,1,1
gpt-4.1,KEEP,ORACLE,558,no,no,1,1
gpt-4.1,KEEP,DR_k1,558,no,no,1,1
gpt-4.1,KEEP,RAW,560,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,560,no,no,0,0
gpt-4.1,KEEP,DR_k1,560,no,no,0,0
gpt-4.1,KEEP,RAW,561,no,no,0,0
gpt-4.1,KEEP,ORACLE,561,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,561,yes,yes,1,1
gpt-4.1,KEEP,RAW,562,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,562,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,562,yes,yes,1,1
gpt-4.1,KEEP,RAW,563,no,no,1,1
gpt-4.1,KEEP,ORACLE,563,no,no,1,1
gpt-4.1,KEEP,DR_k1,563,no,no,1,1
gpt-4.1,KEEP,RAW,564,yes,yes,0,0
gpt-4.1,KEEP,ORACLE,564,no,no,1,1
gpt-4.1,KEEP,DR_k1,564,yes,no,0,1
gpt-4.1,KEEP,RAW,565,no,no,1,1
gpt-4.1,KEEP,ORACLE,565,no,no,1,1
gpt-4.1,KEEP,DR_k1,565,no,no,1,1
gpt-4.1,KEEP,RAW,566,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,566,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,566,yes,yes,1,1
gpt-4.1,KEEP,RAW,567,no,no,1,1
gpt-4.1,KEEP,ORACLE,567,no,no,1,1
gpt-4.1,KEEP,DR_k1,567,no,no,1,1
gpt-4.1,KEEP,RAW,568,no,no,1,1
gpt-4.1,KEEP,ORACLE,568,no,no,1,1
gpt-4.1,KEEP,DR_k1,568,no,no,1,1
gpt-4.1,KEEP,RAW,569,no,no,1,1
gpt-4.1,KEEP,ORACLE,569,no,no,1,1
gpt-4.1,KEEP,DR_k1,569,no,no,1,1
gpt-4.1,KEEP,RAW,570,no,no,1,1
gpt-4.1,KEEP,ORACLE,570,no,no,1,1
gpt-4.1,KEEP,DR_k1,570,no,no,1,1
gpt-4.1,KEEP,RAW,571,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,571,no,yes,0,1
gpt-4.1,KEEP,DR_k1,571,yes,no,1,0
gpt-4.1,KEEP,RAW,572,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,572,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,572,yes,yes,1,1
gpt-4.1,KEEP,RAW,573,no,no,0,0
gpt-4.1,KEEP,ORACLE,573,no,yes,0,1
gpt-4.1,KEEP,DR_k1,573,no,no,0,0
gpt-4.1,KEEP,RAW,574,no,no,0,0
gpt-4.1,KEEP,ORACLE,574,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,574,no,no,0,0
gpt-4.1,KEEP,RAW,575,no,no,1,1
gpt-4.1,KEEP,ORACLE,575,no,no,1,1
gpt-4.1,KEEP,DR_k1,575,no,no,1,1
gpt-4.1,KEEP,RAW,576,no,no,0,0
gpt-4.1,KEEP,ORACLE,576,yes,no,1,0
gpt-4.1,KEEP,DR_k1,576,yes,yes,1,1
gpt-4.1,KEEP,RAW,577,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,577,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,577,yes,yes,1,1
gpt-4.1,KEEP,RAW,578,yes,no,0,1
gpt-4.1,KEEP,ORACLE,578,no,yes,1,0
gpt-4.1,KEEP,DR_k1,578,no,no,1,1
gpt-4.1,KEEP,RAW,579,yes,yes,1,1
gpt-4.1,KEEP,ORACLE,579,yes,yes,1,1
gpt-4.1,KEEP,DR_k1,579,no,no,0,0
gpt-4.1,PSEUDO,RAW,20,no,no,0,0
gpt-4.1,PSEUDO,ORACLE,20,no,no,0,0
gpt-4.1,PSEUDO,DR_k1,20,no,no,0,0
gpt-4.1,PSEUDO,RAW,21,no,no,1,1
gpt-4.1,PSEUDO,ORACLE,21,no,no,1,1
gpt-4.1,PSEUDO,DR_k1,21,no,no,1,1
gpt-4.1,PSEUDO,RAW,23,no,no,1,1
