model,item,cond,graph_id,rung,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-mini,127,ORACLE,frontdoor,3,yes,,0,0,247,700,
gpt-4.1-mini,127,RAW,frontdoor,3,yes,no,0,1,195,700,
gpt-4.1-mini,129,ORACLE,frontdoor,3,no,no,1,1,151,264,
gpt-4.1-mini,126,ORACLE,frontdoor,3,no,no,1,1,230,666,
gpt-4.1-mini,130,RAW,mediation,1,yes,yes,1,1,104,186,
gpt-4.1-mini,126,DR_k1,frontdoor,3,no,no,1,1,231,700,
gpt-4.1-mini,128,RAW,frontdoor,3,no,yes,0,1,195,452,
gpt-4.1-mini,131,ORACLE,mediation,1,no,yes,0,1,131,238,
gpt-4.1-mini,130,PROSE,mediation,1,yes,no,0,1,130,633,
gpt-4.1-mini,128,ORACLE,frontdoor,3,no,no,1,1,247,700,
gpt-4.1-mini,132,RAW,mediation,1,no,yes,0,1,99,258,
gpt-4.1-mini,134,RAW,mediation,1,yes,no,0,1,91,349,
gpt-4.1-mini,130,ORACLE,mediation,1,yes,yes,1,1,145,318,
gpt-4.1-mini,132,PROSE,mediation,1,no,no,1,1,122,241,
gpt-4.1-mini,127,PROSE,frontdoor,3,yes,no,0,1,232,700,
gpt-4.1-mini,130,DR_k1,mediation,1,yes,yes,1,1,145,342,
gpt-4.1-mini,135,RAW,mediation,2,yes,yes,1,1,92,3,
gpt-4.1-mini,135,PROSE,mediation,2,yes,no,0,1,115,3,
gpt-4.1-mini,133,RAW,mediation,1,no,no,1,1,101,294,
gpt-4.1-mini,136,RAW,mediation,2,no,no,1,1,100,3,
gpt-4.1-mini,128,PROSE,frontdoor,3,no,,0,0,232,700,
gpt-4.1-mini,136,DR_k1,mediation,2,no,no,1,1,141,231,
gpt-4.1-mini,132,DR_k1,mediation,1,no,yes,0,1,137,270,
gpt-4.1-mini,128,DR_k1,frontdoor,3,no,,0,0,247,700,
gpt-4.1-mini,133,PROSE,mediation,1,no,yes,0,1,127,257,
gpt-4.1-mini,136,PROSE,mediation,2,no,yes,0,1,126,3,
gpt-4.1-mini,133,DR_k1,mediation,1,no,no,1,1,141,247,
gpt-4.1-mini,138,RAW,mediation,2,no,no,1,1,102,3,
gpt-4.1-mini,132,ORACLE,mediation,1,no,yes,0,1,137,299,
gpt-4.1-mini,138,PROSE,mediation,2,no,yes,0,1,128,3,
gpt-4.1-mini,137,RAW,mediation,2,no,,0,0,91,18,
gpt-4.1-mini,131,PROSE,mediation,1,no,no,1,1,116,490,
gpt-4.1-mini,135,ORACLE,mediation,2,yes,no,0,1,130,217,
gpt-4.1-mini,134,DR_k1,mediation,1,yes,yes,1,1,129,294,
gpt-4.1-mini,135,DR_k1,mediation,2,yes,no,0,1,130,144,
gpt-4.1-mini,131,DR_k1,mediation,1,no,no,1,1,132,683,
gpt-4.1-mini,136,ORACLE,mediation,2,no,no,1,1,141,175,
gpt-4.1-mini,137,PROSE,mediation,2,no,yes,0,1,117,198,
gpt-4.1-mini,137,DR_k1,mediation,2,no,yes,0,1,131,154,
gpt-4.1-mini,133,ORACLE,mediation,1,no,yes,0,1,142,262,
gpt-4.1-mini,134,PROSE,mediation,1,yes,no,0,1,114,390,
gpt-4.1-mini,139,DR_k1,mediation,2,yes,,0,0,127,21,
gpt-4.1-mini,138,ORACLE,mediation,2,no,no,1,1,143,175,
gpt-4.1-mini,139,RAW,mediation,2,yes,,0,0,89,15,
gpt-4.1-mini,139,PROSE,mediation,2,yes,yes,1,1,112,146,
gpt-4.1-mini,142,ORACLE,mediation,3,no,yes,0,1,224,592,
gpt-4.1-mini,138,DR_k1,mediation,2,no,no,1,1,143,167,
gpt-4.1-mini,140,PROSE,mediation,3,no,yes,0,1,117,100,
gpt-4.1-mini,143,ORACLE,mediation,3,no,no,1,1,116,179,
gpt-4.1-mini,137,ORACLE,mediation,2,no,yes,0,1,132,273,
gpt-4.1-mini,140,RAW,mediation,3,no,yes,0,1,91,135,
gpt-4.1-mini,140,DR_k1,mediation,3,no,yes,0,1,131,173,
gpt-4.1-mini,140,ORACLE,mediation,3,no,yes,0,1,132,183,
gpt-4.1-mini,143,RAW,mediation,3,no,yes,0,1,75,72,
gpt-4.1-mini,144,ORACLE,mediation,3,no,yes,0,1,113,236,
gpt-4.1-mini,143,PROSE,mediation,3,no,yes,0,1,101,193,
gpt-4.1-mini,139,ORACLE,mediation,2,yes,yes,1,1,127,193,
gpt-4.1-mini,134,ORACLE,mediation,1,yes,no,0,1,129,472,
gpt-4.1-mini,143,DR_k1,mediation,3,no,yes,0,1,115,232,
gpt-4.1-mini,141,RAW,mediation,3,no,yes,0,1,179,582,
gpt-4.1-mini,144,PROSE,mediation,3,no,no,1,1,98,286,
gpt-4.1-mini,142,RAW,mediation,3,no,yes,0,1,183,433,
gpt-4.1-mini,144,RAW,mediation,3,no,no,1,1,75,91,
gpt-4.1-mini,141,ORACLE,mediation,3,no,no,1,1,219,700,
gpt-4.1-mini,142,PROSE,mediation,3,no,no,1,1,209,700,
gpt-4.1-mini,141,DR_k1,mediation,3,no,no,1,1,218,700,
gpt-4.1-mini,142,DR_k1,mediation,3,no,no,1,1,225,700,
gpt-4.1-mini,141,PROSE,mediation,3,no,no,1,1,204,700,
gpt-4.1-mini,144,DR_k1,mediation,3,no,no,1,1,113,226,
gpt-4.1,1,PROSE,IV,1,no,yes,0,1,141,3,
gpt-4.1,0,PROSE,IV,1,no,no,1,1,142,161,
gpt-4.1,3,PROSE,IV,1,yes,no,0,1,142,125,
gpt-4.1,4,PROSE,IV,1,yes,yes,1,1,139,3,
gpt-4.1,0,ORACLE,IV,1,no,no,1,1,157,260,
gpt-4.1,1,RAW,IV,1,no,no,1,1,107,258,
gpt-4.1,3,ORACLE,IV,1,yes,yes,1,1,157,195,
gpt-4.1,0,RAW,IV,1,no,yes,0,1,107,264,
gpt-4.1,1,DR_k1,IV,1,no,no,1,1,157,256,
gpt-4.1,3,DR_k1,IV,1,yes,no,0,1,157,219,
gpt-4.1,0,DR_k1,IV,1,no,no,1,1,158,243,
gpt-4.1,1,ORACLE,IV,1,no,yes,0,1,156,178,
gpt-4.1,5,RAW,IV,2,no,no,1,1,129,3,
gpt-4.1,4,RAW,IV,1,yes,no,0,1,106,250,
gpt-4.1,2,RAW,IV,1,no,yes,0,1,98,313,
gpt-4.1,3,RAW,IV,1,yes,yes,1,1,107,282,
gpt-4.1,2,DR_k1,IV,1,no,no,1,1,140,381,
gpt-4.1,4,ORACLE,IV,1,yes,no,0,1,154,259,
gpt-4.1,6,PROSE,IV,2,yes,no,0,1,140,3,
gpt-4.1,5,ORACLE,IV,2,no,yes,0,1,177,253,
gpt-4.1,7,PROSE,IV,2,no,yes,0,1,132,3,
gpt-4.1,7,RAW,IV,2,no,no,1,1,99,3,
gpt-4.1,5,DR_k1,IV,2,no,no,1,1,177,294,
gpt-4.1,4,DR_k1,IV,1,yes,no,0,1,154,315,
gpt-4.1,2,ORACLE,IV,1,no,yes,0,1,147,509,
gpt-4.1,2,PROSE,IV,1,no,no,1,1,131,613,
gpt-4.1,8,RAW,IV,2,yes,no,0,1,134,3,
gpt-4.1,9,PROSE,IV,2,yes,no,0,1,146,3,
gpt-4.1,7,ORACLE,IV,2,no,no,1,1,147,130,
gpt-4.1,6,DR_k1,IV,2,yes,no,0,1,148,177,
gpt-4.1,10,RAW,IV,3,no,yes,0,1,104,3,
gpt-4.1,5,PROSE,IV,2,no,no,1,1,162,286,
gpt-4.1,9,RAW,IV,2,yes,no,0,1,109,3,
gpt-4.1,10,PROSE,IV,3,no,yes,0,1,141,3,
gpt-4.1,9,DR_k1,IV,2,yes,no,0,1,154,170,
gpt-4.1,7,DR_k1,IV,2,no,no,1,1,147,200,
gpt-4.1,6,ORACLE,IV,2,yes,no,0,1,155,182,
gpt-4.1,11,PROSE,IV,3,no,no,1,1,132,3,
gpt-4.1,8,DR_k1,IV,2,yes,no,0,1,177,317,
gpt-4.1,12,PROSE,IV,3,no,no,1,1,138,3,
gpt-4.1,11,RAW,IV,3,no,no,1,1,99,162,
gpt-4.1,13,PROSE,IV,3,no,no,1,1,136,3,
gpt-4.1,8,ORACLE,IV,2,yes,yes,1,1,184,285,
gpt-4.1,14,ORACLE,IV,3,yes,yes,1,1,149,182,
gpt-4.1,6,RAW,IV,2,yes,yes,1,1,106,3,
gpt-4.1,9,ORACLE,IV,2,yes,yes,1,1,161,180,
gpt-4.1,10,ORACLE,IV,3,no,yes,0,1,156,180,
gpt-4.1,12,ORACLE,IV,3,no,no,1,1,153,154,
gpt-4.1,11,ORACLE,IV,3,no,yes,0,1,148,220,
gpt-4.1,14,PROSE,IV,3,yes,yes,1,1,134,3,
gpt-4.1,11,DR_k1,IV,3,no,no,1,1,141,231,
gpt-4.1,10,DR_k1,IV,3,no,yes,0,1,155,350,
gpt-4.1,14,RAW,IV,3,yes,yes,1,1,100,171,
gpt-4.1,12,RAW,IV,3,no,no,1,1,104,151,
gpt-4.1,15,PROSE,arrowhead,1,yes,yes,1,1,146,172,
gpt-4.1,12,DR_k1,IV,3,no,no,1,1,153,256,
gpt-4.1,15,ORACLE,arrowhead,1,yes,yes,1,1,161,134,
gpt-4.1,13,DR_k1,IV,3,no,yes,0,1,152,320,
gpt-4.1,8,PROSE,IV,2,yes,no,0,1,169,700,
gpt-4.1,13,ORACLE,IV,3,no,yes,0,1,151,179,
gpt-4.1,15,DR_k1,arrowhead,1,yes,no,0,1,162,204,
gpt-4.1,13,RAW,IV,3,no,no,1,1,100,296,
gpt-4.1,16,PROSE,arrowhead,1,no,no,1,1,134,366,
gpt-4.1,15,RAW,arrowhead,1,yes,yes,1,1,109,189,
gpt-4.1,14,DR_k1,IV,3,yes,yes,1,1,149,443,
gpt-4.1,17,PROSE,arrowhead,1,no,no,1,1,143,298,
gpt-4.1,16,ORACLE,arrowhead,1,no,no,1,1,150,438,
gpt-4.1,16,RAW,arrowhead,1,no,yes,0,1,98,325,
gpt-4.1,18,RAW,arrowhead,1,no,yes,0,1,106,231,
gpt-4.1,18,PROSE,arrowhead,1,no,no,1,1,142,218,
gpt-4.1,20,PROSE,arrowhead,2,yes,no,0,1,140,3,
gpt-4.1,18,DR_k1,arrowhead,1,no,no,1,1,157,191,
gpt-4.1,20,RAW,arrowhead,2,yes,no,0,1,99,3,
gpt-4.1,18,ORACLE,arrowhead,1,no,no,1,1,157,319,
gpt-4.1,21,RAW,arrowhead,2,yes,no,0,1,99,3,
gpt-4.1,21,PROSE,arrowhead,2,yes,no,0,1,140,3,
gpt-4.1,19,RAW,arrowhead,1,no,yes,0,1,101,303,
gpt-4.1,20,DR_k1,arrowhead,2,yes,yes,1,1,154,130,
gpt-4.1,16,DR_k1,arrowhead,1,no,no,1,1,150,604,
gpt-4.1,19,PROSE,arrowhead,1,no,no,1,1,142,324,
gpt-4.1,23,RAW,arrowhead,2,no,no,1,1,108,3,
gpt-4.1,17,RAW,arrowhead,1,no,yes,0,1,103,360,
gpt-4.1,19,ORACLE,arrowhead,1,no,no,1,1,157,352,
gpt-4.1,22,RAW,arrowhead,2,no,no,1,1,99,3,
gpt-4.1,19,DR_k1,arrowhead,1,no,no,1,1,157,412,
gpt-4.1,23,PROSE,arrowhead,2,no,no,1,1,149,3,
gpt-4.1,20,ORACLE,arrowhead,2,yes,no,0,1,155,254,
gpt-4.1,17,DR_k1,arrowhead,1,no,yes,0,1,159,579,
gpt-4.1,24,PROSE,arrowhead,2,no,no,1,1,141,3,
gpt-4.1,22,PROSE,arrowhead,2,no,no,1,1,140,3,
gpt-4.1,21,ORACLE,arrowhead,2,yes,no,0,1,155,234,
gpt-4.1,17,ORACLE,arrowhead,1,no,yes,0,1,158,593,
gpt-4.1,22,ORACLE,arrowhead,2,no,yes,0,1,155,192,
gpt-4.1,23,ORACLE,arrowhead,2,no,no,1,1,164,115,
gpt-4.1,24,RAW,arrowhead,2,no,yes,0,1,105,3,
gpt-4.1,26,PROSE,arrowhead,3,yes,,0,0,277,9,
gpt-4.1,25,RAW,arrowhead,3,no,,0,0,253,9,
gpt-4.1,22,DR_k1,arrowhead,2,no,no,1,1,154,342,
gpt-4.1,24,ORACLE,arrowhead,2,no,no,1,1,156,229,
gpt-4.1,24,DR_k1,arrowhead,2,no,no,1,1,156,192,
gpt-4.1,26,ORACLE,arrowhead,3,yes,yes,1,1,292,195,
gpt-4.1,26,DR_k1,arrowhead,3,yes,yes,1,1,292,134,
gpt-4.1,27,ORACLE,arrowhead,3,yes,yes,1,1,294,113,
gpt-4.1,23,DR_k1,arrowhead,2,no,no,1,1,163,230,
gpt-4.1,21,DR_k1,arrowhead,2,yes,no,0,1,155,389,
gpt-4.1,25,PROSE,arrowhead,3,no,no,1,1,293,296,
gpt-4.1,25,ORACLE,arrowhead,3,no,yes,0,1,308,158,
gpt-4.1,28,RAW,arrowhead,3,yes,,0,0,250,11,
gpt-4.1,26,RAW,arrowhead,3,yes,no,0,1,241,201,
gpt-4.1,27,PROSE,arrowhead,3,yes,no,0,1,279,198,
gpt-4.1,28,DR_k1,arrowhead,3,yes,,0,0,304,23,
gpt-4.1,27,DR_k1,arrowhead,3,yes,no,0,1,294,310,
gpt-4.1,30,PROSE,chain,1,yes,yes,1,1,123,233,
gpt-4.1,28,PROSE,arrowhead,3,yes,,0,0,290,9,
gpt-4.1,29,PROSE,arrowhead,3,yes,,0,0,284,11,
gpt-4.1,30,ORACLE,chain,1,yes,no,0,1,138,201,
gpt-4.1,30,RAW,chain,1,yes,no,0,1,101,251,
gpt-4.1,27,RAW,arrowhead,3,yes,no,0,1,242,505,
gpt-4.1,28,ORACLE,arrowhead,3,yes,no,0,1,305,299,
gpt-4.1,31,PROSE,chain,1,no,yes,0,1,123,3,
gpt-4.1,30,DR_k1,chain,1,yes,no,0,1,130,184,
gpt-4.1,29,DR_k1,arrowhead,3,yes,no,0,1,300,349,
gpt-4.1,32,PROSE,chain,1,no,yes,0,1,123,3,
gpt-4.1,31,ORACLE,chain,1,no,no,1,1,138,146,
gpt-4.1,31,DR_k1,chain,1,no,no,1,1,137,246,
gpt-4.1,33,PROSE,chain,1,yes,yes,1,1,123,3,
gpt-4.1,31,RAW,chain,1,no,no,1,1,101,291,
gpt-4.1,29,ORACLE,arrowhead,3,yes,yes,1,1,299,401,
gpt-4.1,33,RAW,chain,1,yes,yes,1,1,102,200,
gpt-4.1,35,RAW,chain,2,no,yes,0,1,89,3,
gpt-4.1,34,DR_k1,chain,1,yes,yes,1,1,127,185,
gpt-4.1,32,DR_k1,chain,1,no,yes,0,1,139,245,
gpt-4.1,32,RAW,chain,1,no,no,1,1,102,257,
gpt-4.1,32,ORACLE,chain,1,no,no,1,1,138,215,
gpt-4.1,34,PROSE,chain,1,yes,no,0,1,111,249,
gpt-4.1,25,DR_k1,arrowhead,3,no,no,1,1,309,373,
gpt-4.1,36,PROSE,chain,2,no,yes,0,1,112,3,
gpt-4.1,34,RAW,chain,1,yes,yes,1,1,91,312,
gpt-4.1,35,DR_k1,chain,2,no,no,1,1,118,151,
gpt-4.1,33,DR_k1,chain,1,yes,yes,1,1,139,305,
gpt-4.1,35,ORACLE,chain,2,no,yes,0,1,125,188,
gpt-4.1,34,ORACLE,chain,1,yes,yes,1,1,126,325,
gpt-4.1,37,PROSE,chain,2,no,no,1,1,122,3,
gpt-4.1,37,RAW,chain,2,no,no,1,1,100,3,
gpt-4.1,33,ORACLE,chain,1,yes,no,0,1,138,225,
gpt-4.1,36,RAW,chain,2,no,yes,0,1,91,3,
gpt-4.1,38,RAW,chain,2,no,no,1,1,99,3,
gpt-4.1,37,DR_k1,chain,2,no,no,1,1,129,3,
gpt-4.1,38,ORACLE,chain,2,no,no,1,1,136,3,
gpt-4.1,36,DR_k1,chain,2,no,no,1,1,128,90,
gpt-4.1,39,RAW,chain,2,no,no,1,1,102,3,
gpt-4.1,40,RAW,chain,3,yes,no,0,1,77,3,
gpt-4.1,38,PROSE,chain,2,no,yes,0,1,121,3,
gpt-4.1,40,PROSE,chain,3,yes,no,0,1,99,3,
gpt-4.1,29,RAW,arrowhead,3,yes,,0,0,247,700,
gpt-4.1,38,DR_k1,chain,2,no,no,1,1,137,95,
gpt-4.1,40,ORACLE,chain,3,yes,no,0,1,114,176,
gpt-4.1,36,ORACLE,chain,2,no,no,1,1,127,249,
gpt-4.1,42,PROSE,chain,3,no,no,1,1,111,3,
gpt-4.1,35,PROSE,chain,2,no,yes,0,1,109,3,
gpt-4.1,39,PROSE,chain,2,no,no,1,1,124,3,
gpt-4.1,41,RAW,chain,3,yes,no,0,1,89,3,
gpt-4.1,37,ORACLE,chain,2,no,no,1,1,137,184,
gpt-4.1,39,DR_k1,chain,2,no,no,1,1,139,207,
gpt-4.1,43,PROSE,chain,3,yes,yes,1,1,115,3,
gpt-4.1,42,RAW,chain,3,no,no,1,1,89,3,
gpt-4.1,44,PROSE,chain,3,yes,no,0,1,113,3,
gpt-4.1,41,ORACLE,chain,3,yes,no,0,1,124,156,
gpt-4.1,41,DR_k1,chain,3,yes,no,0,1,117,150,
gpt-4.1,44,RAW,chain,3,yes,yes,1,1,91,98,
gpt-4.1,40,DR_k1,chain,3,yes,no,0,1,106,313,
gpt-4.1,46,PROSE,collision,1,no,yes,0,1,119,3,
gpt-4.1,41,PROSE,chain,3,yes,no,0,1,109,163,
gpt-4.1,44,DR_k1,chain,3,yes,no,0,1,121,172,
gpt-4.1,44,ORACLE,chain,3,yes,no,0,1,128,178,
gpt-4.1,43,DR_k1,chain,3,yes,no,0,1,123,175,
gpt-4.1,43,RAW,chain,3,yes,no,0,1,93,3,
gpt-4.1,42,DR_k1,chain,3,no,no,1,1,118,137,
gpt-4.1,47,RAW,collision,1,no,no,1,1,99,3,
gpt-4.1,46,ORACLE,collision,1,no,yes,0,1,134,149,
gpt-4.1,39,ORACLE,chain,2,no,no,1,1,139,3,
gpt-4.1,47,DR_k1,collision,1,no,yes,0,1,135,178,
gpt-4.1,45,RAW,collision,1,yes,yes,1,1,154,355,
gpt-4.1,42,ORACLE,chain,3,no,no,1,1,126,165,
gpt-4.1,46,RAW,collision,1,no,yes,0,1,99,3,
gpt-4.1,46,DR_k1,collision,1,no,no,1,1,134,171,
gpt-4.1,45,ORACLE,collision,1,yes,no,0,1,192,444,
gpt-4.1,50,RAW,collision,2,no,no,1,1,100,3,
gpt-4.1,47,PROSE,collision,1,no,yes,0,1,120,244,
gpt-4.1,47,ORACLE,collision,1,no,no,1,1,135,152,
gpt-4.1,45,DR_k1,collision,1,yes,no,0,1,191,417,
gpt-4.1,45,PROSE,collision,1,yes,no,0,1,177,625,
gpt-4.1,49,RAW,collision,1,yes,no,0,1,99,3,
gpt-4.1,50,PROSE,collision,2,no,no,1,1,122,3,
gpt-4.1,49,PROSE,collision,1,yes,yes,1,1,120,150,
gpt-4.1,48,ORACLE,collision,1,no,yes,0,1,191,113,
gpt-4.1,48,PROSE,collision,1,no,no,1,1,176,411,
gpt-4.1,51,PROSE,collision,2,no,no,1,1,98,3,
gpt-4.1,51,RAW,collision,2,no,no,1,1,77,3,
gpt-4.1,48,RAW,collision,1,no,no,1,1,154,403,
gpt-4.1,52,PROSE,collision,2,yes,no,0,1,97,3,
gpt-4.1,52,RAW,collision,2,yes,no,0,1,77,3,
gpt-4.1,53,PROSE,collision,2,yes,no,0,1,101,3,
gpt-4.1,50,DR_k1,collision,2,no,no,1,1,136,186,
gpt-4.1,53,RAW,collision,2,yes,no,0,1,78,3,
gpt-4.1,51,ORACLE,collision,2,no,no,1,1,113,134,
gpt-4.1,50,ORACLE,collision,2,no,no,1,1,137,196,
gpt-4.1,54,RAW,collision,2,no,no,1,1,78,3,
gpt-4.1,54,PROSE,collision,2,no,no,1,1,101,3,
gpt-4.1,49,DR_k1,collision,1,yes,no,0,1,135,203,
gpt-4.1,51,DR_k1,collision,2,no,no,1,1,113,260,
gpt-4.1,48,DR_k1,collision,1,no,no,1,1,191,315,
gpt-4.1,53,ORACLE,collision,2,yes,yes,1,1,116,241,
gpt-4.1,49,ORACLE,collision,1,yes,no,0,1,135,134,
gpt-4.1,54,ORACLE,collision,2,no,no,1,1,116,195,
gpt-4.1,52,DR_k1,collision,2,yes,no,0,1,112,298,
gpt-4.1,52,ORACLE,collision,2,yes,no,0,1,112,304,
gpt-4.1,56,PROSE,confounding,1,yes,yes,1,1,131,3,
gpt-4.1,54,DR_k1,collision,2,no,no,1,1,115,273,
gpt-4.1,56,RAW,confounding,1,yes,no,0,1,104,264,
gpt-4.1,55,DR_k1,confounding,1,yes,no,0,1,137,513,
gpt-4.1,55,RAW,confounding,1,yes,yes,1,1,96,272,
gpt-4.1,53,DR_k1,collision,2,yes,no,0,1,115,311,
gpt-4.1,43,ORACLE,chain,3,yes,no,0,1,130,167,
gpt-4.1,57,DR_k1,confounding,1,yes,no,0,1,131,265,
gpt-4.1,56,ORACLE,confounding,1,yes,no,0,1,146,252,
gpt-4.1,55,ORACLE,confounding,1,yes,yes,1,1,138,477,
gpt-4.1,57,RAW,confounding,1,yes,yes,1,1,91,298,
gpt-4.1,56,DR_k1,confounding,1,yes,no,0,1,145,299,
gpt-4.1,57,ORACLE,confounding,1,yes,no,0,1,130,362,
gpt-4.1,57,PROSE,confounding,1,yes,no,0,1,115,204,
gpt-4.1,55,PROSE,confounding,1,yes,yes,1,1,123,527,
gpt-4.1,58,RAW,confounding,1,no,no,1,1,91,357,
gpt-4.1,59,RAW,confounding,1,no,yes,0,1,99,202,
gpt-4.1,60,PROSE,confounding,2,yes,no,0,1,126,3,
gpt-4.1,60,DR_k1,confounding,2,yes,no,0,1,141,3,
gpt-4.1,60,RAW,confounding,2,yes,no,0,1,100,3,
gpt-4.1,61,PROSE,confounding,2,no,yes,0,1,117,3,
gpt-4.1,61,RAW,confounding,2,no,yes,0,1,93,3,
gpt-4.1,58,DR_k1,confounding,1,no,no,1,1,129,300,
gpt-4.1,61,ORACLE,confounding,2,no,no,1,1,132,3,
gpt-4.1,64,PROSE,confounding,2,yes,no,0,1,126,3,
gpt-4.1,64,RAW,confounding,2,yes,no,0,1,100,3,
gpt-4.1,62,PROSE,confounding,2,no,yes,0,1,180,24,
gpt-4.1,63,PROSE,confounding,2,no,yes,0,1,115,3,
gpt-4.1,64,DR_k1,confounding,2,yes,no,0,1,141,3,
gpt-4.1,58,PROSE,confounding,1,no,no,1,1,114,191,
gpt-4.1,63,RAW,confounding,2,no,yes,0,1,92,3,
gpt-4.1,59,DR_k1,confounding,1,no,no,1,1,139,223,
gpt-4.1,60,ORACLE,confounding,2,yes,no,0,1,141,197,
gpt-4.1,58,ORACLE,confounding,1,no,yes,0,1,129,480,
gpt-4.1,63,ORACLE,confounding,2,no,no,1,1,131,138,
gpt-4.1,59,PROSE,confounding,1,no,no,1,1,123,340,
gpt-4.1,63,DR_k1,confounding,2,no,no,1,1,131,114,
gpt-4.1,62,RAW,confounding,2,no,no,1,1,154,210,
gpt-4.1,64,ORACLE,confounding,2,yes,no,0,1,141,188,
gpt-4.1,61,DR_k1,confounding,2,no,yes,0,1,133,205,
gpt-4.1,62,ORACLE,confounding,2,no,yes,0,1,195,293,
gpt-4.1,62,DR_k1,confounding,2,no,no,1,1,194,236,
gpt-4.1,65,PROSE,confounding,3,no,no,1,1,177,274,
gpt-4.1,68,RAW,confounding,3,no,no,1,1,83,134,
gpt-4.1,65,DR_k1,confounding,3,no,yes,0,1,192,292,
gpt-4.1,66,PROSE,confounding,3,yes,yes,1,1,177,363,
gpt-4.1,65,ORACLE,confounding,3,no,yes,0,1,192,291,
gpt-4.1,66,DR_k1,confounding,3,yes,yes,1,1,192,306,
gpt-4.1,66,ORACLE,confounding,3,yes,yes,1,1,192,337,
gpt-4.1,67,RAW,confounding,3,yes,no,0,1,158,223,
gpt-4.1,68,PROSE,confounding,3,no,no,1,1,106,171,
gpt-4.1,67,DR_k1,confounding,3,yes,yes,1,1,199,404,
gpt-4.1,67,ORACLE,confounding,3,yes,yes,1,1,200,288,
gpt-4.1,68,DR_k1,confounding,3,no,no,1,1,121,212,
gpt-4.1,67,PROSE,confounding,3,yes,yes,1,1,185,328,
gpt-4.1,66,RAW,confounding,3,yes,no,0,1,154,700,
gpt-4.1,69,ORACLE,confounding,3,yes,yes,1,1,195,229,
gpt-4.1,69,DR_k1,confounding,3,yes,no,0,1,194,260,
gpt-4.1,70,ORACLE,diamond,1,no,no,1,1,150,244,
gpt-4.1,70,PROSE,diamond,1,no,yes,0,1,135,184,
gpt-4.1,70,RAW,diamond,1,no,yes,0,1,99,176,
gpt-4.1,71,PROSE,diamond,1,yes,no,0,1,124,232,
gpt-4.1,65,RAW,confounding,3,no,no,1,1,154,622,
gpt-4.1,70,DR_k1,diamond,1,no,no,1,1,150,188,
gpt-4.1,69,PROSE,confounding,3,yes,no,0,1,180,534,
gpt-4.1,59,ORACLE,confounding,1,no,yes,0,1,138,255,
gpt-4.1,73,DR_k1,diamond,1,yes,no,0,1,141,124,
gpt-4.1,71,ORACLE,diamond,1,yes,no,0,1,139,366,
gpt-4.1,68,ORACLE,confounding,3,no,no,1,1,121,148,
gpt-4.1,73,PROSE,diamond,1,yes,no,0,1,126,154,
gpt-4.1,71,DR_k1,diamond,1,yes,yes,1,1,140,291,
gpt-4.1,71,RAW,diamond,1,yes,yes,1,1,91,418,
gpt-4.1,69,RAW,confounding,3,yes,no,0,1,154,650,
gpt-4.1,72,PROSE,diamond,1,yes,no,0,1,128,357,
gpt-4.1,74,RAW,diamond,1,yes,yes,1,1,91,291,
gpt-4.1,75,RAW,diamond,2,yes,,0,0,89,9,
gpt-4.1,75,PROSE,diamond,2,yes,yes,1,1,123,3,
gpt-4.1,76,PROSE,diamond,2,yes,no,0,1,124,3,
gpt-4.1,72,RAW,diamond,1,yes,yes,1,1,94,363,
gpt-4.1,74,PROSE,diamond,1,yes,no,0,1,125,291,
gpt-4.1,76,RAW,diamond,2,yes,yes,1,1,89,3,
gpt-4.1,72,DR_k1,diamond,1,yes,no,0,1,144,450,
gpt-4.1,77,RAW,diamond,2,no,yes,0,1,89,3,
gpt-4.1,73,RAW,diamond,1,yes,yes,1,1,91,298,
gpt-4.1,74,ORACLE,diamond,1,yes,no,0,1,140,402,
gpt-4.1,77,DR_k1,diamond,2,no,yes,0,1,140,146,
gpt-4.1,76,ORACLE,diamond,2,yes,no,0,1,139,182,
gpt-4.1,79,PROSE,diamond,2,no,no,1,1,131,3,
gpt-4.1,73,ORACLE,diamond,1,yes,no,0,1,141,584,
gpt-4.1,77,PROSE,diamond,2,no,yes,0,1,125,201,
gpt-4.1,74,DR_k1,diamond,1,yes,no,0,1,140,425,
gpt-4.1,75,DR_k1,diamond,2,yes,no,0,1,137,199,
gpt-4.1,77,ORACLE,diamond,2,no,yes,0,1,140,165,
gpt-4.1,76,DR_k1,diamond,2,yes,no,0,1,138,224,
gpt-4.1,78,PROSE,diamond,2,no,no,1,1,128,114,
gpt-4.1,78,ORACLE,diamond,2,no,yes,0,1,143,171,
gpt-4.1,79,RAW,diamond,2,no,no,1,1,98,3,
gpt-4.1,80,PROSE,diamond,3,yes,no,0,1,128,3,
gpt-4.1,75,ORACLE,diamond,2,yes,yes,1,1,138,258,
gpt-4.1,80,RAW,diamond,3,yes,no,0,1,91,3,
gpt-4.1,81,PROSE,diamond,3,yes,yes,1,1,110,3,
gpt-4.1,82,RAW,diamond,3,no,yes,0,1,93,3,
gpt-4.1,78,RAW,diamond,2,no,,0,0,91,9,
gpt-4.1,79,DR_k1,diamond,2,no,no,1,1,146,183,
gpt-4.1,82,PROSE,diamond,3,no,yes,0,1,129,147,
gpt-4.1,81,ORACLE,diamond,3,yes,yes,1,1,126,71,
gpt-4.1,81,RAW,diamond,3,yes,yes,1,1,77,3,
