model,item,cond,graph_id,rung,query_type,story_id,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1,117,RAW,confounding,1,marginal,simpson_drug,PSEUDO,no,no,1,1,108,159,
gpt-4.1,115,DR_k3,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,145,699,
gpt-4.1,117,ORACLE,confounding,1,marginal,simpson_drug,PSEUDO,no,no,1,1,146,246,
gpt-4.1,117,DR_k2,confounding,1,marginal,simpson_drug,PSEUDO,no,no,1,1,147,214,
gpt-4.1,116,DR_k3,confounding,1,marginal,simpson_kidneystone,PSEUDO,no,no,1,1,148,598,
gpt-4.1,117,ED_k1,confounding,1,marginal,simpson_drug,PSEUDO,no,no,1,1,136,215,
gpt-4.1,118,RAW,confounding,1,correlation,simpson_kidneystone,PSEUDO,no,no,1,1,110,209,
gpt-4.1,117,DR_k1,confounding,1,marginal,simpson_drug,PSEUDO,no,no,1,1,146,262,
gpt-4.1,117,ED_k2,confounding,1,marginal,simpson_drug,PSEUDO,no,no,1,1,133,262,
gpt-4.1,117,DR_k3,confounding,1,marginal,simpson_drug,PSEUDO,no,no,1,1,147,249,
gpt-4.1,118,ORACLE,confounding,1,correlation,simpson_kidneystone,PSEUDO,no,no,1,1,152,205,
gpt-4.1,117,ED_k3,confounding,1,marginal,simpson_drug,PSEUDO,no,no,1,1,123,210,
gpt-4.1,116,ED_k2,confounding,1,marginal,simpson_kidneystone,PSEUDO,no,no,1,1,135,322,
gpt-4.1,118,DR_k1,confounding,1,correlation,simpson_kidneystone,PSEUDO,no,no,1,1,151,213,
gpt-4.1,118,DR_k3,confounding,1,correlation,simpson_kidneystone,PSEUDO,no,no,1,1,151,209,
gpt-4.1,116,DR_k1,confounding,1,marginal,simpson_kidneystone,PSEUDO,no,no,1,1,149,696,
gpt-4.1,118,ED_k1,confounding,1,correlation,simpson_kidneystone,PSEUDO,no,no,1,1,148,198,
gpt-4.1,118,DR_k2,confounding,1,correlation,simpson_kidneystone,PSEUDO,no,no,1,1,151,227,
gpt-4.1,118,ED_k3,confounding,1,correlation,simpson_kidneystone,PSEUDO,no,no,1,1,125,216,
gpt-4.1,119,ORACLE,confounding,1,correlation,simpson_vaccine,PSEUDO,yes,yes,1,1,141,188,
gpt-4.1,118,ED_k2,confounding,1,correlation,simpson_kidneystone,PSEUDO,no,no,1,1,136,238,
gpt-4.1,119,DR_k3,confounding,1,correlation,simpson_vaccine,PSEUDO,yes,yes,1,1,141,187,
gpt-4.1,119,PROSE,confounding,1,correlation,simpson_vaccine,PSEUDO,yes,yes,1,1,126,207,
gpt-4.1,119,DR_k2,confounding,1,correlation,simpson_vaccine,PSEUDO,yes,yes,1,1,141,187,
gpt-4.1,118,PROSE,confounding,1,correlation,simpson_kidneystone,PSEUDO,no,no,1,1,137,349,
gpt-4.1,119,RAW,confounding,1,correlation,simpson_vaccine,PSEUDO,yes,yes,1,1,103,202,
gpt-4.1,119,DR_k1,confounding,1,correlation,simpson_vaccine,PSEUDO,yes,yes,1,1,141,188,
gpt-4.1,120,PROSE,confounding,1,correlation,simpson_drug,PSEUDO,yes,yes,1,1,132,215,
gpt-4.1,119,ED_k1,confounding,1,correlation,simpson_vaccine,PSEUDO,yes,yes,1,1,138,219,
gpt-4.1,119,ED_k2,confounding,1,correlation,simpson_vaccine,PSEUDO,yes,yes,1,1,128,225,
gpt-4.1,120,RAW,confounding,1,correlation,simpson_drug,PSEUDO,yes,yes,1,1,106,205,
gpt-4.1,120,ED_k3,confounding,1,correlation,simpson_drug,PSEUDO,yes,yes,1,1,121,205,
gpt-4.1,120,DR_k1,confounding,1,correlation,simpson_drug,PSEUDO,yes,yes,1,1,147,277,
gpt-4.1,121,RAW,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,106,188,
gpt-4.1,120,ORACLE,confounding,1,correlation,simpson_drug,PSEUDO,yes,yes,1,1,147,212,
gpt-4.1,120,DR_k3,confounding,1,correlation,simpson_drug,PSEUDO,yes,yes,1,1,147,193,
gpt-4.1,121,ORACLE,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,146,222,
gpt-4.1,120,DR_k2,confounding,1,correlation,simpson_drug,PSEUDO,yes,yes,1,1,147,193,
gpt-4.1,121,DR_k1,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,146,185,
gpt-4.1,120,ED_k1,confounding,1,correlation,simpson_drug,PSEUDO,yes,yes,1,1,143,213,
gpt-4.1,121,PROSE,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,131,278,
gpt-4.1,121,ED_k1,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,142,219,
gpt-4.1,121,DR_k2,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,146,214,
gpt-4.1,121,DR_k3,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,145,227,
gpt-4.1,120,ED_k2,confounding,1,correlation,simpson_drug,PSEUDO,yes,yes,1,1,132,258,
gpt-4.1,121,ED_k3,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,121,197,
gpt-4.1,122,PROSE,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,133,201,
gpt-4.1,121,ED_k2,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,132,251,
gpt-4.1,119,ED_k3,confounding,1,correlation,simpson_vaccine,PSEUDO,yes,yes,1,1,118,202,
gpt-4.1,123,PROSE,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,128,246,
gpt-4.1,123,RAW,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,103,195,
gpt-4.1,122,ED_k2,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,133,215,
gpt-4.1,123,DR_k1,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,143,236,
gpt-4.1,123,ORACLE,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,143,232,
gpt-4.1,122,RAW,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,108,441,
gpt-4.1,122,DR_k1,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,149,413,
gpt-4.1,123,DR_k2,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,142,200,
gpt-4.1,122,ED_k3,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,123,258,
gpt-4.1,123,ED_k1,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,140,199,
gpt-4.1,122,DR_k2,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,148,577,
gpt-4.1,124,PROSE,confounding,1,correlation,simpson_drug,PSEUDO,no,no,1,1,128,203,
gpt-4.1,123,DR_k3,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,142,200,
gpt-4.1,123,ED_k3,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,118,197,
gpt-4.1,122,ORACLE,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,148,420,
gpt-4.1,123,ED_k2,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,129,238,
gpt-4.1,124,RAW,confounding,1,correlation,simpson_drug,PSEUDO,no,no,1,1,103,166,
gpt-4.1,122,DR_k3,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,149,631,
gpt-4.1,124,DR_k1,confounding,1,correlation,simpson_drug,PSEUDO,no,no,1,1,143,196,
gpt-4.1,124,ORACLE,confounding,1,correlation,simpson_drug,PSEUDO,no,no,1,1,143,196,
gpt-4.1,124,DR_k2,confounding,1,correlation,simpson_drug,PSEUDO,no,no,1,1,143,192,
gpt-4.1,124,ED_k3,confounding,1,correlation,simpson_drug,PSEUDO,no,no,1,1,118,195,
gpt-4.1,124,DR_k3,confounding,1,correlation,simpson_drug,PSEUDO,no,no,1,1,143,217,
gpt-4.1,124,ED_k2,confounding,1,correlation,simpson_drug,PSEUDO,no,no,1,1,129,206,
gpt-4.1,122,ED_k1,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,145,538,
gpt-4.1,125,PROSE,confounding,1,marginal,simpson_hospital,PSEUDO,yes,yes,1,1,141,215,
gpt-4.1,124,ED_k1,confounding,1,correlation,simpson_drug,PSEUDO,no,no,1,1,132,259,
gpt-4.1,125,DR_k3,confounding,1,marginal,simpson_hospital,PSEUDO,yes,yes,1,1,155,219,
gpt-4.1,126,PROSE,confounding,1,marginal,simpson_kidneystone,PSEUDO,no,no,1,1,132,165,
gpt-4.1,125,RAW,confounding,1,marginal,simpson_hospital,PSEUDO,yes,yes,1,1,115,240,
gpt-4.1,125,ORACLE,confounding,1,marginal,simpson_hospital,PSEUDO,yes,yes,1,1,156,229,
gpt-4.1,125,ED_k3,confounding,1,marginal,simpson_hospital,PSEUDO,yes,yes,1,1,130,237,
gpt-4.1,125,DR_k1,confounding,1,marginal,simpson_hospital,PSEUDO,yes,yes,1,1,155,233,
gpt-4.1,125,DR_k2,confounding,1,marginal,simpson_hospital,PSEUDO,yes,yes,1,1,156,219,
gpt-4.1,125,ED_k2,confounding,1,marginal,simpson_hospital,PSEUDO,yes,yes,1,1,141,248,
gpt-4.1,126,DR_k2,confounding,1,marginal,simpson_kidneystone,PSEUDO,no,no,1,1,146,188,
gpt-4.1,126,ORACLE,confounding,1,marginal,simpson_kidneystone,PSEUDO,no,no,1,1,147,193,
gpt-4.1,126,DR_k3,confounding,1,marginal,simpson_kidneystone,PSEUDO,no,no,1,1,146,201,
gpt-4.1,126,DR_k1,confounding,1,marginal,simpson_kidneystone,PSEUDO,no,no,1,1,147,195,
gpt-4.1,126,ED_k2,confounding,1,marginal,simpson_kidneystone,PSEUDO,no,no,1,1,133,201,
gpt-4.1,125,ED_k1,confounding,1,marginal,simpson_hospital,PSEUDO,yes,yes,1,1,153,246,
gpt-4.1,126,ED_k3,confounding,1,marginal,simpson_kidneystone,PSEUDO,no,no,1,1,123,189,
gpt-4.1,126,ED_k1,confounding,1,marginal,simpson_kidneystone,PSEUDO,no,no,1,1,137,264,
gpt-4.1,126,RAW,confounding,1,marginal,simpson_kidneystone,PSEUDO,no,no,1,1,108,181,
gpt-4.1,127,ORACLE,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,142,227,
gpt-4.1,127,PROSE,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,127,206,
gpt-4.1,127,RAW,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,103,234,
gpt-4.1,127,DR_k2,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,142,284,
gpt-4.1,127,DR_k1,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,142,201,
gpt-4.1,128,PROSE,confounding,1,marginal,simpson_drug,PSEUDO,yes,yes,1,1,132,269,
gpt-4.1,127,ED_k2,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,129,200,
gpt-4.1,127,ED_k1,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,139,223,
gpt-4.1,127,ED_k3,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,118,213,
gpt-4.1,127,DR_k3,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,142,235,
gpt-4.1,128,DR_k2,confounding,1,marginal,simpson_drug,PSEUDO,yes,yes,1,1,147,193,
gpt-4.1,128,DR_k3,confounding,1,marginal,simpson_drug,PSEUDO,yes,yes,1,1,148,215,
gpt-4.1,128,ORACLE,confounding,1,marginal,simpson_drug,PSEUDO,yes,yes,1,1,146,204,
gpt-4.1,128,ED_k1,confounding,1,marginal,simpson_drug,PSEUDO,yes,yes,1,1,136,186,
gpt-4.1,128,ED_k3,confounding,1,marginal,simpson_drug,PSEUDO,yes,yes,1,1,123,221,
gpt-4.1,128,ED_k2,confounding,1,marginal,simpson_drug,PSEUDO,yes,yes,1,1,133,202,
gpt-4.1,129,RAW,confounding,1,marginal,simpson_hospital,PSEUDO,no,no,1,1,112,231,
gpt-4.1,128,RAW,confounding,1,marginal,simpson_drug,PSEUDO,yes,yes,1,1,108,203,
gpt-4.1,129,ORACLE,confounding,1,marginal,simpson_hospital,PSEUDO,no,no,1,1,151,267,
gpt-4.1,129,PROSE,confounding,1,marginal,simpson_hospital,PSEUDO,no,no,1,1,136,264,
gpt-4.1,129,DR_k2,confounding,1,marginal,simpson_hospital,PSEUDO,no,no,1,1,152,221,
gpt-4.1,129,DR_k3,confounding,1,marginal,simpson_hospital,PSEUDO,no,no,1,1,152,229,
gpt-4.1,129,DR_k1,confounding,1,marginal,simpson_hospital,PSEUDO,no,no,1,1,151,239,
gpt-4.1,130,PROSE,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,126,209,
gpt-4.1,130,RAW,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,103,202,
gpt-4.1,129,ED_k3,confounding,1,marginal,simpson_hospital,PSEUDO,no,no,1,1,127,218,
gpt-4.1,129,ED_k1,confounding,1,marginal,simpson_hospital,PSEUDO,no,no,1,1,141,268,
gpt-4.1,130,DR_k1,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,141,244,
gpt-4.1,130,ORACLE,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,141,266,
gpt-4.1,130,DR_k2,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,141,251,
gpt-4.1,128,DR_k1,confounding,1,marginal,simpson_drug,PSEUDO,yes,yes,1,1,147,202,
gpt-4.1,130,DR_k3,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,141,211,
gpt-4.1,130,ED_k3,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,118,201,
gpt-4.1,130,ED_k1,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,131,247,
gpt-4.1,131,PROSE,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,132,193,
gpt-4.1,131,RAW,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,107,188,
gpt-4.1,131,ORACLE,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,148,229,
gpt-4.1,131,DR_k2,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,148,186,
gpt-4.1,130,ED_k2,confounding,1,correlation,simpson_hospital,PSEUDO,yes,yes,1,1,128,309,
gpt-4.1,131,DR_k3,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,148,300,
gpt-4.1,131,DR_k1,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,148,318,
gpt-4.1,131,ED_k1,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,137,267,
gpt-4.1,131,ED_k2,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,134,277,
gpt-4.1,131,ED_k3,confounding,1,correlation,simpson_kidneystone,PSEUDO,yes,yes,1,1,122,187,
gpt-4.1,133,RAW,confounding,2,ate,simpson_vaccine,PSEUDO,yes,no,0,1,158,49,
gpt-4.1,132,PROSE,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,135,275,
gpt-4.1,129,ED_k2,confounding,1,marginal,simpson_hospital,PSEUDO,no,no,1,1,137,210,
gpt-4.1,132,ED_k3,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,125,254,
gpt-4.1,132,ED_k2,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,136,353,
gpt-4.1,132,RAW,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,110,428,
gpt-4.1,133,ED_k2,confounding,2,ate,simpson_vaccine,PSEUDO,yes,no,0,1,183,130,
gpt-4.1,133,DR_k3,confounding,2,ate,simpson_vaccine,PSEUDO,yes,no,0,1,196,182,
gpt-4.1,132,DR_k3,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,149,450,
gpt-4.1,134,RAW,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,116,3,
gpt-4.1,133,ED_k1,confounding,2,ate,simpson_vaccine,PSEUDO,yes,no,0,1,193,188,
gpt-4.1,132,DR_k2,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,150,585,
gpt-4.1,132,ORACLE,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,150,454,
gpt-4.1,133,PROSE,confounding,2,ate,simpson_vaccine,PSEUDO,yes,no,0,1,181,419,
gpt-4.1,133,DR_k2,confounding,2,ate,simpson_vaccine,PSEUDO,yes,yes,1,1,196,322,
gpt-4.1,132,ED_k1,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,147,473,
gpt-4.1,133,ED_k3,confounding,2,ate,simpson_vaccine,PSEUDO,yes,no,0,1,173,108,
gpt-4.1,132,DR_k1,confounding,1,marginal,simpson_vaccine,PSEUDO,no,no,1,1,150,477,
gpt-4.1,133,DR_k1,confounding,2,ate,simpson_vaccine,PSEUDO,yes,no,0,1,196,311,
gpt-4.1,134,ORACLE,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,156,202,
gpt-4.1,133,ORACLE,confounding,2,ate,simpson_vaccine,PSEUDO,yes,no,0,1,196,377,
gpt-4.1,134,ED_k2,confounding,2,backadj,simpson_drug,PSEUDO,no,yes,0,1,142,69,
gpt-4.1,134,PROSE,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,141,175,
gpt-4.1,134,ED_k3,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,131,98,
gpt-4.1,134,ED_k1,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,145,147,
gpt-4.1,135,PROSE,confounding,2,ate,simpson_vaccine,PSEUDO,yes,yes,1,1,182,173,
gpt-4.1,136,PROSE,confounding,2,backadj,simpson_vaccine,PSEUDO,yes,yes,1,1,146,3,
gpt-4.1,136,RAW,confounding,2,backadj,simpson_vaccine,PSEUDO,yes,yes,1,1,122,3,
gpt-4.1,136,DR_k1,confounding,2,backadj,simpson_vaccine,PSEUDO,yes,no,0,1,161,211,
gpt-4.1,135,ED_k3,confounding,2,ate,simpson_vaccine,PSEUDO,yes,yes,1,1,172,240,
gpt-4.1,134,DR_k2,confounding,2,backadj,simpson_drug,PSEUDO,no,yes,0,1,155,245,
gpt-4.1,135,ORACLE,confounding,2,ate,simpson_vaccine,PSEUDO,yes,yes,1,1,197,309,
gpt-4.1,136,ORACLE,confounding,2,backadj,simpson_vaccine,PSEUDO,yes,yes,1,1,161,162,
gpt-4.1,134,DR_k1,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,155,292,
gpt-4.1,135,ED_k1,confounding,2,ate,simpson_vaccine,PSEUDO,yes,yes,1,1,194,286,
gpt-4.1,135,DR_k2,confounding,2,ate,simpson_vaccine,PSEUDO,yes,yes,1,1,199,330,
gpt-4.1,135,RAW,confounding,2,ate,simpson_vaccine,PSEUDO,yes,yes,1,1,157,425,
gpt-4.1,134,DR_k3,confounding,2,backadj,simpson_drug,PSEUDO,no,yes,0,1,155,431,
gpt-4.1,136,DR_k2,confounding,2,backadj,simpson_vaccine,PSEUDO,yes,no,0,1,160,236,
gpt-4.1,135,ED_k2,confounding,2,ate,simpson_vaccine,PSEUDO,yes,yes,1,1,183,318,
gpt-4.1,136,ED_k1,confounding,2,backadj,simpson_vaccine,PSEUDO,yes,no,0,1,158,215,
gpt-4.1,136,DR_k3,confounding,2,backadj,simpson_vaccine,PSEUDO,yes,no,0,1,161,170,
gpt-4.1,137,RAW,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,118,3,
gpt-4.1,135,DR_k1,confounding,2,ate,simpson_vaccine,PSEUDO,yes,no,0,1,197,423,
gpt-4.1,136,ED_k2,confounding,2,backadj,simpson_vaccine,PSEUDO,yes,no,0,1,148,101,
gpt-4.1,135,DR_k3,confounding,2,ate,simpson_vaccine,PSEUDO,yes,no,0,1,199,418,
gpt-4.1,136,ED_k3,confounding,2,backadj,simpson_vaccine,PSEUDO,yes,no,0,1,137,83,
gpt-4.1,138,PROSE,confounding,2,backadj,simpson_drug,PSEUDO,yes,yes,1,1,146,3,
gpt-4.1,138,RAW,confounding,2,backadj,simpson_drug,PSEUDO,yes,yes,1,1,122,3,
gpt-4.1,137,PROSE,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,144,143,
gpt-4.1,137,ORACLE,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,159,203,
gpt-4.1,137,DR_k2,confounding,2,backadj,simpson_drug,PSEUDO,no,yes,0,1,157,176,
gpt-4.1,137,DR_k1,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,159,244,
gpt-4.1,137,ED_k3,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,133,99,
gpt-4.1,138,ORACLE,confounding,2,backadj,simpson_drug,PSEUDO,yes,yes,1,1,161,154,
gpt-4.1,138,DR_k1,confounding,2,backadj,simpson_drug,PSEUDO,yes,no,0,1,162,144,
gpt-4.1,138,ED_k2,confounding,2,backadj,simpson_drug,PSEUDO,yes,no,0,1,148,146,
gpt-4.1,138,DR_k2,confounding,2,backadj,simpson_drug,PSEUDO,yes,no,0,1,161,200,
gpt-4.1,137,ED_k2,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,143,229,
gpt-4.1,138,ED_k3,confounding,2,backadj,simpson_drug,PSEUDO,yes,no,0,1,137,186,
gpt-4.1,138,DR_k3,confounding,2,backadj,simpson_drug,PSEUDO,yes,no,0,1,161,351,
gpt-4.1,137,DR_k3,confounding,2,backadj,simpson_drug,PSEUDO,no,yes,0,1,158,320,
gpt-4.1,138,ED_k1,confounding,2,backadj,simpson_drug,PSEUDO,yes,no,0,1,158,255,
gpt-4.1,139,PROSE,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,188,408,
gpt-4.1,140,PROSE,confounding,2,backadj,simpson_kidneystone,PSEUDO,no,no,1,1,144,3,
gpt-4.1,137,ED_k1,confounding,2,backadj,simpson_drug,PSEUDO,no,no,1,1,155,278,
gpt-4.1,140,RAW,confounding,2,backadj,simpson_kidneystone,PSEUDO,no,no,1,1,118,3,
gpt-4.1,139,ED_k3,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,179,197,
gpt-4.1,139,ED_k2,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,189,243,
gpt-4.1,141,PROSE,confounding,2,backadj,simpson_hospital,PSEUDO,no,no,1,1,139,3,
gpt-4.1,139,RAW,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,164,396,
gpt-4.1,140,ED_k3,confounding,2,backadj,simpson_kidneystone,PSEUDO,no,no,1,1,133,74,
gpt-4.1,140,ED_k1,confounding,2,backadj,simpson_kidneystone,PSEUDO,no,no,1,1,148,156,
gpt-4.1,141,RAW,confounding,2,backadj,simpson_hospital,PSEUDO,no,no,1,1,116,3,
gpt-4.1,139,ORACLE,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,203,320,
gpt-4.1,140,DR_k3,confounding,2,backadj,simpson_kidneystone,PSEUDO,no,no,1,1,157,233,
gpt-4.1,141,ORACLE,confounding,2,backadj,simpson_hospital,PSEUDO,no,no,1,1,154,177,
gpt-4.1,140,ED_k2,confounding,2,backadj,simpson_kidneystone,PSEUDO,no,no,1,1,145,189,
gpt-4.1,140,ORACLE,confounding,2,backadj,simpson_kidneystone,PSEUDO,no,no,1,1,159,175,
gpt-4.1,139,ED_k1,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,200,468,
gpt-4.1,140,DR_k1,confounding,2,backadj,simpson_kidneystone,PSEUDO,no,no,1,1,159,399,
gpt-4.1,140,DR_k2,confounding,2,backadj,simpson_kidneystone,PSEUDO,no,yes,0,1,158,369,
gpt-4.1,141,ED_k3,confounding,2,backadj,simpson_hospital,PSEUDO,no,,0,0,131,47,
gpt-4.1,141,ED_k1,confounding,2,backadj,simpson_hospital,PSEUDO,no,no,1,1,144,149,
gpt-4.1,139,DR_k1,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,203,498,
gpt-4.1,141,ED_k2,confounding,2,backadj,simpson_hospital,PSEUDO,no,no,1,1,141,204,
gpt-4.1,139,DR_k3,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,204,639,
gpt-4.1,139,DR_k2,confounding,2,ate,simpson_kidneystone,PSEUDO,no,,0,0,204,700,
gpt-4.1,142,PROSE,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,184,316,
gpt-4.1,141,DR_k2,confounding,2,backadj,simpson_hospital,PSEUDO,no,no,1,1,155,247,
gpt-4.1,142,ED_k2,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,185,193,
gpt-4.1,142,ED_k1,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,189,269,
gpt-4.1,141,DR_k3,confounding,2,backadj,simpson_hospital,PSEUDO,no,yes,0,1,155,354,
gpt-4.1,142,RAW,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,160,476,
gpt-4.1,142,DR_k1,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,199,411,
gpt-4.1,142,ORACLE,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,199,561,
gpt-4.1,144,PROSE,confounding,2,backadj,simpson_kidneystone,PSEUDO,yes,yes,1,1,145,3,
gpt-4.1,144,RAW,confounding,2,backadj,simpson_kidneystone,PSEUDO,yes,yes,1,1,122,3,
gpt-4.1,142,ED_k3,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,175,411,
gpt-4.1,143,PROSE,confounding,2,ate,simpson_kidneystone,PSEUDO,yes,yes,1,1,190,360,
gpt-4.1,143,ED_k2,confounding,2,ate,simpson_kidneystone,PSEUDO,yes,no,0,1,191,132,
gpt-4.1,142,DR_k2,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,199,461,
gpt-4.1,143,DR_k1,confounding,2,ate,simpson_kidneystone,PSEUDO,yes,no,0,1,206,353,
gpt-4.1,143,RAW,confounding,2,ate,simpson_kidneystone,PSEUDO,yes,yes,1,1,165,429,
gpt-4.1,143,ORACLE,confounding,2,ate,simpson_kidneystone,PSEUDO,yes,yes,1,1,205,526,
gpt-4.1,143,ED_k3,confounding,2,ate,simpson_kidneystone,PSEUDO,yes,yes,1,1,180,225,
gpt-4.1,143,DR_k2,confounding,2,ate,simpson_kidneystone,PSEUDO,yes,yes,1,1,204,482,
gpt-4.1,144,ORACLE,confounding,2,backadj,simpson_kidneystone,PSEUDO,yes,yes,1,1,160,168,
gpt-4.1,142,DR_k3,confounding,2,ate,simpson_kidneystone,PSEUDO,no,no,1,1,199,299,
gpt-4.1,144,DR_k3,confounding,2,backadj,simpson_kidneystone,PSEUDO,yes,no,0,1,160,156,
gpt-4.1,144,ED_k3,confounding,2,backadj,simpson_kidneystone,PSEUDO,yes,no,0,1,137,82,
gpt-4.1,143,DR_k3,confounding,2,ate,simpson_kidneystone,PSEUDO,yes,no,0,1,205,422,
gpt-4.1,145,PROSE,confounding,2,ate,simpson_drug,PSEUDO,yes,yes,1,1,180,155,
gpt-4.1,144,ED_k1,confounding,2,backadj,simpson_kidneystone,PSEUDO,yes,yes,1,1,150,134,
gpt-4.1,144,DR_k2,confounding,2,backadj,simpson_kidneystone,PSEUDO,yes,no,0,1,160,264,
