item,family,query_type,cond,arm,k,estimand_unchanged,touches_causal_path,strict_unchanged,unchanged_qt
198,diamond,backadj,DR_k1,DR,1,False,True,False,False
198,diamond,backadj,DR_k2,DR,2,False,True,False,False
198,diamond,backadj,DR_k3,DR,3,False,True,False,False
198,diamond,backadj,ED_k1,ED,1,True,True,False,True
198,diamond,backadj,ED_k2,ED,2,False,True,False,False
198,diamond,backadj,ED_k3,ED,3,False,True,False,False
198,diamond,backadj,FE_k1,FE,1,True,True,False,True
198,diamond,backadj,FE_k2,FE,2,True,True,False,True
199,diamond,backadj,DR_k1,DR,1,True,True,False,True
199,diamond,backadj,DR_k2,DR,2,False,True,False,False
199,diamond,backadj,DR_k3,DR,3,False,True,False,False
199,diamond,backadj,ED_k1,ED,1,False,True,False,False
199,diamond,backadj,ED_k2,ED,2,False,True,False,False
199,diamond,backadj,ED_k3,ED,3,False,True,False,False
199,diamond,backadj,FE_k1,FE,1,True,True,False,True
199,diamond,backadj,FE_k2,FE,2,True,True,False,True
200,diamond,ate,DR_k1,DR,1,False,True,False,False
200,diamond,ate,DR_k2,DR,2,False,True,False,False
200,diamond,ate,DR_k3,DR,3,False,True,False,False
200,diamond,ate,ED_k1,ED,1,True,True,False,True
200,diamond,ate,ED_k2,ED,2,False,True,False,False
200,diamond,ate,ED_k3,ED,3,False,True,False,False
200,diamond,ate,FE_k1,FE,1,True,True,False,True
200,diamond,ate,FE_k2,FE,2,True,True,False,True
201,diamond,ate,DR_k1,DR,1,False,True,False,False
201,diamond,ate,DR_k2,DR,2,False,True,False,False
201,diamond,ate,DR_k3,DR,3,False,True,False,False
201,diamond,ate,ED_k1,ED,1,False,True,False,False
201,diamond,ate,ED_k2,ED,2,False,True,False,False
201,diamond,ate,ED_k3,ED,3,False,True,False,False
201,diamond,ate,FE_k1,FE,1,True,True,False,True
201,diamond,ate,FE_k2,FE,2,True,True,False,True
202,diamond,ate,DR_k1,DR,1,False,True,False,False
202,diamond,ate,DR_k2,DR,2,False,True,False,False
202,diamond,ate,DR_k3,DR,3,False,True,False,False
202,diamond,ate,ED_k1,ED,1,False,True,False,False
202,diamond,ate,ED_k2,ED,2,False,True,False,False
202,diamond,ate,ED_k3,ED,3,False,True,False,False
202,diamond,ate,FE_k1,FE,1,True,True,False,True
202,diamond,ate,FE_k2,FE,2,True,True,False,True
203,diamond,ate,DR_k1,DR,1,False,True,False,False
203,diamond,ate,DR_k2,DR,2,False,True,False,False
203,diamond,ate,DR_k3,DR,3,False,True,False,False
203,diamond,ate,ED_k1,ED,1,True,True,False,True
203,diamond,ate,ED_k2,ED,2,False,True,False,False
203,diamond,ate,ED_k3,ED,3,False,True,False,False
203,diamond,ate,FE_k1,FE,1,True,True,False,True
203,diamond,ate,FE_k2,FE,2,True,True,False,True
204,diamond,ate,DR_k1,DR,1,False,True,False,False
204,diamond,ate,DR_k2,DR,2,False,True,False,False
204,diamond,ate,DR_k3,DR,3,False,True,False,False
204,diamond,ate,ED_k1,ED,1,False,True,False,False
204,diamond,ate,ED_k2,ED,2,False,True,False,False
204,diamond,ate,ED_k3,ED,3,False,True,False,False
204,diamond,ate,FE_k1,FE,1,True,True,False,True
204,diamond,ate,FE_k2,FE,2,True,True,False,True
205,diamond,backadj,DR_k1,DR,1,True,True,False,True
205,diamond,backadj,DR_k2,DR,2,False,True,False,False
205,diamond,backadj,DR_k3,DR,3,False,True,False,False
205,diamond,backadj,ED_k1,ED,1,False,True,False,False
205,diamond,backadj,ED_k2,ED,2,False,True,False,False
205,diamond,backadj,ED_k3,ED,3,False,True,False,False
205,diamond,backadj,FE_k1,FE,1,True,True,False,True
205,diamond,backadj,FE_k2,FE,2,True,True,False,True
206,diamond,backadj,DR_k1,DR,1,False,True,False,False
206,diamond,backadj,DR_k2,DR,2,False,True,False,False
206,diamond,backadj,DR_k3,DR,3,False,True,False,False
206,diamond,backadj,ED_k1,ED,1,True,True,False,True
206,diamond,backadj,ED_k2,ED,2,False,True,False,False
206,diamond,backadj,ED_k3,ED,3,False,True,False,False
206,diamond,backadj,FE_k1,FE,1,True,True,False,True
206,diamond,backadj,FE_k2,FE,2,True,True,False,True
207,diamond,backadj,DR_k1,DR,1,True,True,False,True
207,diamond,backadj,DR_k2,DR,2,False,True,False,False
207,diamond,backadj,DR_k3,DR,3,False,True,False,False
207,diamond,backadj,ED_k1,ED,1,True,True,False,True
207,diamond,backadj,ED_k2,ED,2,False,True,False,False
207,diamond,backadj,ED_k3,ED,3,False,True,False,False
207,diamond,backadj,FE_k1,FE,1,True,True,False,True
207,diamond,backadj,FE_k2,FE,2,True,True,False,True
208,diamond,backadj,DR_k1,DR,1,True,True,False,True
208,diamond,backadj,DR_k2,DR,2,False,True,False,False
208,diamond,backadj,DR_k3,DR,3,False,True,False,False
208,diamond,backadj,ED_k1,ED,1,False,True,False,False
208,diamond,backadj,ED_k2,ED,2,False,True,False,False
208,diamond,backadj,ED_k3,ED,3,False,True,False,False
208,diamond,backadj,FE_k1,FE,1,True,True,False,True
208,diamond,backadj,FE_k2,FE,2,True,True,False,True
209,diamond,ett,DR_k1,DR,1,True,True,False,True
209,diamond,ett,DR_k2,DR,2,False,True,False,False
209,diamond,ett,DR_k3,DR,3,False,True,False,False
209,diamond,ett,ED_k1,ED,1,False,True,False,False
209,diamond,ett,ED_k2,ED,2,False,True,False,False
209,diamond,ett,ED_k3,ED,3,False,True,False,False
209,diamond,ett,FE_k1,FE,1,True,True,False,True
209,diamond,ett,FE_k2,FE,2,True,True,False,True
210,diamond,ett,DR_k1,DR,1,False,True,False,False
210,diamond,ett,DR_k2,DR,2,False,True,False,False
210,diamond,ett,DR_k3,DR,3,False,True,False,False
210,diamond,ett,ED_k1,ED,1,True,True,False,True
210,diamond,ett,ED_k2,ED,2,False,True,False,False
210,diamond,ett,ED_k3,ED,3,False,True,False,False
210,diamond,ett,FE_k1,FE,1,True,True,False,True
210,diamond,ett,FE_k2,FE,2,True,True,False,True
211,diamond,ett,DR_k1,DR,1,True,True,False,True
211,diamond,ett,DR_k2,DR,2,False,True,False,False
211,diamond,ett,DR_k3,DR,3,False,True,False,False
211,diamond,ett,ED_k1,ED,1,False,True,False,False
211,diamond,ett,ED_k2,ED,2,False,True,False,False
211,diamond,ett,ED_k3,ED,3,False,True,False,False
211,diamond,ett,FE_k1,FE,1,True,True,False,True
211,diamond,ett,FE_k2,FE,2,True,True,False,True
212,diamond,ett,DR_k1,DR,1,False,True,False,False
212,diamond,ett,DR_k2,DR,2,False,True,False,False
212,diamond,ett,DR_k3,DR,3,False,True,False,False
212,diamond,ett,ED_k1,ED,1,True,True,False,True
212,diamond,ett,ED_k2,ED,2,False,True,False,False
212,diamond,ett,ED_k3,ED,3,False,True,False,False
212,diamond,ett,FE_k1,FE,1,True,True,False,True
212,diamond,ett,FE_k2,FE,2,True,True,False,True
213,diamond,ett,DR_k1,DR,1,False,True,False,False
213,diamond,ett,DR_k2,DR,2,False,True,False,False
213,diamond,ett,DR_k3,DR,3,False,True,False,False
213,diamond,ett,ED_k1,ED,1,True,True,False,True
213,diamond,ett,ED_k2,ED,2,False,True,False,False
213,diamond,ett,ED_k3,ED,3,False,True,False,False
213,diamond,ett,FE_k1,FE,1,True,True,False,True
213,diamond,ett,FE_k2,FE,2,True,True,False,True
214,diamond,det-counterfactual,DR_k1,DR,1,True,True,False,False
214,diamond,det-counterfactual,DR_k2,DR,2,False,True,False,False
214,diamond,det-counterfactual,DR_k3,DR,3,False,True,False,False
214,diamond,det-counterfactual,ED_k1,ED,1,False,True,False,False
214,diamond,det-counterfactual,ED_k2,ED,2,False,True,False,False
214,diamond,det-counterfactual,ED_k3,ED,3,False,True,False,False
214,diamond,det-counterfactual,FE_k1,FE,1,True,True,False,False
214,diamond,det-counterfactual,FE_k2,FE,2,True,True,False,False
215,diamond,ett,DR_k1,DR,1,False,True,False,False
215,diamond,ett,DR_k2,DR,2,False,True,False,False
215,diamond,ett,DR_k3,DR,3,False,True,False,False
215,diamond,ett,ED_k1,ED,1,False,True,False,False
215,diamond,ett,ED_k2,ED,2,False,True,False,False
215,diamond,ett,ED_k3,ED,3,False,True,False,False
215,diamond,ett,FE_k1,FE,1,True,True,False,True
215,diamond,ett,FE_k2,FE,2,True,True,False,True
216,diamond,nie,DR_k1,DR,1,True,True,False,False
216,diamond,nie,DR_k2,DR,2,False,True,False,False
216,diamond,nie,DR_k3,DR,3,False,True,False,False
216,diamond,nie,ED_k1,ED,1,True,True,False,False
216,diamond,nie,ED_k2,ED,2,False,True,False,False
216,diamond,nie,ED_k3,ED,3,False,True,False,False
216,diamond,nie,FE_k1,FE,1,True,True,False,False
216,diamond,nie,FE_k2,FE,2,True,True,False,False
217,diamond,det-counterfactual,DR_k1,DR,1,False,True,False,False
217,diamond,det-counterfactual,DR_k2,DR,2,False,True,False,False
217,diamond,det-counterfactual,DR_k3,DR,3,False,True,False,False
217,diamond,det-counterfactual,ED_k1,ED,1,True,True,False,False
217,diamond,det-counterfactual,ED_k2,ED,2,False,True,False,False
217,diamond,det-counterfactual,ED_k3,ED,3,False,True,False,False
217,diamond,det-counterfactual,FE_k1,FE,1,True,True,False,False
217,diamond,det-counterfactual,FE_k2,FE,2,True,True,False,False
218,diamond,nie,DR_k1,DR,1,True,True,False,False
218,diamond,nie,DR_k2,DR,2,False,True,False,False
218,diamond,nie,DR_k3,DR,3,False,True,False,False
218,diamond,nie,ED_k1,ED,1,True,True,False,False
218,diamond,nie,ED_k2,ED,2,False,True,False,False
218,diamond,nie,ED_k3,ED,3,False,True,False,False
218,diamond,nie,FE_k1,FE,1,True,True,False,False
218,diamond,nie,FE_k2,FE,2,True,True,False,False
219,diamond,nie,DR_k1,DR,1,False,True,False,False
219,diamond,nie,DR_k2,DR,2,False,True,False,False
219,diamond,nie,DR_k3,DR,3,False,True,False,False
219,diamond,nie,ED_k1,ED,1,False,True,False,False
219,diamond,nie,ED_k2,ED,2,False,True,False,False
219,diamond,nie,ED_k3,ED,3,False,True,False,False
219,diamond,nie,FE_k1,FE,1,True,True,False,False
219,diamond,nie,FE_k2,FE,2,True,True,False,False
220,diamond,ett,DR_k1,DR,1,True,True,False,True
220,diamond,ett,DR_k2,DR,2,False,True,False,False
220,diamond,ett,DR_k3,DR,3,False,True,False,False
220,diamond,ett,ED_k1,ED,1,True,True,False,True
220,diamond,ett,ED_k2,ED,2,False,True,False,False
220,diamond,ett,ED_k3,ED,3,False,True,False,False
220,diamond,ett,FE_k1,FE,1,True,True,False,True
220,diamond,ett,FE_k2,FE,2,True,True,False,True
221,diamond,ett,DR_k1,DR,1,True,True,False,True
221,diamond,ett,DR_k2,DR,2,False,True,False,False
221,diamond,ett,DR_k3,DR,3,False,True,False,False
221,diamond,ett,ED_k1,ED,1,True,True,False,True
221,diamond,ett,ED_k2,ED,2,False,True,False,False
221,diamond,ett,ED_k3,ED,3,False,True,False,False
221,diamond,ett,FE_k1,FE,1,True,True,False,True
221,diamond,ett,FE_k2,FE,2,True,True,False,True
222,diamond,nie,DR_k1,DR,1,True,True,False,False
222,diamond,nie,DR_k2,DR,2,False,True,False,False
222,diamond,nie,DR_k3,DR,3,False,True,False,False
222,diamond,nie,ED_k1,ED,1,False,True,False,False
222,diamond,nie,ED_k2,ED,2,False,True,False,False
222,diamond,nie,ED_k3,ED,3,False,True,False,False
222,diamond,nie,FE_k1,FE,1,True,True,False,False
222,diamond,nie,FE_k2,FE,2,True,True,False,False
223,diamond,nie,DR_k1,DR,1,True,True,False,False
223,diamond,nie,DR_k2,DR,2,False,True,False,False
223,diamond,nie,DR_k3,DR,3,False,True,False,False
223,diamond,nie,ED_k1,ED,1,True,True,False,False
223,diamond,nie,ED_k2,ED,2,False,True,False,False
223,diamond,nie,ED_k3,ED,3,False,True,False,False
223,diamond,nie,FE_k1,FE,1,True,True,False,False
223,diamond,nie,FE_k2,FE,2,True,True,False,False
224,diamond,det-counterfactual,DR_k1,DR,1,True,True,False,False
224,diamond,det-counterfactual,DR_k2,DR,2,False,True,False,False
224,diamond,det-counterfactual,DR_k3,DR,3,False,True,False,False
224,diamond,det-counterfactual,ED_k1,ED,1,False,True,False,False
224,diamond,det-counterfactual,ED_k2,ED,2,False,True,False,False
224,diamond,det-counterfactual,ED_k3,ED,3,False,True,False,False
224,diamond,det-counterfactual,FE_k1,FE,1,True,True,False,False
224,diamond,det-counterfactual,FE_k2,FE,2,True,True,False,False
225,diamond,det-counterfactual,DR_k1,DR,1,True,True,False,False
225,diamond,det-counterfactual,DR_k2,DR,2,False,True,False,False
225,diamond,det-counterfactual,DR_k3,DR,3,False,True,False,False
225,diamond,det-counterfactual,ED_k1,ED,1,False,True,False,False
225,diamond,det-counterfactual,ED_k2,ED,2,False,True,False,False
225,diamond,det-counterfactual,ED_k3,ED,3,False,True,False,False
225,diamond,det-counterfactual,FE_k1,FE,1,True,True,False,False
225,diamond,det-counterfactual,FE_k2,FE,2,True,True,False,False
226,diamond,ett,DR_k1,DR,1,True,True,False,True
226,diamond,ett,DR_k2,DR,2,False,True,False,False
226,diamond,ett,DR_k3,DR,3,False,True,False,False
226,diamond,ett,ED_k1,ED,1,False,True,False,False
226,diamond,ett,ED_k2,ED,2,False,True,False,False
226,diamond,ett,ED_k3,ED,3,False,True,False,False
226,diamond,ett,FE_k1,FE,1,True,True,False,True
226,diamond,ett,FE_k2,FE,2,True,True,False,True
227,diamond,ett,DR_k1,DR,1,False,True,False,False
227,diamond,ett,DR_k2,DR,2,False,True,False,False
227,diamond,ett,DR_k3,DR,3,False,True,False,False
227,diamond,ett,ED_k1,ED,1,False,True,False,False
227,diamond,ett,ED_k2,ED,2,False,True,False,False
227,diamond,ett,ED_k3,ED,3,False,True,False,False
227,diamond,ett,FE_k1,FE,1,True,True,False,True
227,diamond,ett,FE_k2,FE,2,True,True,False,True
228,diamondcut,correlation,DR_k1,DR,1,False,True,False,False
228,diamondcut,correlation,DR_k2,DR,2,False,True,False,False
228,diamondcut,correlation,DR_k3,DR,3,False,True,False,False
228,diamondcut,correlation,ED_k1,ED,1,False,False,False,False
228,diamondcut,correlation,ED_k2,ED,2,False,False,False,False
228,diamondcut,correlation,ED_k3,ED,3,False,True,False,False
228,diamondcut,correlation,FE_k1,FE,1,False,True,False,False
228,diamondcut,correlation,FE_k2,FE,2,False,True,False,False
229,diamondcut,correlation,DR_k1,DR,1,False,True,False,False
229,diamondcut,correlation,DR_k2,DR,2,False,True,False,False
229,diamondcut,correlation,DR_k3,DR,3,False,True,False,False
229,diamondcut,correlation,ED_k1,ED,1,False,False,False,False
229,diamondcut,correlation,ED_k2,ED,2,False,True,False,False
229,diamondcut,correlation,ED_k3,ED,3,False,True,False,False
229,diamondcut,correlation,FE_k1,FE,1,False,True,False,False
229,diamondcut,correlation,FE_k2,FE,2,False,True,False,False
230,diamondcut,marginal,DR_k1,DR,1,False,True,False,False
230,diamondcut,marginal,DR_k2,DR,2,False,True,False,False
230,diamondcut,marginal,DR_k3,DR,3,False,True,False,False
230,diamondcut,marginal,ED_k1,ED,1,False,False,False,False
230,diamondcut,marginal,ED_k2,ED,2,False,False,False,False
230,diamondcut,marginal,ED_k3,ED,3,False,True,False,False
230,diamondcut,marginal,FE_k1,FE,1,False,False,False,False
230,diamondcut,marginal,FE_k2,FE,2,False,False,False,False
231,diamondcut,correlation,DR_k1,DR,1,False,True,False,False
231,diamondcut,correlation,DR_k2,DR,2,False,True,False,False
231,diamondcut,correlation,DR_k3,DR,3,False,True,False,False
231,diamondcut,correlation,ED_k1,ED,1,False,False,False,False
231,diamondcut,correlation,ED_k2,ED,2,False,False,False,False
231,diamondcut,correlation,ED_k3,ED,3,False,True,False,False
231,diamondcut,correlation,FE_k1,FE,1,False,False,False,False
231,diamondcut,correlation,FE_k2,FE,2,False,False,False,False
232,diamondcut,marginal,DR_k1,DR,1,False,True,False,False
232,diamondcut,marginal,DR_k2,DR,2,False,True,False,False
232,diamondcut,marginal,DR_k3,DR,3,False,True,False,False
232,diamondcut,marginal,ED_k1,ED,1,False,True,False,False
232,diamondcut,marginal,ED_k2,ED,2,False,False,False,False
232,diamondcut,marginal,ED_k3,ED,3,False,False,False,False
232,diamondcut,marginal,FE_k1,FE,1,False,False,False,False
232,diamondcut,marginal,FE_k2,FE,2,False,False,False,False
233,diamondcut,correlation,DR_k1,DR,1,False,True,False,False
233,diamondcut,correlation,DR_k2,DR,2,False,True,False,False
233,diamondcut,correlation,DR_k3,DR,3,False,True,False,False
233,diamondcut,correlation,ED_k1,ED,1,False,False,False,False
233,diamondcut,correlation,ED_k2,ED,2,False,False,False,False
233,diamondcut,correlation,ED_k3,ED,3,False,True,False,False
233,diamondcut,correlation,FE_k1,FE,1,False,False,False,False
233,diamondcut,correlation,FE_k2,FE,2,False,True,False,False
234,diamondcut,marginal,DR_k1,DR,1,True,False,True,True
234,diamondcut,marginal,DR_k2,DR,2,False,True,False,False
234,diamondcut,marginal,DR_k3,DR,3,False,True,False,False
234,diamondcut,marginal,ED_k1,ED,1,False,False,False,False
234,diamondcut,marginal,ED_k2,ED,2,False,True,False,False
234,diamondcut,marginal,ED_k3,ED,3,False,True,False,False
234,diamondcut,marginal,FE_k1,FE,1,False,False,False,False
234,diamondcut,marginal,FE_k2,FE,2,False,True,False,False
235,diamondcut,correlation,DR_k1,DR,1,False,True,False,False
235,diamondcut,correlation,DR_k2,DR,2,False,True,False,False
235,diamondcut,correlation,DR_k3,DR,3,False,True,False,False
235,diamondcut,correlation,ED_k1,ED,1,False,False,False,False
235,diamondcut,correlation,ED_k2,ED,2,False,False,False,False
235,diamondcut,correlation,ED_k3,ED,3,False,True,False,False
235,diamondcut,correlation,FE_k1,FE,1,False,False,False,False
235,diamondcut,correlation,FE_k2,FE,2,False,False,False,False
236,diamondcut,marginal,DR_k1,DR,1,False,True,False,False
236,diamondcut,marginal,DR_k2,DR,2,False,True,False,False
236,diamondcut,marginal,DR_k3,DR,3,False,True,False,False
236,diamondcut,marginal,ED_k1,ED,1,False,False,False,False
236,diamondcut,marginal,ED_k2,ED,2,False,False,False,False
236,diamondcut,marginal,ED_k3,ED,3,False,True,False,False
236,diamondcut,marginal,FE_k1,FE,1,False,False,False,False
236,diamondcut,marginal,FE_k2,FE,2,False,True,False,False
237,diamondcut,correlation,DR_k1,DR,1,True,False,True,True
237,diamondcut,correlation,DR_k2,DR,2,False,True,False,False
237,diamondcut,correlation,DR_k3,DR,3,False,True,False,False
237,diamondcut,correlation,ED_k1,ED,1,False,True,False,False
237,diamondcut,correlation,ED_k2,ED,2,False,True,False,False
237,diamondcut,correlation,ED_k3,ED,3,False,True,False,False
237,diamondcut,correlation,FE_k1,FE,1,False,True,False,False
237,diamondcut,correlation,FE_k2,FE,2,False,False,False,False
238,diamondcut,correlation,DR_k1,DR,1,False,True,False,False
238,diamondcut,correlation,DR_k2,DR,2,False,True,False,False
238,diamondcut,correlation,DR_k3,DR,3,False,True,False,False
238,diamondcut,correlation,ED_k1,ED,1,False,False,False,False
238,diamondcut,correlation,ED_k2,ED,2,False,False,False,False
238,diamondcut,correlation,ED_k3,ED,3,False,True,False,False
238,diamondcut,correlation,FE_k1,FE,1,False,True,False,False
238,diamondcut,correlation,FE_k2,FE,2,False,False,False,False
239,diamondcut,marginal,DR_k1,DR,1,False,True,False,False
239,diamondcut,marginal,DR_k2,DR,2,False,True,False,False
239,diamondcut,marginal,DR_k3,DR,3,False,True,False,False
239,diamondcut,marginal,ED_k1,ED,1,False,False,False,False
239,diamondcut,marginal,ED_k2,ED,2,False,True,False,False
239,diamondcut,marginal,ED_k3,ED,3,False,True,False,False
239,diamondcut,marginal,FE_k1,FE,1,False,False,False,False
239,diamondcut,marginal,FE_k2,FE,2,False,True,False,False
240,diamondcut,marginal,DR_k1,DR,1,False,True,False,False
240,diamondcut,marginal,DR_k2,DR,2,False,True,False,False
240,diamondcut,marginal,DR_k3,DR,3,False,True,False,False
240,diamondcut,marginal,ED_k1,ED,1,False,False,False,False
240,diamondcut,marginal,ED_k2,ED,2,False,True,False,False
240,diamondcut,marginal,ED_k3,ED,3,False,True,False,False
240,diamondcut,marginal,FE_k1,FE,1,False,True,False,False
240,diamondcut,marginal,FE_k2,FE,2,False,False,False,False
241,diamondcut,correlation,DR_k1,DR,1,True,False,True,True
241,diamondcut,correlation,DR_k2,DR,2,False,True,False,False
241,diamondcut,correlation,DR_k3,DR,3,False,True,False,False
241,diamondcut,correlation,ED_k1,ED,1,False,True,False,False
241,diamondcut,correlation,ED_k2,ED,2,False,False,False,False
241,diamondcut,correlation,ED_k3,ED,3,False,False,False,False
241,diamondcut,correlation,FE_k1,FE,1,False,False,False,False
241,diamondcut,correlation,FE_k2,FE,2,False,True,False,False
242,diamondcut,correlation,DR_k1,DR,1,False,True,False,False
242,diamondcut,correlation,DR_k2,DR,2,False,True,False,False
242,diamondcut,correlation,DR_k3,DR,3,False,True,False,False
242,diamondcut,correlation,ED_k1,ED,1,False,False,False,False
242,diamondcut,correlation,ED_k2,ED,2,False,False,False,False
242,diamondcut,correlation,ED_k3,ED,3,False,False,False,False
242,diamondcut,correlation,FE_k1,FE,1,False,True,False,False
242,diamondcut,correlation,FE_k2,FE,2,False,False,False,False
243,diamondcut,marginal,DR_k1,DR,1,False,True,False,False
243,diamondcut,marginal,DR_k2,DR,2,False,True,False,False
243,diamondcut,marginal,DR_k3,DR,3,False,True,False,False
243,diamondcut,marginal,ED_k1,ED,1,False,False,False,False
243,diamondcut,marginal,ED_k2,ED,2,False,True,False,False
243,diamondcut,marginal,ED_k3,ED,3,False,True,False,False
243,diamondcut,marginal,FE_k1,FE,1,False,True,False,False
243,diamondcut,marginal,FE_k2,FE,2,False,True,False,False
244,diamondcut,marginal,DR_k1,DR,1,False,True,False,False
244,diamondcut,marginal,DR_k2,DR,2,False,True,False,False
244,diamondcut,marginal,DR_k3,DR,3,False,True,False,False
244,diamondcut,marginal,ED_k1,ED,1,False,False,False,False
244,diamondcut,marginal,ED_k2,ED,2,False,False,False,False
244,diamondcut,marginal,ED_k3,ED,3,False,False,False,False
244,diamondcut,marginal,FE_k1,FE,1,False,True,False,False
244,diamondcut,marginal,FE_k2,FE,2,False,False,False,False
245,diamondcut,correlation,DR_k1,DR,1,False,True,False,False
245,diamondcut,correlation,DR_k2,DR,2,False,True,False,False
245,diamondcut,correlation,DR_k3,DR,3,False,True,False,False
245,diamondcut,correlation,ED_k1,ED,1,False,False,False,False
245,diamondcut,correlation,ED_k2,ED,2,False,False,False,False
245,diamondcut,correlation,ED_k3,ED,3,False,True,False,False
245,diamondcut,correlation,FE_k1,FE,1,False,True,False,False
245,diamondcut,correlation,FE_k2,FE,2,False,True,False,False
246,diamondcut,marginal,DR_k1,DR,1,False,True,False,False
246,diamondcut,marginal,DR_k2,DR,2,False,True,False,False
246,diamondcut,marginal,DR_k3,DR,3,False,True,False,False
246,diamondcut,marginal,ED_k1,ED,1,False,False,False,False
246,diamondcut,marginal,ED_k2,ED,2,False,False,False,False
246,diamondcut,marginal,ED_k3,ED,3,False,True,False,False
246,diamondcut,marginal,FE_k1,FE,1,False,False,False,False
246,diamondcut,marginal,FE_k2,FE,2,False,False,False,False
247,diamondcut,ate,DR_k1,DR,1,False,True,False,False
247,diamondcut,ate,DR_k2,DR,2,False,True,False,False
247,diamondcut,ate,DR_k3,DR,3,False,True,False,False
247,diamondcut,ate,ED_k1,ED,1,False,False,False,False
247,diamondcut,ate,ED_k2,ED,2,False,True,False,False
247,diamondcut,ate,ED_k3,ED,3,False,True,False,False
247,diamondcut,ate,FE_k1,FE,1,False,False,False,False
247,diamondcut,ate,FE_k2,FE,2,False,True,False,False
248,diamondcut,backadj,DR_k1,DR,1,True,False,True,True
248,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
248,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
248,diamondcut,backadj,ED_k1,ED,1,False,False,False,False
248,diamondcut,backadj,ED_k2,ED,2,False,True,False,False
248,diamondcut,backadj,ED_k3,ED,3,False,True,False,False
248,diamondcut,backadj,FE_k1,FE,1,False,False,False,False
248,diamondcut,backadj,FE_k2,FE,2,False,True,False,False
249,diamondcut,ate,DR_k1,DR,1,False,True,False,False
249,diamondcut,ate,DR_k2,DR,2,False,True,False,False
249,diamondcut,ate,DR_k3,DR,3,False,True,False,False
249,diamondcut,ate,ED_k1,ED,1,False,False,False,False
249,diamondcut,ate,ED_k2,ED,2,False,False,False,False
249,diamondcut,ate,ED_k3,ED,3,False,False,False,False
249,diamondcut,ate,FE_k1,FE,1,False,False,False,False
249,diamondcut,ate,FE_k2,FE,2,False,True,False,False
250,diamondcut,backadj,DR_k1,DR,1,False,True,False,False
250,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
250,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
250,diamondcut,backadj,ED_k1,ED,1,False,True,False,False
250,diamondcut,backadj,ED_k2,ED,2,False,True,False,False
250,diamondcut,backadj,ED_k3,ED,3,False,True,False,False
250,diamondcut,backadj,FE_k1,FE,1,False,False,False,False
250,diamondcut,backadj,FE_k2,FE,2,False,True,False,False
251,diamondcut,backadj,DR_k1,DR,1,False,True,False,False
251,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
251,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
251,diamondcut,backadj,ED_k1,ED,1,False,True,False,False
251,diamondcut,backadj,ED_k2,ED,2,False,False,False,False
251,diamondcut,backadj,ED_k3,ED,3,False,True,False,False
251,diamondcut,backadj,FE_k1,FE,1,False,False,False,False
251,diamondcut,backadj,FE_k2,FE,2,False,False,False,False
252,diamondcut,backadj,DR_k1,DR,1,False,True,False,False
252,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
252,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
252,diamondcut,backadj,ED_k1,ED,1,False,False,False,False
252,diamondcut,backadj,ED_k2,ED,2,False,False,False,False
252,diamondcut,backadj,ED_k3,ED,3,False,True,False,False
252,diamondcut,backadj,FE_k1,FE,1,False,True,False,False
252,diamondcut,backadj,FE_k2,FE,2,False,True,False,False
253,diamondcut,backadj,DR_k1,DR,1,False,True,False,False
253,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
253,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
253,diamondcut,backadj,ED_k1,ED,1,False,False,False,False
253,diamondcut,backadj,ED_k2,ED,2,False,True,False,False
253,diamondcut,backadj,ED_k3,ED,3,False,True,False,False
253,diamondcut,backadj,FE_k1,FE,1,False,False,False,False
253,diamondcut,backadj,FE_k2,FE,2,False,True,False,False
254,diamondcut,ate,DR_k1,DR,1,True,False,True,True
254,diamondcut,ate,DR_k2,DR,2,False,True,False,False
254,diamondcut,ate,DR_k3,DR,3,False,True,False,False
254,diamondcut,ate,ED_k1,ED,1,False,True,False,False
254,diamondcut,ate,ED_k2,ED,2,False,True,False,False
254,diamondcut,ate,ED_k3,ED,3,False,False,False,False
254,diamondcut,ate,FE_k1,FE,1,False,False,False,False
254,diamondcut,ate,FE_k2,FE,2,False,False,False,False
255,diamondcut,backadj,DR_k1,DR,1,False,True,False,False
255,diamondcut,backadj,DR_k2,DR,2,False,True,False,False
255,diamondcut,backadj,DR_k3,DR,3,False,True,False,False
255,diamondcut,backadj,ED_k1,ED,1,False,False,False,False
255,diamondcut,backadj,ED_k2,ED,2,False,False,False,False
255,diamondcut,backadj,ED_k3,ED,3,False,True,False,False
255,diamondcut,backadj,FE_k1,FE,1,False,True,False,False
255,diamondcut,backadj,FE_k2,FE,2,False,False,False,False
256,diamondcut,ate,DR_k1,DR,1,False,True,False,False
256,diamondcut,ate,DR_k2,DR,2,False,True,False,False
256,diamondcut,ate,DR_k3,DR,3,False,True,False,False
