item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error
931,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",DR_k1,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,188,131,
931,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",ORACLE,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,196,108,
931,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",RAW,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,137,145,
935,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,139,130,
935,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,132,132,
935,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",RAW,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,90,49,
938,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",DR_k1,PSEUDO,yes,3,True,True,gpt-4.1-nano,yes,1,1,163,124,
938,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",ORACLE,PSEUDO,yes,3,True,True,gpt-4.1-nano,yes,1,1,171,371,
938,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",RAW,PSEUDO,yes,3,True,True,gpt-4.1-nano,yes,1,1,134,114,
941,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",DR_k1,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,202,177,
941,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",ORACLE,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,209,287,
941,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",RAW,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,138,130,
942,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",DR_k1,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,188,134,
942,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,195,132,
942,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,134,105,
946,"humidity | temperature | weather conditions || AB,AC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-nano,yes,1,0,126,100,
946,"humidity | temperature | weather conditions || AB,AC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,118,98,
946,"humidity | temperature | weather conditions || AB,AC",RAW,PSEUDO,no,3,False,False,gpt-4.1-nano,yes,1,0,90,193,
948,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,188,117,
948,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,189,190,
948,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,138,115,
953,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,161,399,
953,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,162,421,
953,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",RAW,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,92,79,
956,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,171,95,
956,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-nano,yes,1,0,178,208,
956,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,138,97,
959,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,148,190,
959,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1-nano,yes,1,0,148,495,
959,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,90,57,
960,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1-nano,,0,0,280,700,
960,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1-nano,yes,1,1,273,616,
960,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,PSEUDO,yes,4,True,True,gpt-4.1-nano,yes,1,1,226,623,
962,"job performance | job satisfaction | level of education | salary || AB,BC,BD,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,189,131,
962,"job performance | job satisfaction | level of education | salary || AB,BC,BD,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,190,93,
962,"job performance | job satisfaction | level of education | salary || AB,BC,BD,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,138,96,
971,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,188,74,
971,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,188,164,
971,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,138,62,
975,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,199,111,
975,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,199,109,
975,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,134,68,
977,"the exam score | the number of hours spent sleeping the night before the exam | the number of hours spent studying for an exam || AC,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1-nano,no,1,1,176,259,
977,"the exam score | the number of hours spent sleeping the night before the exam | the number of hours spent studying for an exam || AC,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1-nano,no,1,1,176,149,
977,"the exam score | the number of hours spent sleeping the night before the exam | the number of hours spent studying for an exam || AC,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1-nano,no,1,1,138,111,
979,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,119,141,
979,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,127,128,
979,"student's attendance in class | student's final grade in the course | student's performance on exams || AB,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,90,3,
980,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,180,111,
980,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,179,111,
980,"the amount of exercise a person gets | the amount of sleep a person gets | the person's energy level | the person's overall health || AD,BC,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,134,72,
982,"humidity | temperature | weather conditions || AB,AC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1-nano,no,1,1,180,113,
982,"humidity | temperature | weather conditions || AB,AC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1-nano,no,1,1,172,106,
982,"humidity | temperature | weather conditions || AB,AC",RAW,PSEUDO,no,3,True,True,gpt-4.1-nano,no,1,1,142,105,
990,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,140,272,
990,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,132,100,
990,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",RAW,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,90,3,
991,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,132,164,
991,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,140,223,
991,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,92,129,
993,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,143,166,
993,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,135,242,
993,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",RAW,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,94,49,
995,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,130,147,
995,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,131,185,
995,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,90,101,
999,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,125,134,
999,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,133,164,
999,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",RAW,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,92,96,
1000,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",DR_k1,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,147,311,
1000,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",ORACLE,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,149,324,
1000,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",RAW,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,91,71,
1002,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1-nano,yes,1,1,187,250,
1002,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1-nano,yes,1,1,179,70,
1002,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",RAW,PSEUDO,yes,4,True,True,gpt-4.1-nano,yes,1,1,138,74,
1005,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,208,217,
1005,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,208,201,
1005,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,no,5,True,True,gpt-4.1-nano,no,1,1,138,109,
1009,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1-nano,yes,1,1,173,98,
1009,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1-nano,yes,1,1,180,149,
1009,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1-nano,yes,1,1,134,92,
1017,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,193,219,
1017,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,184,150,
1017,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",RAW,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,138,100,
1021,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,131,192,
1021,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,130,119,
1021,"whether a person gets a good grade in the course | whether a person passes the exam | whether a person studies for an exam || AB,AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,91,63,
1022,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,145,221,
1022,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,144,253,
1022,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,92,121,
1029,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,122,93,
1029,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,129,321,
1029,"the grade obtained on the exam | whether a student studies for an exam or not | whether the student passes the course or not || AB,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,93,51,
1033,"the amount of rainfall | the growth rate of crops | the water level in the river || AB,AC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,127,292,
1033,"the amount of rainfall | the growth rate of crops | the water level in the river || AB,AC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,119,172,
1033,"the amount of rainfall | the growth rate of crops | the water level in the river || AB,AC",RAW,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,90,63,
1034,"first-born child | parent | second-born child | third-born child || AB,AC,AD,BC,BD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,134,216,
1034,"first-born child | parent | second-born child | third-born child || AB,AC,AD,BC,BD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,134,214,
1034,"first-born child | parent | second-born child | third-born child || AB,AC,AD,BC,BD",RAW,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,90,86,
1035,"income level | job satisfaction | level of education | overall happiness || AB,AC,BC,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1-nano,,0,0,275,700,
1035,"income level | job satisfaction | level of education | overall happiness || AB,AC,BC,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1-nano,,0,0,284,700,
1035,"income level | job satisfaction | level of education | overall happiness || AB,AC,BC,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1-nano,,0,0,232,700,
1038,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,128,317,
1038,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,128,111,
1038,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,92,89,
1041,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1-nano,yes,1,1,187,103,
1041,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1-nano,yes,1,1,187,101,
1041,"amount of exercise | body weight | dietary habits | risk of developing chronic diseases || AC,BC,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1-nano,yes,1,1,138,99,
1042,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",DR_k1,PSEUDO,yes,4,True,True,gpt-4.1-nano,,0,0,288,700,
1042,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",ORACLE,PSEUDO,yes,4,True,True,gpt-4.1-nano,,0,0,287,700,
1042,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",RAW,PSEUDO,yes,4,True,True,gpt-4.1-nano,yes,1,1,235,640,
1050,"humidity level | probability of flooding | probability of rain | weather conditions || AB,AC,BC,BD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,176,137,
1050,"humidity level | probability of flooding | probability of rain | weather conditions || AB,AC,BC,BD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,176,108,
1050,"humidity level | probability of flooding | probability of rain | weather conditions || AB,AC,BC,BD",RAW,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,134,93,
1057,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,159,432,
1057,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,159,515,
1057,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,90,93,
1063,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,185,104,
1063,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,185,75,
1063,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,138,85,
1064,"humidity | temperature | weather conditions || AB,AC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-nano,yes,1,0,130,388,
1064,"humidity | temperature | weather conditions || AB,AC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,121,138,
1064,"humidity | temperature | weather conditions || AB,AC",RAW,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,92,67,
1065,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,129,166,
1065,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,129,215,
1065,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,92,75,
1070,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,146,188,
1070,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,146,191,
1070,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,92,61,
1075,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,159,354,
1075,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,158,505,
1075,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,92,175,
1079,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,140,252,
1079,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,133,239,
1079,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",RAW,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,90,204,
1081,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,yes,5,True,True,gpt-4.1-nano,yes,1,1,200,66,
1081,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,yes,5,True,True,gpt-4.1-nano,yes,1,1,199,163,
1081,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,yes,5,True,True,gpt-4.1-nano,yes,1,1,134,97,
1084,"amount of exercise | caloric intake | weight loss/gain || AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-nano,yes,1,0,130,124,
1084,"amount of exercise | caloric intake | weight loss/gain || AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,130,176,
1084,"amount of exercise | caloric intake | weight loss/gain || AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,93,3,
1086,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",DR_k1,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,149,307,
1086,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",ORACLE,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,157,646,
1086,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",RAW,PSEUDO,no,5,False,False,gpt-4.1-nano,no,1,1,97,68,
1095,"investment in advertising | number of website visits | sales revenue || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,129,195,
1095,"investment in advertising | number of website visits | sales revenue || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,129,212,
1095,"investment in advertising | number of website visits | sales revenue || AB,AC,BC",RAW,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,90,3,
1096,"amount of rainfall | crop yield | groundwater level || AB,AC",DR_k1,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,127,114,
1096,"amount of rainfall | crop yield | groundwater level || AB,AC",ORACLE,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,119,162,
1096,"amount of rainfall | crop yield | groundwater level || AB,AC",RAW,PSEUDO,no,3,False,False,gpt-4.1-nano,no,1,1,90,63,
1102,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",DR_k1,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,191,143,
1102,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",ORACLE,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,190,139,
1102,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",RAW,PSEUDO,no,4,True,True,gpt-4.1-nano,no,1,1,138,103,
1104,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",DR_k1,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,133,226,
1104,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",ORACLE,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,133,240,
1104,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",RAW,PSEUDO,no,4,False,False,gpt-4.1-nano,no,1,1,90,94,
1105,"the amount of sleep the night before the exam | the exam score | the number of hours studied for an exam || AC,BC",DR_k1,PSEUDO,no,3,True,True,gpt-4.1-nano,no,1,1,177,498,
1105,"the amount of sleep the night before the exam | the exam score | the number of hours studied for an exam || AC,BC",ORACLE,PSEUDO,no,3,True,True,gpt-4.1-nano,no,1,1,177,91,
1105,"the amount of sleep the night before the exam | the exam score | the number of hours studied for an exam || AC,BC",RAW,PSEUDO,no,3,True,True,gpt-4.1-nano,no,1,1,139,178,
1106,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",DR_k1,PSEUDO,yes,5,True,True,gpt-4.1-nano,yes,1,1,208,185,
